session,roll_num,date,issue,question,result,title
115,493,13-Sep,H R 3354,On Agreeing to the Amendment,A,Torres of California Amendment No. 87
115,492,13-Sep,H R 3354,On Agreeing to the Amendment,F,Norman of South Carolina Amendment No. 77
115,491,13-Sep,H R 3354,On Agreeing to the Amendment,F,Polis of Colorado Amendment No. 76
115,490,13-Sep,H R 3354,On Agreeing to the Amendment,F,Polis of Colorado Amendment No. 75
115,489,13-Sep,H R 3354,On Agreeing to the Amendment,A,Mullin of Oklahoma Amendment No. 74
115,488,13-Sep,H R 3354,On Agreeing to the Amendment,A,Mullin of Oklahoma Amendment No. 73
115,487,13-Sep,H RES 513,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 3697, the Criminal Alien Gang Member Removal Act; providing for proceedings during the period from September 15, 2017, through September 22, 2017"
115,486,13-Sep,H RES 513,On Ordering the Previous Question,P,"Providing for consideration of H.R. 3697, the Criminal Alien Gang Member Removal Act; providing for proceedings during the period from September 15, 2017, through September 22, 2017"
115,485,12-Sep,H R 2611,On Motion to Suspend the Rules and Pass,P,Little Rock Central High School National Historic Site Boundary Modification Act
115,484,8-Sep,H R 3354,On Agreeing to the Amendment,A,Pearce of New Mexico Amendment No. 63
115,483,8-Sep,H R 3354,On Agreeing to the Amendment,F,Carbajal of California Amendment No. 57
115,482,8-Sep,H R 3354,On Agreeing to the Amendment,F,Palmer of Alabama Amendment No. 56
115,481,8-Sep,H R 3354,On Agreeing to the Amendment,F,Blackburn of Tennessee Amendment No. 55
115,480,8-Sep,H R 601,On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt,P,Reinforcing Education Accountability in Development Act
115,479,7-Sep,H R 3354,On Agreeing to the Amendment,A,Goodlatte of Virginia Amendment No. 50
115,478,7-Sep,H R 3354,On Agreeing to the Amendment,A,Young of Alaska Amendment No. 43
115,477,7-Sep,H R 3354,On Agreeing to the Amendment,F,Lowenthal of California Amendment No. 39
115,476,7-Sep,H R 3354,On Agreeing to the Amendment,F,Ellison of Minnesota Amendment No. 38
115,475,7-Sep,H R 3354,On Agreeing to the Amendment,A,Ben Ray Lujan of New Mexico Amendment No. 31
115,474,7-Sep,H R 3354,On Agreeing to the Amendment,F,Biggs of Arizona Amendment No. 29
115,473,7-Sep,H R 3354,On Agreeing to the Amendment,F,Grijalva of Arizona Amendment No. 18
115,472,7-Sep,H R 3354,On Agreeing to the Amendment,A,Thompson of Pennsylvania Amendment No. 15
115,471,7-Sep,H R 3354,On Agreeing to the Amendment,F,Grijalva of Arizona Amendment No. 2
115,470,7-Sep,H R 3354,On Agreeing to the Amendment,F,Yoho of Florida Part B Amendment No. 110
115,469,7-Sep,H R 3354,On Agreeing to the Amendment,F,Grothman of Wisconsin Part B of Amendment No. 99
115,468,7-Sep,H R 3354,On Agreeing to the Amendment,A,Austin Scott of Georgia Part B Amendment No. 92
115,467,7-Sep,H R 3354,On Agreeing to the Amendment,F,Rothfus of Pennsylvania Part B Amendment No. 91
115,466,7-Sep,H R 3354,On Agreeing to the Amendment,F,Jayapal of Washington Part B Amendment No. 84
115,465,7-Sep,H R 3354,On Agreeing to the Amendment,F,Castro of Texas Part B Amendment No. 81
115,464,7-Sep,H R 3354,On Agreeing to the Amendment,F,"King of Iowa Part B Amendment No. 80, as modified"
115,463,7-Sep,H R 3354,On Agreeing to the Amendment,A,Hunter of California Part B Amendment No. 77
115,462,7-Sep,H R 3354,On Agreeing to the Amendment,F,Correa of California Part B Amendment No. 76
115,461,7-Sep,H R 3354,On Agreeing to the Amendment,F,Castro of Texas Part B Amendment No. 75
115,460,7-Sep,H R 3354,On Agreeing to the Amendment,F,Roybal-Allard of California Part B Amendment No. 74
115,459,7-Sep,H R 3354,On Agreeing to the Amendment,F,Castro of Texas Part B Amendment No. 71
115,458,7-Sep,H RES 504,On Agreeing to the Resolution,P,"Providing for further consideration of the bill (H.R. 3354) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2018, and for other purposes"
115,457,7-Sep,H RES 504,On Ordering the Previous Question,P,"Providing for further consideration of the bill (H.R. 3354) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2018, and for other purposes"
115,456,6-Sep,H R 3354,On Agreeing to the Amendment,F,Babin of Texas Part B Amendment No. 58
115,455,6-Sep,H R 3354,On Agreeing to the Amendment,A,Smith of Missouri Part B Amendment No. 56
115,454,6-Sep,H R 3354,On Agreeing to the Amendment,F,Grothman of Wisconsin Part B Amendment No. 54
115,453,6-Sep,H R 3354,On Agreeing to the Amendment,F,King of Iowa Part B Amendment No. 51
115,452,6-Sep,H R 3354,On Agreeing to the Amendment,F,Grothman of Wisconsin Part B Amendment No. 46
115,451,6-Sep,H R 3354,On Agreeing to the Amendment,F,Grothman of Wisconsin Part B Amendment No. 39
115,450,6-Sep,H R 3354,On Agreeing to the Amendment,F,Rosen of Nevada Part B Amendment No. 38
115,449,6-Sep,H R 3354,On Agreeing to the Amendment,F,Brooks of Alabama Part B Amendment No. 33
115,448,6-Sep,H R 3354,On Agreeing to the Amendment,F,Budd of North Carolina Part B Amendment No. 32
115,447,6-Sep,H R 3354,On Agreeing to the Amendment,F,McClintock of California Part B Amendment No. 25
115,446,6-Sep,H R 3354,On Agreeing to the Amendment,F,Carter of Georgia Part B Amendment No. 17
115,445,6-Sep,H R 3354,On Agreeing to the Amendment,F,King of Iowa Part B Amendment No. 15
115,444,6-Sep,JOURNAL,On Approving the Journal,P, 
115,443,6-Sep,H RES 500,On Agreeing to the Resolution,P,Providing for consideration of the bill (H.R. 3354) making appropriations for the Dept. of the Interior; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules
115,442,6-Sep,H RES 500,On Ordering the Previous Question,P,Providing for consideration of the bill (H.R. 3354) making appropriations for the Dept. of the Interior; providing for consideration of motions to suspend the rules; and waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules
115,441,6-Sep,H RES 502,On Motion to Suspend the Rules and Agree,P,"Providing for the concurrence by the House in the Senate amendments to H.R. 601, with an amendment."
115,440,5-Sep,H R 2864,"On Motion to Suspend the Rules and Pass, as Amended",P,"To direct the Securities and Exchange Commission to allow certain issuers to be exempt from registration requirements, and for other purposes"
115,439,5-Sep,H R 3110,On Motion to Suspend the Rules and Pass,P,Financial Stability Oversight Council Insurance Member Continuity Act
115,438,28-Jul,S 114,On Passage,P,Department of Veterans Affairs Bonus Transparency Act
115,437,28-Jul,H R 3180,On Passage,P,Intelligence Authorization Act for Fiscal Year 2018
115,436,28-Jul,H RES 481,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 3180) Intelligence Authorization Act for FY 2018; and providing for proceedings during the period from July 31, 2017, through September 4, 2017"
115,435,27-Jul,H R 3219,On Passage,P,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes"
115,434,27-Jul,H R 3219,On Motion to Recommit with Instructions,F,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes"
115,433,27-Jul,H R 3219,On Agreeing to the Amendment,A,Cartwright of Pennsylvania Part B Amendment No. 43
115,432,27-Jul,H R 3219,On Agreeing to the Amendment,F,Nadler of New York Part B Amendment No. 38
115,431,27-Jul,H R 3219,On Agreeing to the Amendment,A,Brendan F. Boyle of Pennsylvania Part B Amendment No. 12
115,430,27-Jul,H R 3219,On Agreeing to the Amendment,A,Suozzi of New York Part B Amendment No. 10
115,429,27-Jul,H R 3219,On Agreeing to the Amendment,F,Perry of Pennsylvania Amendment No. 63
115,428,27-Jul,H R 3219,On Agreeing to the Amendment,F,Blackburn of Tennessee Amendment No. 62
115,427,27-Jul,H RES 478,On Agreeing to the Resolution,P,"Providing for further consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending Sept. 30, 2018, and for other purposes, and providing for consideration of motions to suspend the rules"
115,426,27-Jul,H RES 478,On Ordering the Previous Question,P,"Providing for further consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending Sept. 30, 2018, and for other purposes, and providing for consideration of motions to suspend the rules"
115,425,26-Jul,H R 3219,On Agreeing to the Amendment,A,Jackson Lee of Texas Amendment No. 56
115,424,26-Jul,H R 3219,On Agreeing to the Amendment,F,Pingree of Maine Amendment No. 54
115,423,26-Jul,H R 3219,On Agreeing to the Amendment,F,Garamendi of California Amendment No. 52
115,422,26-Jul,H R 3219,On Agreeing to the Amendment,F,Esty of Connecticut Amendment No. 44
115,421,26-Jul,H R 3219,On Agreeing to the Amendment,F,Norcross of New Jersey Amendment No. 39
115,420,26-Jul,H R 3219,On Agreeing to the Amendment,F,Castor of Florida Amendment No. 38
115,419,26-Jul,H R 3219,On Agreeing to the Amendment,F,King of Iowa Amendment No. 23
115,418,26-Jul,H R 3219,On Agreeing to the Amendment,F,Takano of California Amendment No. 7
115,417,26-Jul,H R 3219,On Agreeing to the Amendment,F,Griffith of Virginia Amendment No. 5
115,416,26-Jul,H R 3219,On Agreeing to the Amendment,F,Perry of Pennsylvania Amendment No. 4
115,415,26-Jul,H RES 473,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes"
115,414,26-Jul,H RES 473,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 3219) making appropriations for the Department of Defense for the fiscal year ending September 30, 2018, and for other purposes"
115,413,25-Jul,H R 3364,On Motion to Suspend the Rules and Pass,P,Countering Americas Adversaries Through Sanctions Act
115,412,25-Jul,H J RES 111,On Passage,P,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to Arbitration Agreements"
115,411,25-Jul,H RES 468,On Agreeing to the Resolution,P,"Providing for consideration of the joint resolution (H.J.Res. 111) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to Arbitration Agreements."
115,410,25-Jul,H RES 468,On Ordering the Previous Question,P,"Providing for consideration of the joint resolution (H.J.Res. 111) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to Arbitration Agreements."
115,409,24-Jul,H R 3218,"On Motion to Suspend the Rules and Pass, as Amended",P,Harry W. Colmery Veterans Educational Assistance Act
115,408,24-Jul,S 114,"On Motion to Suspend the Rules and Pass, as Amended",F,"To amend title 38, United States Code, to require the Secretary of Veterans Affairs to submit an annual report regarding performance awards and bonuses awarded to certain high-level employees of the Department of Veterans Affairs"
115,407,24-Jul,H R 3180,"On Motion to Suspend the Rules and Pass, as Amended",F,Intelligence Authorization Act for Fiscal Year 2018
115,406,20-Jul,H R 218,On Passage,P,King Cove Road Land Exchange Act
115,405,20-Jul,H R 218,On Agreeing to the Amendment,F,Grijalva of Arizona Part C Amendment No. 3
115,404,20-Jul,H R 218,On Agreeing to the Amendment,F,Tsongas of Massachusetts Part C Amendment No. 1
115,403,20-Jul,H R 2825,"On Motion to Suspend the Rules and Pass, as Amended",P,DHS Authorization Act
115,402,19-Jul,H R 2910,On Passage,P,Promoting Interagency Coordination for Review of Natural Gas Pipelines Act
115,401,19-Jul,H R 2910,On Motion to Recommit with Instructions,F,Promoting Interagency Coordination for Review of Natural Gas Pipelines Act
115,400,19-Jul,H R 2910,On Agreeing to the Amendment,F,Beyer of Virginia Part A Amendment No. 3
115,399,19-Jul,H R 2910,On Agreeing to the Amendment,F,Tsongas of Massachusetts Part A Amendment No. 1
115,398,19-Jul,H R 2883,On Passage,P,Promoting Cross-Border Energy Infrastructure Act
115,397,19-Jul,H R 2883,On Motion to Recommit with Instructions,F,Promoting Cross-Border Energy Infrastructure Act
115,396,19-Jul,H R 2883,On Agreeing to the Amendment,F,Tsongas of Massachusetts Part B Amendment No. 2
115,395,19-Jul,H R 2883,On Agreeing to the Amendment,F,Engel of New York Part B Amendment No. 1
115,394,19-Jul,H RES 454,On Agreeing to the Resolution,P,Providing for consideration of the bills (H.R. 2910) Promoting Interagency Coordination for Review of Natural Gas Pipelines Act; (H.R. 2883) Promoting Cross-Border Energy Infrastructure Act; and (H.R. 218) King Cove Road Land Exchange Act
115,393,19-Jul,H RES 454,On Ordering the Previous Question,P,Providing for consideration of the bills (H.R. 2910) Promoting Interagency Coordination for Review of Natural Gas Pipelines Act; (H.R. 2883) Promoting Cross-Border Energy Infrastructure Act; and (H.R. 218) King Cove Road Land Exchange Act
115,392,19-Jul,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,391,18-Jul,H R 806,On Passage,P,Ozone Standards Implementation Act of 2017
115,390,18-Jul,H R 806,On Motion to Recommit with Instructions,F,Ozone Standards Implementation Act of 2017
115,389,18-Jul,H R 806,On Agreeing to the Amendment,F,McNerney of California Amendment No. 5
115,388,18-Jul,H R 806,On Agreeing to the Amendment,F,Polis of Colorado Amendment No. 4
115,387,18-Jul,H R 806,On Agreeing to the Amendment,F,Beyer of Virginia Amendment No. 3
115,386,18-Jul,H R 806,On Agreeing to the Amendment,F,Tonko of New York Amendment No. 2
115,385,18-Jul,H R 806,On Agreeing to the Amendment,F,Castor of Florida Amendment No. 1
115,384,18-Jul,H R 2786,"On Motion to Suspend the Rules and Pass, as Amended",P,To amend the Federal Power Act with respect to the criteria and process to qualify as a qualifying conduit hydropower facility
115,383,18-Jul,H RES 451,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 806, the Ozone Standards Implementation Act of 2017"
115,382,18-Jul,H RES 451,On Ordering the Previous Question,P,"Providing for consideration of H.R. 806, the Ozone Standards Implementation Act of 2017"
115,381,17-Jul,H J RES 76,"On Motion to Suspend the Rules and Pass, as Amended",P,"Granting the consent and approval of Congress for the Commonwealth of Virginia, the State of Maryland, and the District of Columbia to a enter into a compact relating to the establishment of the Washington Metrorail Satefy Commission"
115,380,17-Jul,H J RES 92,On Motion to Suspend the Rules and Pass,P,"Granting the consent and approval of Congress for the Commonwealth of Virginia, the State of Maryland, and the District of Columbia to amend the Washington Area Transit Regulation Compact"
115,379,17-Jul,H R 2210,On Motion to Suspend the Rules and Pass,P,Sergeant Joseph George Kusick VA Community Living Center
115,378,14-Jul,H R 2810,On Passage,P,National Defense Authorization Act for Fiscal Year 2018
115,377,14-Jul,H R 2810,On Motion to Recommit with Instructions,F,National Defense Authorization Act for Fiscal Year 2018
115,376,14-Jul,H R 2810,On Agreeing to the Amendment,A,McGovern of Massachusetts Amendment No. 43
115,375,14-Jul,H R 2810,On Agreeing to the Amendment,A,Hunter of California Amendment No.18
115,374,14-Jul,H R 2810,On Agreeing to the Amendment,A,Byrne of Alabama Amendment No. 17
115,373,14-Jul,H R 2810,On Agreeing to the Amendment,A,Lamborn of Colorado Amendment No. 15
115,372,14-Jul,H R 2810,On Agreeing to the Amendment,F,Franks of Arizona Amendment No. 13
115,371,13-Jul,H R 2810,On Agreeing to the Amendment,F,Tom Rooney of Florida Amendent No. 6
115,370,13-Jul,H R 2810,On Agreeing to the Amendment,F,Gosar of Arizona Amendment No. 5
115,369,13-Jul,H R 2810,On Agreeing to the Amendment,F,Hartzler of Missouri Amendment No. 10
115,368,13-Jul,H R 2810,On Agreeing to the Amendment,F,Perry of Pennsylvania Amendment No. 4
115,367,13-Jul,H R 2810,On Agreeing to the Amendment,F,Buck of Colorado Amendment No. 3
115,366,13-Jul,H R 2810,On Agreeing to the Amendment,F,Garamendi of California Amendment No. 1
115,365,13-Jul,H R 2810,On Agreeing to the Amendment,F,McClintock of California Part B Amendment No. 14
115,364,13-Jul,H R 2810,On Agreeing to the Amendment,F,Blumenauer of Oregon Part B Amendment No. 13
115,363,13-Jul,H R 2810,On Agreeing to the Amendment,F,Garamendi of California Part B Amendment No. 12
115,362,13-Jul,H R 2810,On Agreeing to the Amendment,A,Rogers of Alabama Part B Amendment No. 88
115,361,13-Jul,H R 2810,On Agreeing to the Amendment,F,Aguilar of California Part B Amendment No. 10
115,360,13-Jul,H R 2810,On Agreeing to the Amendment,F,Blumenauer of Oregon Part B Amendment No. 8
115,359,13-Jul,H R 2810,On Agreeing to the Amendment,F,Nadler of New York Part B Amendment No. 6
115,358,13-Jul,H R 2810,On Agreeing to the Amendment,F,Jayapal of Washington Part B Amendment No. 5
115,357,13-Jul,H R 2810,On Agreeing to the Amendment,F,Polis of Colorado Part B Amendment No. 4
115,356,13-Jul,H R 2810,On Agreeing to the Amendment,F,Conaway of Texas Part B Amendment No. 2
115,355,13-Jul,H RES 440,On Agreeing to the Resolution,P,"Providing for further consideration of H.R. 2810, the National Defense Authorization Act for Fiscal Year 2018"
115,354,13-Jul,H RES 440,On Ordering the Previous Question,P,"Providing for further consideration of H.R. 2810, the National Defense Authorization Act for Fiscal Year 2018"
115,353,13-Jul,ADJOURN,On Motion to Adjourn,F, 
115,352,12-Jul,H R 23,On Passage,P,Gaining Responsibility on Water Act
115,351,12-Jul,H R 23,On Motion to Recommit with Instructions,F,Gaining Responsibility on Water Act
115,350,12-Jul,H R 23,On Agreeing to the Amendment,F,DeSaulnier of California Part C Amendment No. 5
115,349,12-Jul,H R 1492,On Motion to Suspend the Rules and Pass,P,Medical Controlled Substances Transportation Act
115,348,12-Jul,H RES 431,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 2810, the National Defense Authorization Act for Fiscal Year 2018; and H.R. 23, Gaining Responsibility on Water Act of 2017"
115,347,12-Jul,H RES 431,On Ordering the Previous Question,P,"Providing for consideration of H.R. 2810, the National Defense Authorization Act for Fiscal Year 2018; and H.R. 23, Gaining Responsibility on Water Act of 2017"
115,346,11-Jul,H R 1719,"On Motion to Suspend the Rules and Pass, as Amended",P,"To authorize the Secretary of the Interior to acquire approximately 44 acres of land in Martinez, California, and for other purposes"
115,345,11-Jul,H R 1397,On Motion to Suspend the Rules and Pass,P,"To authorize, direct, facilitate, and expedite the transfer of administrative jurisdiction of certain Federal land, and for other purposes"
115,344,29-Jun,H R 3004,On Passage,P,Kates Law
115,343,29-Jun,H R 3004,On Motion to Recommit with Instructions,F,Kates Law
115,342,29-Jun,H R 3003,On Passage,P,No Sanctuary for Criminals Act
115,341,29-Jun,H R 3003,On Motion to Recommit with Instructions,F,No Sanctuary for Criminals Act
115,340,29-Jun,H RES 415,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 3004) to amend section 276 of the Immigration and Nationality Act relating to reentry of removed aliens, and providing for proceedings during the period from July 3, 2017, through July 10, 2017"
115,339,29-Jun,H RES 415,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 3004) to amend section 276 of the Immigration and Nationality Act relating to reentry of removed aliens, and providing for proceedings during the period from July 3, 2017, through July 10, 2017"
115,338,28-Jun,H R 1500,On Motion to Suspend the Rules and Pass,P,Robert Emmet Park Act
115,337,28-Jun,H R 1215,On Passage,P,Protecting Access to Care Act
115,336,28-Jun,H R 1215,On Motion to Recommit with Instructions,F,Protecting Access to Care Act
115,335,28-Jun,H R 1215,On Agreeing to the Amendment,F,Barr of Kentucky Amendment No. 5
115,334,28-Jun,H R 1215,On Agreeing to the Amendment,A,Hudson of North Carolina Amendment No. 4
115,333,28-Jun,JOURNAL,On Approving the Journal,P, 
115,332,28-Jun,H RES 414,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 3003, the No Sanctuary for Criminals Act"
115,331,28-Jun,H RES 414,On Ordering the Previous Question,P,"Providing for consideration of H.R. 3003, the No Sanctuary for Criminals Act"
115,330,27-Jun,H R 220,"On Motion to Suspend the Rules and Pass, as Amended",P,"To authorize the expansion of an existing hydroelectric project, and for other purposes"
115,329,27-Jun,H R 497,"On Motion to Suspend the Rules and Pass, as Amended",P,Santa Ana River Wash Plan Land Exchange Act
115,328,27-Jun,H RES 397,On Motion to Suspend the Rules and Agree,P,Solemnly reaffirming the commitment of the United States to the North Atlantic Treaty Organizations principle of collective defense as enumerated in Article 5 of the North Atlantic Treaty
115,327,27-Jun,JOURNAL,On Approving the Journal,P, 
115,326,27-Jun,H RES 382,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1215, the Protecting Access to Care Act of 2017"
115,325,27-Jun,H RES 382,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1215, the Protecting Access to Care Act of 2017"
115,324,26-Jun,H R 2258,"On Motion to Suspend the Rules and Pass, as Amended",P,Active Duty Voluntary Acquisition of Necessary Credentials for Employment (ADVANCE) Act
115,323,26-Jun,H R 2547,"On Motion to Suspend the Rules and Pass, as Amended",P,Veterans Expanded Trucking Opportunities Act of 2017
115,322,23-Jun,H R 2842,On Passage,P,Accelerating Individuals into the Workforce Act
115,321,23-Jun,H R 2842,On Agreeing to the Amendment,A,Davidson of Ohio Amendment No. 5
115,320,23-Jun,H R 2842,On Agreeing to the Amendment,A,Krishnamoorthi of Illinois Amendment No. 4
115,319,22-Jun,H R 1654,On Passage,P,Water Supply Permitting Coordination Act
115,318,22-Jun,H R 1654,On Agreeing to the Amendment,F,Lowenthal of California Part B Amendment No. 2
115,317,22-Jun,H RES 396,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 2842) to provide for the conduct of demonstration projects to test the effectiveness of subsidized employment for TANF recipients, and providing for consideration of motions to suspend the rules."
115,316,22-Jun,H RES 396,On Ordering the Previous Question,P,"Providing for consideration of the bill (H.R. 2842) to provide for the conduct of demonstration projects to test the effectiveness of subsidized employment for TANF recipients, and providing for consideration of motions to suspend the rules."
115,315,21-Jun,H R 1873,On Passage,P,Electricity Reliability and Forest Protection Act
115,314,21-Jun,H R 1873,On Agreeing to the Amendment,F,Carbajal of California Part A Amendment No. 1
115,313,21-Jun,H RES 392,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1873, the Electricity and Reliability and Forest Protection Act; and H.R.1654, the Water Supply Permitting Coordination Act"
115,312,21-Jun,H RES 392,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1873, the Electricity and Reliability and Forest Protection Act; and H.R.1654, the Water Supply Permitting Coordination Act"
115,311,21-Jun,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,310,20-Jun,H R 2866,"On Motion to Suspend the Rules and Pass, as Amended",P,Reducing Unnecessary Barriers for Relative Foster Parents Act
115,309,20-Jun,H R 2847,On Motion to Suspend the Rules and Pass,P,Improving Services for Older Youth in Foster Care Act
115,308,15-Jun,H R 2579,On Passage,P,Broader Options for Americans Act
115,307,13-Jun,S 1094,On Passage,P,Department of Veterans Affairs Accountability and Whistleblower Protection Act
115,306,13-Jun,H R 2581,On Passage,P,Verify First Act
115,305,13-Jun,H R 2581,On Motion to Recommit with Instructions,F,Verify First Act
115,304,13-Jun,JOURNAL,On Approving the Journal,P, 
115,303,13-Jun,H RES 378,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 2581, the Verify First Act; and providing for consideration of S. 1094, the Department of Veterans Affairs Accountability and Whistleblower Protection Act of 2017, and for other purposes"
115,302,13-Jun,H RES 378,On Ordering the Previous Question,P,"Providing for consideration of H.R. 2581, the Verify First Act; and providing for consideration of S. 1094, the Department of Veterans Affairs Accountability and Whistleblower Protection Act of 2017, and for other purposes"
115,301,12-Jun,H R 2457,"On Motion to Suspend the Rules and Pass, as Amended",P,J. Bennett Johnston Waterway Hydropower Extension Act
115,300,12-Jun,H R 2292,On Motion to Suspend the Rules and Pass,P,To extend a project of the Federal Energy Regulatory Commission involving the Cannonsville Dam
115,299,8-Jun,H R 10,On Passage,P,Financial CHOICE Act of 2017
115,298,8-Jun,H R 10,On Agreeing to the Amendment,A,Buck of Colorado Part B Amendment No. 6
115,297,8-Jun,H R 10,On Agreeing to the Amendment,A,Faso of New York Part B Amendment No. 4
115,296,8-Jun,H R 10,On Agreeing to the Amendment,A,Hollingsworth of Indiana Part B Amendment No. 2
115,295,8-Jun,H R 10,On Agreeing to the Amendment,A,Hensarling of Texas Part B Amendment No. 1
115,294,7-Jun,H R 2213,On Passage,P,Anti-Border Corruption Reauthorization Act
115,293,7-Jun,H R 2213,On Agreeing to the Amendment,F,Michelle Lujan Grisham of New Mexico Amendment No. 1
115,292,7-Jun,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,291,7-Jun,H RES 375,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 10, the Financial CHOICE Act of 2017, and for other purposes"
115,290,7-Jun,H RES 375,On Ordering the Previous Question,P,"Providing for consideration of H.R. 10, the Financial CHOICE Act of 2017, and for other purposes"
115,289,7-Jun,H RES 374,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 2213, the Anti-Border Corruption Reauthorization Act of 2017, and for other purposes"
115,288,7-Jun,H RES 374,On Ordering the Previous Question,P,"Providing for consideration of H.R. 2213, the Anti-Border Corruption Reauthorization Act of 2017, and for other purposes"
115,287,6-Jun,H RES 355,"On Motion to Suspend the Rules and Agree, as Amended",P,"Condemning in the strongest terms the terrorist attacks in Manchester, United Kingdom, on May 22, 2017, expressing heartfelt condolences, and reaffirming unwavering support for the special relationship between our peoples and nations in the wake of these attacks"
115,286,6-Jun,H RES 354,"On Motion to Suspend the Rules and Agree, as Amended",P,"Condemning the violence against peaceful protesters outside the Turkish Ambassadors residence on May 16, 2017, and calling for the perpetrators to be brought to justice and measures to be taken to prevent similar incidents in the future"
115,285,25-May,H R 1973,On Passage,P,Protecting Young Victims from Sexual Abuse Act of 2017
115,284,25-May,H R 1761,On Passage,P,Protecting Against Child Exploitation Act of 2017
115,283,25-May,H R 1761,On Agreeing to the Amendment,F,Jackson Lee of Texas Part B Amendment No. 1
115,282,24-May,H R 953,On Passage,P,Reducing Regulatory Burdens Act
115,281,24-May,H R 953,On Motion to Recommit with Instructions,F,Reducing Regulatory Burdens Act
115,280,24-May,H R 953,On Agreeing to the Amendment,F,Huffman of California Amendment No. 2
115,279,24-May,H R 953,On Agreeing to the Amendment,F,Esty of Connecticut Amendment No. 1
115,278,24-May,H R 467,On Motion to Suspend the Rules and Pass,P,VA Scheduling Accountability Act
115,277,24-May,H R 2052,On Motion to Suspend the Rules and Pass,P,PRIVATE Act
115,276,24-May,H RES 352,On Agreeing to the Resolution,P,"Providing for consideration of H.R. 1973, Protecting Young Victims from Sexual Abuse Act of 2017; providing for consideration of HR 1761, Protecting Against Child Exploitation Act of 2017; providing for proceedings during the period from May 26, 2017, through June 5, 2017"
115,275,24-May,H RES 352,On Ordering the Previous Question,P,"Providing for consideration of H.R. 1973, Protecting Young Victims from Sexual Abuse Act of 2017; providing for consideration of HR 1761, Protecting Against Child Exploitation Act of 2017; providing for proceedings during the period from May 26, 2017, through June 5, 2017"
115,274,24-May,MOTION,Table Appeal of the Ruling of the Chair,P, 
115,273,23-May,H R 2288,"On Motion to Suspend the Rules and Pass, as Amended",P,Veterans Appeals Improvement and Modernization Act of 2017
115,272,23-May,H RES 348,On Agreeing to the Resolution,P,"Providing for consideration of H. R. 953, the Reducing Regulatory Burdens Act of 2017"
115,271,23-May,H RES 348,On Ordering the Previous Question,P,"Providing for consideration of H. R. 953, the Reducing Regulatory Burdens Act of 2017"
115,270,22-May,H R 1842,On Motion to Suspend the Rules and Pass,P,Strengthening Childrens Safety Act of 2017
115,269,22-May,H R 1862,On Motion to Suspend the Rules and Pass,P,Global Child Protection Act of 2017
115,268,19-May,H R 1039,On Passage,P,Probation Officer Protection Act of 2017
115,267,19-May,H R 1039,On Agreeing to the Amendment,F,Jackson Lee of Texas Amendment
115,266,18-May,H R 1892,On Motion to Suspend the Rules and Pass,P,Honoring Hometown Heroes Act
115,265,18-May,H R 115,On Passage,P,Thin Blue Line Act
115,264,18-May,H RES 324,On Agreeing to the Resolution,P,"Providing for consideration of the bill (H.R. 1039) to amend section 3606 of title 18, United States Code, to grant probation officers authority to arrest hostile third parties who obstruct or impede a probation officer in the performance of official duties."
