Committee,Subcommittee,Name,Title
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Lindsey Graham,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",John Hoeven,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Steve Daines,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Jack Reed,Ranking Member
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Patty Murray,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Richard J. Durbin,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Dianne Feinstein,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Christopher A. Coons,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Brian Schatz,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Christopher Murphy,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Joe Manchin III,
Senate Committee on Appropriations,"Transportation, Housing and Urban Development, and Related Agencies",Patrick J. Leahy,Ex Officio
Senate Committee on Armed Services,,James M. Inhofe,Chairman
Senate Committee on Armed Services,,Roger F. Wicker,
Senate Committee on Armed Services,,Deb Fischer,
Senate Committee on Armed Services,,Tom Cotton,
Senate Committee on Armed Services,,Mike Rounds,
Senate Committee on Armed Services,,Joni Ernst,
Senate Committee on Armed Services,,Thom Tillis,
Senate Committee on Armed Services,,Dan Sullivan,
Senate Committee on Armed Services,,David Perdue,
Senate Committee on Armed Services,,Kevin Cramer,
Senate Committee on Armed Services,,Martha McSally,
Senate Committee on Armed Services,,Rick Scott,
Senate Committee on Armed Services,,Marsha Blackburn,
Senate Committee on Armed Services,,Josh Hawley,
Senate Committee on Armed Services,,Jack Reed,Ranking Member
Senate Committee on Armed Services,,Jeanne Shaheen,
Senate Committee on Armed Services,,Kirsten E. Gillibrand,
Senate Committee on Armed Services,,Richard Blumenthal,
Senate Committee on Armed Services,,Mazie K. Hirono,
Senate Committee on Armed Services,,Tim Kaine,
Senate Committee on Armed Services,,Angus S. King Jr.,
Senate Committee on Armed Services,,Martin Heinrich,
Senate Committee on Armed Services,,Elizabeth Warren,
Senate Committee on Armed Services,,Gary C. Peters,
Senate Committee on Armed Services,,Joe Manchin III,
Senate Committee on Armed Services,,Tammy Duckworth,
Senate Committee on Armed Services,,Doug Jones,
Senate Committee on Armed Services,SeaPower,David Perdue,Chairman
Senate Committee on Armed Services,SeaPower,Roger F. Wicker,
Senate Committee on Armed Services,SeaPower,Tom Cotton,
Senate Committee on Armed Services,SeaPower,Joni Ernst,
Senate Committee on Armed Services,SeaPower,Thom Tillis,
Senate Committee on Armed Services,SeaPower,Josh Hawley,
Senate Committee on Armed Services,SeaPower,James M. Inhofe,Ex Officio
Senate Committee on Armed Services,SeaPower,Mazie K. Hirono,Ranking Member
Senate Committee on Armed Services,SeaPower,Jeanne Shaheen,
Senate Committee on Armed Services,SeaPower,Richard Blumenthal,
Senate Committee on Armed Services,SeaPower,Tim Kaine,
Senate Committee on Armed Services,SeaPower,Angus S. King Jr.,
Senate Committee on Armed Services,SeaPower,Jack Reed,Ex Officio
Senate Committee on Armed Services,Airland,Tom Cotton,Chairman
Senate Committee on Armed Services,Airland,Roger F. Wicker,
Senate Committee on Armed Services,Airland,Thom Tillis,
Senate Committee on Armed Services,Airland,Dan Sullivan,
Senate Committee on Armed Services,Airland,James M. Inhofe,Ex Officio
Senate Committee on Armed Services,Airland,Kevin Cramer,
Senate Committee on Armed Services,Airland,Martha McSally,
Senate Committee on Armed Services,Airland,Rick Scott,
Senate Committee on Armed Services,Airland,Angus S. King Jr.,Ranking Member
Senate Committee on Armed Services,Airland,Richard Blumenthal,
Senate Committee on Armed Services,Airland,Elizabeth Warren,
Senate Committee on Armed Services,Airland,Gary C. Peters,
Senate Committee on Armed Services,Airland,Tammy Duckworth,
Senate Committee on Armed Services,Airland,Doug Jones,
Senate Committee on Armed Services,Airland,Jack Reed,Ex Officio
Senate Committee on Armed Services,Readiness and Management Support,Dan Sullivan,Chairman
Senate Committee on Armed Services,Readiness and Management Support,Deb Fischer,
Senate Committee on Armed Services,Readiness and Management Support,Joni Ernst,
Senate Committee on Armed Services,Readiness and Management Support,David Perdue,
Senate Committee on Armed Services,Readiness and Management Support,Martha McSally,
Senate Committee on Armed Services,Readiness and Management Support,Marsha Blackburn,
Senate Committee on Armed Services,Readiness and Management Support,James M. Inhofe,Ex Officio
Senate Committee on Armed Services,Readiness and Management Support,Tim Kaine,Ranking Member
Senate Committee on Armed Services,Readiness and Management Support,Jeanne Shaheen,
Senate Committee on Armed Services,Readiness and Management Support,Mazie K. Hirono,
Senate Committee on Armed Services,Readiness and Management Support,Tammy Duckworth,
Senate Committee on Armed Services,Readiness and Management Support,Doug Jones,
Senate Committee on Armed Services,Readiness and Management Support,Jack Reed,Ex Officio
Senate Committee on Armed Services,Strategic Forces,Deb Fischer,Chairman
Senate Committee on Armed Services,Strategic Forces,Tom Cotton,
Senate Committee on Armed Services,Strategic Forces,Mike Rounds,
Senate Committee on Armed Services,Strategic Forces,Dan Sullivan,
Senate Committee on Armed Services,Strategic Forces,Kevin Cramer,
Senate Committee on Armed Services,Strategic Forces,Josh Hawley,
Senate Committee on Armed Services,Strategic Forces,James M. Inhofe,Ex Officio
Senate Committee on Armed Services,Strategic Forces,Martin Heinrich,Ranking Member
Senate Committee on Armed Services,Strategic Forces,Angus S. King Jr.,
Senate Committee on Armed Services,Strategic Forces,Elizabeth Warren,
Senate Committee on Armed Services,Strategic Forces,Joe Manchin III,
Senate Committee on Armed Services,Strategic Forces,Doug Jones,
Senate Committee on Armed Services,Strategic Forces,Jack Reed,Ex Officio
Senate Committee on Armed Services,Personnel,Thom Tillis,Chairman
Senate Committee on Armed Services,Personnel,Mike Rounds,
Senate Committee on Armed Services,Personnel,Martha McSally,
Senate Committee on Armed Services,Personnel,Rick Scott,
Senate Committee on Armed Services,Personnel,James M. Inhofe,Ex Officio
Senate Committee on Armed Services,Personnel,Kirsten E. Gillibrand,Ranking Member
Senate Committee on Armed Services,Personnel,Elizabeth Warren,
Senate Committee on Armed Services,Personnel,Tammy Duckworth,
Senate Committee on Armed Services,Personnel,Jack Reed,Ex Officio
Senate Committee on Armed Services,Emerging Threats and Capabilities,Joni Ernst,Chairman
Senate Committee on Armed Services,Emerging Threats and Capabilities,Deb Fischer,
Senate Committee on Armed Services,Emerging Threats and Capabilities,Kevin Cramer,
Senate Committee on Armed Services,Emerging Threats and Capabilities,Marsha Blackburn,
Senate Committee on Armed Services,Emerging Threats and Capabilities,Josh Hawley,
Senate Committee on Armed Services,Emerging Threats and Capabilities,James M. Inhofe,Ex Officio
Senate Committee on Armed Services,Emerging Threats and Capabilities,Gary C. Peters,Ranking Member
Senate Committee on Armed Services,Emerging Threats and Capabilities,Jeanne Shaheen,
Senate Committee on Armed Services,Emerging Threats and Capabilities,Mazie K. Hirono,
Senate Committee on Armed Services,Emerging Threats and Capabilities,Martin Heinrich,
Senate Committee on Armed Services,Emerging Threats and Capabilities,Jack Reed,Ex Officio
Senate Committee on Armed Services,Cybersecurity,Mike Rounds,Chairman
Senate Committee on Armed Services,Cybersecurity,Roger F. Wicker,
Senate Committee on Armed Services,Cybersecurity,David Perdue,
Senate Committee on Armed Services,Cybersecurity,Rick Scott,
Senate Committee on Armed Services,Cybersecurity,Marsha Blackburn,
Senate Committee on Armed Services,Cybersecurity,James M. Inhofe,Ex Officio
Senate Committee on Armed Services,Cybersecurity,Joe Manchin III,Ranking Member
Senate Committee on Armed Services,Cybersecurity,Kirsten E. Gillibrand,
Senate Committee on Armed Services,Cybersecurity,Richard Blumenthal,
Senate Committee on Armed Services,Cybersecurity,Martin Heinrich,
Senate Committee on Armed Services,Cybersecurity,Jack Reed,Ex Officio
"Senate Committee on Banking, Housing, and Urban Affairs",,Mike Crapo,Chairman
"Senate Committee on Banking, Housing, and Urban Affairs",,Richard C. Shelby,
"Senate Committee on Banking, Housing, and Urban Affairs",,Pat Toomey,
"Senate Committee on Banking, Housing, and Urban Affairs",,Tim Scott,
"Senate Committee on Banking, Housing, and Urban Affairs",,Ben Sasse,
"Senate Committee on Banking, Housing, and Urban Affairs",,Tom Cotton,
"Senate Committee on Banking, Housing, and Urban Affairs",,Mike Rounds,
"Senate Committee on Banking, Housing, and Urban Affairs",,David Perdue,
"Senate Committee on Banking, Housing, and Urban Affairs",,Thom Tillis,
"Senate Committee on Banking, Housing, and Urban Affairs",,John Kennedy,
"Senate Committee on Banking, Housing, and Urban Affairs",,Martha McSally,
"Senate Committee on Banking, Housing, and Urban Affairs",,Jerry Moran,
"Senate Committee on Banking, Housing, and Urban Affairs",,Kevin Cramer,
"Senate Committee on Banking, Housing, and Urban Affairs",,Sherrod Brown,Ranking Member
"Senate Committee on Banking, Housing, and Urban Affairs",,Jack Reed,
"Senate Committee on Banking, Housing, and Urban Affairs",,Robert Menendez,
"Senate Committee on Banking, Housing, and Urban Affairs",,Jon Tester,
"Senate Committee on Banking, Housing, and Urban Affairs",,Mark R. Warner,
"Senate Committee on Banking, Housing, and Urban Affairs",,Elizabeth Warren,
"Senate Committee on Banking, Housing, and Urban Affairs",,Brian Schatz,
"Senate Committee on Banking, Housing, and Urban Affairs",,Chris Van Hollen,
"Senate Committee on Banking, Housing, and Urban Affairs",,Catherine Cortez Masto,
"Senate Committee on Banking, Housing, and Urban Affairs",,Doug Jones,
"Senate Committee on Banking, Housing, and Urban Affairs",,Tina Smith,
"Senate Committee on Banking, Housing, and Urban Affairs",,Kyrsten Sinema,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Pat Toomey,Chairman
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Richard C. Shelby,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Martha McSally,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Tim Scott,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Tom Cotton,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Mike Rounds,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",David Perdue,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Thom Tillis,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",John Kennedy,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Mike Crapo,Ex Officio
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Chris Van Hollen,Ranking Member
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Jack Reed,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Robert Menendez,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Jon Tester,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Mark R. Warner,Ranking Member
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Elizabeth Warren,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Tina Smith,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Kyrsten Sinema,
"Senate Committee on Banking, Housing, and Urban Affairs","Securities, Insurance, and Investment",Sherrod Brown,Ex Officio
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Ben Sasse,Chairman
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Martha McSally,
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Jerry Moran,
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Pat Toomey,
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Tim Scott,
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Mike Crapo,Ex Officio
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Mark R. Warner,Ranking Member
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Brian Schatz,
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Chris Van Hollen,
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Kyrsten Sinema,
"Senate Committee on Banking, Housing, and Urban Affairs",National Security and International Trade and Finance,Sherrod Brown,Ex Officio
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Tim Scott,Chairman
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Mike Rounds,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Thom Tillis,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,John Kennedy,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Jerry Moran,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Kevin Cramer,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Richard C. Shelby,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Pat Toomey,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Ben Sasse,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Mike Crapo,Ex Officio
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Elizabeth Warren,Ranking Member
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Jack Reed,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Jon Tester,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Mark R. Warner,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Brian Schatz,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Chris Van Hollen,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Catherine Cortez Masto,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Doug Jones,
"Senate Committee on Banking, Housing, and Urban Affairs",Financial Institutions and Consumer Protection,Sherrod Brown,Ex Officio
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",David Perdue,Chairman
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Richard C. Shelby,
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Tom Cotton,
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Mike Rounds,
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Martha McSally,
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Jerry Moran,
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Kevin Cramer,
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Mike Crapo,Ex Officio
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Robert Menendez,Ranking Member
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Jack Reed,
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Elizabeth Warren,
"Senate Committee on Banking, Housing, and Urban Affairs","Housing, Transportation, and Community Development",Catherine Cortez Masto,
