names,descriptions,statuses,bill_committees,sponsors
H.R.7211,"To amend the Mineral Leasing Act to authorize the Secretary of the Interior to regulate hydraulic fracturing operations on Federal lands, and for other purposes.",Introduced,Natural Resources; Energy and Commerce,"Rep. Soto, Darren [D-FL-9]"
H.R.7210,Sinkhole Mapping Act of 2018,Introduced,Natural Resources,"Rep. Soto, Darren [D-FL-9]"
H.R.7209,School Resource Officer Act of 2018,Introduced,Judiciary; Education and the Workforce,"Rep. Mitchell, Paul [R-MI-10]"
H.R.7208,To amend the Internal Revenue Code of 1986 to allow the child tax credit with respect to stillbirths.,Introduced,Ways and Means,"Rep. Griffith, H. Morgan [R-VA-9]"
H.R.7207,To allow the Secretary of the Treasury to accept public donations to fund the construction of a barrier on the border between the United States and Mexico and for other purposes.,Introduced,Ways and Means,"Rep. Davidson, Warren [R-OH-8]"
H.R.7206,ESOP Business Act of 2018,Introduced,Oversight and Government; Armed Services,"Rep. Bucshon, Larry [R-IN-8]"
H.R.7205,No Budget No Recess Act,Introduced,Rules; Budget,"Rep. Arrington, Jodey C. [R-TX-19]"
H.R.7204,DIPLOMA Act,Introduced,Education and the Workforce; Energy and Commerce,"Rep. Chu, Judy [D-CA-27]"
H.R.7203,Long-Term Care Account Act,Introduced,Ways and Means,"Rep. Marchant, Kenny [R-TX-24]"
H.R.7202,RTP Full Funding Act of 2018,Introduced,Transportation and Infrastructure; Ways and Means,"Rep. Welch, Peter [D-VT-At Large]"
H.R.7201,"To amend title 35, United States Code, to include the exclusive economic zone as part of the United States for patent infringement, and for other purposes.",Introduced,Judiciary,"Rep. Smith, Lamar [R-TX-21]"
H.R.7200,Wildfires and Hurricanes Indemnity Program Extension Act of 2018,Introduced,Agriculture,"Rep. Scott, Austin [R-GA-8]"
H.R.7199,National Guard and Reserve Entrepreneurship Support Act,Introduced,Small Business,"Rep. Schneider, Bradley Scott [D-IL-10]"
H.R.7198,Long Island Aviation History Act,Introduced,Natural Resources,"Rep. Rice, Kathleen M. [D-NY-4]"
H.R.7197,Renewable HEAT for Schools Act,Introduced,Education and the Workforce,"Rep. Rice, Kathleen M. [D-NY-4]"
H.R.7196,Energy Sector Innovation Credit Act of 2018,Introduced,Ways and Means,"Rep. Reed, Tom [R-NY-23]"
H.R.7195,Social Security Enhancement and Protection Act of 2017,Introduced,Ways and Means,"Rep. Moore, Gwen [D-WI-4]"
H.R.7194,Regulatory Certainty for Navigable Waters Act,Introduced,11/30/2018 Referred to the Subcommittee on Water Resources and Environment. (All Actions),"Rep. Herrera Beutler, Jaime [R-WA-3]"
H.R.7193,To amend the VA MISSION Act of 2018 to expand the veterans healing veterans medical access and scholarship program to include more students and schools.,Introduced,Veterans' Affairs,"Rep. Gonzalez-Colon, Jenniffer [R-PR-At Large]"
H.R.7192,Early Warning Reporting System Improvement Act of 2018,Introduced,Energy and Commerce,"Rep. Cartwright, Matt [D-PA-17]"
H.R.7191,Bipartisan Budget and Appropriations Reform Act of 2018,Introduced,Budget; Rules,"Rep. Womack, Steve [R-AR-3]"
H.R.7190,Small Business Reorganization Act of 2018,Introduced,Judiciary,"Rep. Collins, Doug [R-GA-9]"
H.R.7189,ETO is Toxic Act,Introduced,Energy and Commerce,"Rep. Foster, Bill [D-IL-11]"
H.R.7188,Chemical Facility Anti-Terrorism Standards Program Extension Act,Introduced,Homeland Security; Energy and Commerce,"Rep. Ratcliffe, John [R-TX-4]"
H.R.7187,National Flood Insurance Program Further Extension Act of 2018,Became Law,Financial Services,"Rep. MacArthur, Thomas [R-NJ-3]"
H.R.7186,Diverse Small Business Empowerment Act,Introduced,Small Business,"Rep. Veasey, Marc A. [D-TX-33]"
H.R.7185,Weekends Without Hunger Act,Introduced,Education and the Workforce,"Rep. Titus, Dina [D-NV-1]"
H.R.7184,No Retroactive Online Taxation Act of 2018,Introduced,Judiciary,"Rep. Sensenbrenner, F. James, Jr. [R-WI-5]"
H.R.7183,Federal Disaster Assistance Coordination Act,Introduced,Transportation and Infrastructure,"Rep. Meadows, Mark [R-NC-11]"
H.R.7182,Stop Corrupt Iranian Oligarchs and Entities Act,Introduced,Foreign Affairs; Financial Services,"Rep. Kustoff, David [R-TN-8]"
H.R.7181,400 Act,Introduced,Judiciary,"Rep. Issa, Darrell E. [R-CA-49]"
H.R.7180,Stopping Russian Nuclear Aggression Act,Introduced,Armed Services; Foreign Affairs,"Rep. Cheney, Liz [R-WY-At Large]"
H.R.7179,"To require the Administrator of the Environmental Protection Agency to revise certain ethylene oxide emissions standards under the Clean Air Act, and for other purposes.",Introduced,Energy and Commerce,"Rep. Schneider, Bradley Scott [D-IL-10]"
H.R.7178,Defense of Property Rights Act,Introduced,Judiciary,"Rep. Reed, Tom [R-NY-23]"
H.R.7177,Shared Accountability for Improved Patient Outcomes Act of 2018,Introduced,Energy and Commerce; Ways and Means,"Rep. Paulsen, Erik [R-MN-3]"
H.R.7176,Restoring Economic Opportunities for Small Family C-Corporations,Introduced,Ways and Means,"Rep. King, Steve [R-IA-4]"
H.R.7175,"To amend section 805 of the Federal Lands Recreation Enhancement Act to provide for a lifetime pass for access to Federal recreational lands and waters, and for other purposes.",Introduced,Natural Resources; Agriculture,"Rep. Graves, Garret [R-LA-6]"
H.R.7174,"To amend the Internal Revenue Code of 1986 to allow certain veterans organizations to take into account the membership of spouses, widows, and widowers of members of the Armed Forces for purposes of determining tax exempt status.",Introduced,Ways and Means,"Rep. Eshoo, Anna G. [D-CA-18]"
H.R.7173,Energy Innovation and Carbon Dividend Act of 2018,Introduced,Ways and Means; Energy and Commerce; Foreign Affairs,"Rep. Deutch, Theodore E. [D-FL-22]"
H.R.7172,"To make technical amendments to chapter 3084 of title 54, United States Code, to correct references to the African American Civil Rights Network, and for other purposes.",Introduced,Natural Resources,"Rep. Clay, Wm. Lacy [D-MO-1]"
H.R.7171,Engineering Biology Research and Development Act of 2019,Introduced,"Science, Space, and Technology","Rep. Johnson, Eddie Bernice [D-TX-30]"
H.R.7170,"To amend the Federal Power Act to require the consideration of invasive species when prescribing fishways, and for other purposes.",Introduced,Energy and Commerce,"Rep. Grothman, Glenn [R-WI-6]"
H.R.7169,VA-SBA Act,Introduced,Small Business; Veterans' Affairs,"Rep. Kelly, Trent [R-MS-1]"
H.R.7168,Clean Up EtO Act of 2018,Introduced,Energy and Commerce,"Rep. Lipinski, Daniel [D-IL-3]"
H.R.7167,Restoring the Public Trust Act,Introduced,Oversight and Government; Judiciary; Ways and Means,"Rep. Lieu, Ted [D-CA-33]"
H.R.7166,Hurricane Michael Tax Relief Act,Introduced,Ways and Means,"Rep. Dunn, Neal P. [R-FL-2]"
H.R.7165,Equal COLA Act,Introduced,Oversight and Government,"Rep. Connolly, Gerald E. [D-VA-11]"
H.R.7164,To add Ireland to the E-3 nonimmigrant visa program.,Passed House,Judiciary,"Rep. Sensenbrenner, F. James, Jr. [R-WI-5]"
H.R.7163,"To designate the outstation of the Department of Veterans Affairs in North Ogden, Utah, as the Major Brent Taylor Vet Center Outstation.",Passed House,Veterans' Affairs | Senate,"Rep. Bishop, Rob [R-UT-1]"
H.R.7162,For the relief of David Beasley.,Introduced,Veterans' Affairs,"Rep. Nolan, Richard M. [D-MN-8]"
H.R.7161,Local School Foods Expansion Act of 2018,Introduced,Education and the Workforce,"Rep. Welch, Peter [D-VT-At Large]"
H.R.7160,Stopping Grinch Bots Act of 2018,Introduced,Energy and Commerce,"Rep. Tonko, Paul [D-NY-20]"
H.R.7159,Freedom For Religious Communities Act,Introduced,Education and the Workforce,"Rep. Rooney, Francis [R-FL-19]"
H.R.7158,Honoring All Veterans Act,Introduced,Veterans' Affairs,"Rep. Rice, Kathleen M. [D-NY-4]"
H.R.7157,Chiropractic Patients' Freedom of Choice Act of 2018,Introduced,Energy and Commerce; Ways and Means,"Rep. Paulsen, Erik [R-MN-3]"
H.R.7156,Federal Police Camera and Accountability Act of 2018,Introduced,Judiciary,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.7155,National Drinking Water Standards Reauthorization Act of 2018,Introduced,Energy and Commerce,"Rep. Meng, Grace [D-NY-6]"
H.R.7154,Safe Drinking Water in Playgrounds and Parks Act,Introduced,Energy and Commerce,"Rep. Meng, Grace [D-NY-6]"
H.R.7153,Championing American Business Through Diplomacy Act of 2018,Introduced,Foreign Affairs,"Rep. McCaul, Michael T. [R-TX-10]"
H.R.7152,"To authorize the Secretary of the Interior to convey to the San Felipe Pueblo certain Federal land in Sandoval County, New Mexico, and for other purposes.",Introduced,Natural Resources,"Rep. Lujan Grisham, Michelle [D-NM-1]"
H.R.7151,Stop Harassing Calls Act of 2018,Introduced,Energy and Commerce,"Rep. Krishnamoorthi, Raja [D-IL-8]"
H.R.7150,H-4 Employment Protection Act of 2018,Introduced,Judiciary,"Rep. Eshoo, Anna G. [D-CA-18]"
H.R.7149,Protecting Married Seniors from Impoverishment Act,Introduced,Energy and Commerce,"Rep. Dingell, Debbie [D-MI-12]"
H.R.7148,USA Retirement Funds Act,Introduced,Education and the Workforce; Ways and Means,"Rep. Cartwright, Matt [D-PA-17]"
H.R.7147,To direct the Secretary of Agriculture to treat certain planted soybean crops as harvested commodity crops under the Market Facilitation Program.,Introduced,Agriculture,"Rep. Abraham, Ralph Lee [R-LA-5]"
H.R.7146,Maintain Access to Vital Social Security Services Act of 2018,Introduced,Ways and Means,"Rep. Moore, Gwen [D-WI-4]"
H.R.7145,Stop Welfare for Any Large Monopoly Amassing Revenue from Taxpayers Act of 2018,Introduced,Financial Services; Education and the Workforce,"Rep. Khanna, Ro [D-CA-17]"
H.R.7144,Veteran Debt Fairness Act of 2018,Introduced,Veterans' Affairs,"Rep. Delaney, John K. [D-MD-6]"
H.R.7143,Social Security Number Modernization Act of 2018,Introduced,Ways and Means,"Rep. Johnson, Sam [R-TX-3]"
H.R.7142,National De-Escalation of Violence and Community Safety Training Act of 2018,Introduced,Education and the Workforce,"Rep. Moore, Gwen [D-WI-4]"
H.R.7141,Workplace Violence Prevention for Health Care and Social Service Workers Act,Introduced,Education and the Workforce; Energy and Commerce; Ways and Means,"Rep. Courtney, Joe [D-CT-2]"
H.R.7140,Anti-Corruption and Public Integrity Act,Introduced,Judiciary; Oversight and Government; House Administration; Ways and Means; Financial Services; Intelligence (Permanent); Rules; Foreign Affairs; Armed Services; Budget,"Rep. Jayapal, Pramila [D-WA-7]"
H.R.7139,ADAPT Act of 2018,Introduced,Judiciary,"Rep. Gohmert, Louie [R-TX-1]"
H.R.7138,Accelerating Veterans Recovery Outdoors Act,Introduced,Veterans' Affairs,"Rep. Smith, Christopher H. [R-NJ-4]"
H.R.7137,"Reverend James Lawson, Jr. Congressional Gold Medal Act",Introduced,Financial Services,"Rep. Khanna, Ro [D-CA-17]"
H.R.7136,LIVE Well Act,Introduced,Agriculture; Education and the Workforce,"Rep. Adams, Alma S. [D-NC-12]"
H.R.7135,To direct the Secretary of the department in which the Coast Guard is operating to issue a certificate of documentation with a coastwise endorsement for the vessel Pacific Provider.,Introduced,Transportation and Infrastructure,"Rep. Young, Don [R-AK-At Large]"
H.R.7134,For the relief of Gualterio Lazaro Santos Santos.,Introduced,Judiciary,"Rep. Correa, J. Luis [D-CA-46]"
H.R.7133,Captive Insurers Clarification Act,Introduced,Financial Services; Judiciary,"Rep. Welch, Peter [D-VT-At Large]"
H.R.7132,Strengthening America's Public Schools Through Promoting Foreign Investment Act,Introduced,Judiciary,"Rep. Welch, Peter [D-VT-At Large]"
H.R.7131,Preserving Home and Office Numbers in Emergencies Act of 2018,Introduced,Energy and Commerce,"Rep. Thompson, Mike [D-CA-5]"
H.R.7130,Department of Veterans Affairs Policy for Medicinal Cannabis Use Act of 2018,Introduced,Veterans' Affairs,"Rep. Moulton, Seth [D-MA-6]"
H.R.7129,"To require the Secretary of Veterans Affairs to provide training in the use of medical cannabis for all Department of Veterans Affairs primary care providers, and for other purposes.",Introduced,Veterans' Affairs,"Rep. Moulton, Seth [D-MA-6]"
H.R.7128,VA Survey of Cannabis Use Act,Introduced,Veterans' Affairs,"Rep. Moulton, Seth [D-MA-6]"
H.R.7127,Native American Voting Rights Act of 2018,Introduced,House Administration; Judiciary,"Rep. Lujan, Ben Ray [D-NM-3]"
H.R.7126,"To exempt certain structures from removal from Army Corps of Engineers property on Table Rock Lake, and for other purposes.",Introduced,Transportation and Infrastructure,"Rep. Long, Billy [R-MO-7]"
H.R.7125,"To rename the portions of the Gateway National Seashore located on Staten Island, New York, as the ""Senator James L. Buckley National Seashore"".",Introduced,Natural Resources,"Rep. Donovan, Daniel M., Jr. [R-NY-11]"
H.R.7124,Keeping All Students Safe Act,Introduced,Education and the Workforce; Armed Services,"Rep. Beyer, Donald S., Jr. [D-VA-8]"
H.R.7123,Uyghur Human Rights Policy Act of 2018,Introduced,Foreign Affairs; Intelligence (Permanent); Judiciary,"Rep. Smith, Christopher H. [R-NJ-4]"
H.R.7122,Shared Accountability for Improved Patient Outcomes Act of 2018,Introduced,Energy and Commerce; Ways and Means,"Rep. Paulsen, Erik [R-MN-3]"
H.R.7121,Commission of Fine Arts District of Columbia Home Rule Act,Introduced,Oversight and Government,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.7120,To amend the Federal Election Campaign Act of 1971 to extend through 2023 the authority of the Federal Election Commission to impose civil money penalties on the basis of a schedule of penalties established and published by the Commission.,Became Law,House Administration,"Rep. Harper, Gregg [R-MS-3]"
H.R.7119,"To amend title 38, United States Code, to extend the authority of the Secretary of Veterans Affairs to continue to pay educational assistance or subsistence allowances to eligible persons when educational institutions are temporarily closed, and for other purposes.",Introduced,Veterans' Affairs,"Rep. Dunn, Neal P. [R-FL-2]"
H.R.7118,Excessive Use of Force Prevention Act of 2018,Introduced,Judiciary,"Rep. Jeffries, Hakeem S. [D-NY-8]"
H.R.7117,Bots Research Act,Introduced,Energy and Commerce,"Rep. DeSaulnier, Mark [D-CA-11]"
H.R.7116,Suicide Prevention Assistance Act,Introduced,Energy and Commerce,"Rep. DeSaulnier, Mark [D-CA-11]"
H.R.7115,3-D Firearms Prohibitions Act,Introduced,Energy and Commerce; Judiciary,"Rep. Pallone, Frank, Jr. [D-NJ-6]"
H.R.7114,Natural Disaster Safe Inmate Relocation Act,Introduced,Transportation and Infrastructure,"Rep. Meng, Grace [D-NY-6]"
H.R.7113,Combat Violent Crime Act of 2018,Introduced,Judiciary,"Rep. Roby, Martha [R-AL-2]"
H.R.7112,PRO Students Act,Introduced,Education and the Workforce,"Rep. Takano, Mark [D-CA-41]"
H.R.7111,Transparent Disaster Relief Act of 2018,Introduced,Transportation and Infrastructure; Small Business,"Rep. Rice, Kathleen M. [D-NY-4]"
H.R.7110,Specialty Crop Mechanization Prize Challenge of 2018,Introduced,Agriculture,"Rep. Panetta, Jimmy [D-CA-20]"
H.R.7109,Restoring Justice for Workers Act,Introduced,Judiciary; Education and the Workforce,"Rep. Nadler, Jerrold [D-NY-10]"
H.R.7108,"To designate the Department of Veterans Affairs community clinic in New City, New York, as the ""Jerry Donnellan VA Community Clinic"".",Introduced,Veterans' Affairs,"Rep. Lowey, Nita M. [D-NY-17]"
H.R.7107,Shirley Chisholm Congressional Gold Medal Act,Introduced,Financial Services,"Rep. Jeffries, Hakeem S. [D-NY-8]"
H.R.7106,AMERICA Act,Introduced,Oversight and Government,"Rep. Hunter, Duncan D. [R-CA-50]"
H.R.7105,Brian Tally VA Medical Care and Liability Improvement Act,Introduced,Veterans' Affairs,"Rep. Brat, Dave [R-VA-7]"
H.R.7104,JACK Act,Introduced,Judiciary,"Rep. Biggs, Andy [R-AZ-5]"
H.R.7103,Suicide Prevention Analytics Act of 2018,Introduced,Energy and Commerce,"Rep. Delaney, John K. [D-MD-6]"
H.R.7102,ENROLL Act of 2018,Introduced,Energy and Commerce,"Rep. Castor, Kathy [D-FL-14]"
H.R.7101,"To amend titles II and XIX of the Social Security Act remove the age limit on the Medicaid buy-program, to remove work restrictions on disabled adult children who have reached retirement age, and for other purposes.",Introduced,Ways and Means; Energy and Commerce,"Rep. Welch, Peter [D-VT-At Large]"
H.R.7100,To add Ireland to the E-3 nonimmigrant visa program.,Introduced,Judiciary,"Rep. Sensenbrenner, F. James, Jr. [R-WI-5]"
H.R.7099,Prevent Impaired Driving Child Endangerment Act,Introduced,Transportation and Infrastructure,"Rep. Rice, Kathleen M. [D-NY-4]"
H.R.7098,National Capital Planning Commission District of Columbia Home Rule Act,Introduced,Oversight and Government,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.7097,Find our Hearts Act,Introduced,Armed Services,"Rep. Norman, Ralph [R-SC-5]"
H.R.7096,Office of Disability Congressional Research Act of 2018,Introduced,Education and the Workforce,"Rep. Langevin, James R. [D-RI-2]"
H.R.7095,Coretta Scott King Full Employment Federal Reserve Act of 2018,Introduced,Financial Services,"Rep. Khanna, Ro [D-CA-17]"
H.R.7094,Get to a Yes or No Faster Act,Introduced,"Science, Space, and Technology; Small Business","Rep. Esty, Elizabeth H. [D-CT-5]"
H.R.7093,Clean Up the Code Act of 2018,Passed House,Judiciary,"Rep. Chabot, Steve [R-OH-1]"
H.R.7092,Minority Women in STEM Inclusion Act,Introduced,"Science, Space, and Technology","Rep. Veasey, Marc A. [D-TX-33]"
H.R.7091,Combatting Illicit Fentanyl Act of 2018,Introduced,Foreign Affairs,"Rep. Smith, Christopher H. [R-NJ-4]"
