names,descriptions,statuses,bill_committees,sponsors
H.R.1046,Medicare Negotiation and Competitive Licensing Act of 2019,Introduced,Energy and Commerce; Ways and Means,Lloyd Doggett
H.R.1045,Immigrant Detainee Legal Rights Act,Introduced,Judiciary,Bill Foster
H.R.1044,Fairness for High-Skilled Immigrants Act of 2019,Passed House,Judiciary | Senate,Zoe Lofgren
H.R.1043,Employer Participation in Repayment Act of 2019,Introduced,Ways and Means,Scott H. Peters
H.R.1042,PREPARED Act,Introduced,Agriculture,Dina Titus
H.R.1041,Critical Access Hospital Relief Act of 2019,Introduced,Ways and Means,Adrian Smith
H.R.1040,Flat Tax Act,Introduced,Ways and Means; Rules,Michael C. Burgess
H.R.1039,"To streamline requirements for currency transaction reports and suspicious activity reports, and for other purposes.",Introduced,Financial Services,Denver Riggleman
H.R.1038,"To require the Treasury to take a more prominent role in coordinating AML/CFT policy and examinations across the Government, and for other purposes.",Introduced,Financial Services,Denver Riggleman
H.R.1037,Banking Transparency for Sanctioned Persons Act of 2019,Passed House,Financial Services | Senate,Denver Riggleman
H.R.1036,PARITY Act of 2019,Introduced,Financial Services,Denver Riggleman
H.R.1035,Prescription Drug Price Transparency Act,Introduced,Energy and Commerce; Ways and Means; Oversight and Reform,Doug Collins
H.R.1034,Phair Pricing Act of 2019,Introduced,Energy and Commerce; Ways and Means,Doug Collins
H.R.1033,REPAY Act,Introduced,Foreign Affairs,Jackie Speier
H.R.1032,To provide for the retention and service of transgender individuals in the Armed Forces.,Introduced,Armed Services,Jackie Speier
H.R.1031,Pala Band of Mission Indians Land Transfer Act of 2019,Introduced,Natural Resources,Juan Vargas
H.R.1030,Veteran Spouses Equal Treatment Act,Introduced,Veterans'' Affairs,Dina Titus
H.R.1029,Space Resources Institute Act,Introduced,"Science, Space, and Technology",Scott R. Tipton
H.R.1028,RIGHT Act of 2019,Introduced,Oversight and Reform; House Administration; Ways and Means,Jackie Speier
H.R.1027,Fairness for Every Driver Act,Introduced,Ways and Means,Jason Smith
H.R.1026,LAND Act,Introduced,Natural Resources; Budget,Michael K. Simpson
H.R.1025,UIGHUR Act of 2019,Introduced,Foreign Affairs; Oversight and Reform; Judiciary,Brad Sherman
H.R.1024,Consumer Protection and Fuel Transparency Act of 2019,Introduced,Energy and Commerce,Austin Scott
H.R.1023,Great Lakes Fishery Research Authorization Act of 2019,Introduced,Natural Resources,Mike Quigley
H.R.1022,To provide that a former Member of Congress or former senior Congressional employee who receives compensation as a lobbyist representing a foreign principal shall not be eligible for retirement benefits or certain other Federal benefits.,Introduced,House Administration; Oversight and Reform,Bill Posey
H.R.1021,Public Service Integrity Act,Introduced,Judiciary,Bill Posey
H.R.1020,"To amend the Ethics in Government Act of 1978 to require Members of Congress to disclose business ties with foreign entities, and for other purposes.",Introduced,House Administration,Bill Posey
H.R.1019,Full Military Honors Act of 2019,Introduced,Armed Services,Jimmy Panetta
H.R.1018,Improving Corporate Governance Through Diversity Act of 2019,Introduced,Financial Services,Gregory W. Meeks
H.R.1017,"To amend title 10, United States Code, to authorize the Secretary of Defense to provide space-available travel on aircraft of the Department of Defense to children, surviving spouses, and siblings of members of the Armed Forces who die while serving in the active military, naval, or air service.",Introduced,Armed Services,Trent Kelly
H.R.1016,Pay Workers What They''ve Earned Act,Introduced,Oversight and Reform,Steven Horsford
H.R.1015,Saint Francis Dam Disaster National Memorial Act,Introduced,Natural Resources,Katie Hill
H.R.1014,Offshore Wind for Territories Act,Introduced,Natural Resources,Jenniffer Gonzalez-Colon
H.R.1013,ICE and CBP Body Camera Accountability Act,Introduced,Homeland Security; Judiciary; Ways and Means,Adriano Espaillat
H.R.1012,REUNITE Act,Introduced,Judiciary,Adriano Espaillat
H.R.1011,Protecting Sensitive Locations Act,Introduced,Judiciary,Adriano Espaillat
H.R.1010,"To provide that the rule entitled ""Short-Term, Limited Duration Insurance"" shall have no force or effect.",Introduced,Energy and Commerce; Education and Labor; Ways and Means,Kathy Castor
H.R.1009,National Evaluation of Techniques for Making Energy Technologies More Efficient and Resilient Act of 2019,Introduced,Energy and Commerce,Tony Cardenas
H.R.1008,Trade Security Act of 2019,Introduced,Ways and Means; Rules,Ron Kind
H.R.1007,Retirement Enhancement and Savings Act of 2019,Introduced,Ways and Means; Education and Labor,Ron Kind
H.R.1006,Open Internet Act of 2019,Introduced,Energy and Commerce,Robert E. Latta
H.R.1005,Burn Pit Veterans Revision Act,Introduced,Veterans'' Affairs,Joaquin Castro
H.R.1004,Prohibiting Unauthorized Military Action in Venezuela Act,Introduced,Armed Services; Foreign Affairs,David N. Cicilline
H.R.1003,Aretha Franklin Congressional Gold Medal Act,Introduced,Financial Services; House Administration,Brenda L. Lawrence
H.R.1002,WOOF! Act,Introduced,Agriculture,Brian K. Fitzpatrick
H.R.1001,Family Member Access to Burn Pit Registry Act,Introduced,Veterans'' Affairs,Joaquin Castro
H.R.1000,Jobs for All Act,Introduced,Education and Labor; Ways and Means,Frederica S. Wilson
H.R.999,Devil''s Staircase Wilderness Act of 2019,Introduced,Natural Resources,Peter A. DeFazio
H.R.998,State Mineral Revenue Protection Act of 2019,Introduced,Natural Resources,Liz Cheney
H.R.997,English Language Unity Act of 2019,Introduced,Education and Labor; Judiciary,Steve King
H.R.996,Dental Loan Repayment Assistance Act,Introduced,Ways and Means; Energy and Commerce,Yvette D. Clarke
H.R.995,Settlement Agreement Information Database Act of 2019,Passed House,Oversight and Reform | Senate,Gary J. Palmer
H.R.994,Chetco River Protection Act of 2019,Introduced,Natural Resources,Peter A. DeFazio
H.R.993,Frank Moore Wild Steelhead Special Management Area Designation Act,Introduced,Natural Resources,Peter A. DeFazio
H.R.992,Southwestern Oregon Watershed and Salmon Protection Act,Introduced,Natural Resources,Peter A. DeFazio
H.R.991,Extension of the Caribbean Basin Economic Recovery Act,Introduced,Ways and Means,Terri A. Sewell
H.R.990,Hatch-Waxman Integrity Act of 2019,Introduced,Energy and Commerce; Financial Services,Bill Flores
H.R.989,PARTNERS Act,Introduced,Education and Labor; Judiciary,Suzanne Bonamici
H.R.988,NEAR Act of 2019,Passed House,"Science, Space, and Technology; Natural Resources | Senate",Bill Posey
H.R.987,Strengthening Health Care and Lowering Prescription Drug Costs Act,Passed House,Energy and Commerce; Budget | Senate,Lisa Blunt Rochester
H.R.986,Protecting Americans with Preexisting Conditions Act of 2019,Passed House,Energy and Commerce; Ways and Means,Ann M. Kuster
H.R.985,FAST Generics Act of 2019,Introduced,Energy and Commerce,Peter Welch
H.R.984,Nashua River Wild and Scenic River Act of 2019,Introduced,Natural Resources,Lori Trahan
H.R.983,Sarah Grace-Farley-Kluger Act,Introduced,Education and Labor; Oversight and Reform; House Administration,Bradley Scott Schneider
H.R.982,"To avoid duplicative annual reporting under the Internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974, and for other purposes.",Introduced,Ways and Means; Education and Labor,Linda T. Sanchez
H.R.981,Put School Counselors Where They''re Needed Act,Introduced,Education and Labor,Linda T. Sanchez
H.R.980,American Patriots of WWII through Service with the Canadian and British Armed Forces Gold Medal Act of 2019,Introduced,Financial Services; House Administration,Tim Ryan
H.R.979,Refundable Child Tax Credit Eligibility Verification Reform Act of 2019,Introduced,Ways and Means,Bill Posey
H.R.978,Clean and Efficient Cars Act of 2019,Introduced,Energy and Commerce,Doris O. Matsui
H.R.977,Toxic Health Threat Warning Act of 2019,Introduced,Transportation and Infrastructure,Brian J. Mast
H.R.976,Air Traffic Noise and Pollution Expert Consensus Act of 2019,Introduced,Transportation and Infrastructure,Stephen F. Lynch
H.R.975,Maritime Washington National Heritage Area Act,Introduced,Natural Resources,Derek Kilmer
H.R.974,Federal Reserve Supervision Testimony Clarification Act,Passed House,Financial Services | Senate,Josh Gottheimer
H.R.973,Violence Against Women Health Act of 2019,Introduced,Energy and Commerce,Debbie Dingell
H.R.972,Reconstruction Era National Historical Park Act,Introduced,Natural Resources,James E. Clyburn
H.R.971,AVERT Future Gun Violence Act of 2019,Introduced,Judiciary,Katherine M. Clark
H.R.970,Robert E. Lee Statue Removal Act,Introduced,Natural Resources,Anthony G. Brown
H.R.969,TABS Act of 2019,Introduced,Financial Services,Andy Barr
H.R.968,No Taxpayer Funding for the Wall Act,Introduced,Homeland Security; Foreign Affairs,Gwen Moore
H.R.967,Clean Water for Rural Communities Act,Introduced,Natural Resources,Greg Gianforte
H.R.966,Walter B. Jones Restoring Power to Congress Act,Introduced,Foreign Affairs,John Garamendi
H.R.965,CREATES Act of 2019,Introduced,Energy and Commerce; Judiciary,David N. Cicilline
H.R.964,Transition Team Ethics Improvement Act,Introduced,Oversight and Reform,Elijah E. Cummings
H.R.963,Home Loan Quality Transparency Act of 2019,Introduced,Financial Services,Nydia M. Velazquez
H.R.962,Born-Alive Abortion Survivors Protection Act,Introduced,Judiciary,Ann Wagner
H.R.961,Safeguard American Food Exports Act of 2019,Introduced,Energy and Commerce; Agriculture,Janice D. Schakowsky
H.R.960,Empower our Girls Act,Introduced,Judiciary; Financial Services,Scott Perry
H.R.959,Protect our Girls Act of 2019,Introduced,Judiciary,Scott Perry
H.R.958,Native Youth and Tribal Officer Protection Act,Introduced,Natural Resources; Education and Labor; Energy and Commerce,Tom O''Halleran
H.R.957,Tax Cuts and Jobs Middle Class Enhancement Act,Introduced,Ways and Means,Paul Mitchell
H.R.956,Saving Children Act,Introduced,Judiciary,Debbie Lesko
H.R.955,Women Veterans and Families Health Services Act of 2019,Introduced,Veterans'' Affairs; Armed Services,Rick Larsen
H.R.954,GEAR UP for Success Act of 2019,Introduced,Education and Labor,Will Hurd
H.R.953,"To prohibit consumer reporting agencies from including adverse information in certain consumer reports, and from making adverse determinations relating to security clearances, with respect to certain individuals affected by the Government shutdown, and for other purposes.",Introduced,Oversight and Reform; Financial Services,Dwight Evans
H.R.952,Armor-Piercing Bullets Act of 2019,Introduced,Judiciary,Eliot L. Engel
H.R.951,United States-Mexico Tourism Improvement Act of 2019,Passed House,Foreign Affairs | Senate,Henry Cuellar
H.R.950,Presidential Tax Disclosure Act of 2019,Introduced,Oversight and Reform; Ways and Means,David N. Cicilline
H.R.949,Free Speech Fairness Act,Introduced,Ways and Means,Steve Scalise
H.R.948,NOPEC,Introduced,Judiciary,Steve Chabot
H.R.947,Supplemental Security Income Equality Act,Introduced,Ways and Means,Jenniffer Gonzalez-Colon
H.R.946,Stopping Bad Robocalls Act,Introduced,Energy and Commerce,Frank Pallone Jr.
H.R.945,Mental Health Access Improvement Act of 2019,Introduced,Energy and Commerce; Ways and Means,Mike Thompson
H.R.944,Smart Choices Act,Introduced,Energy and Commerce,Stephanie N. Murphy
H.R.943,Never Again Education Act,Passed House,Education and Labor | Senate,Carolyn B. Maloney
H.R.942,SAFETY Act,Introduced,Ways and Means,James A. Himes
H.R.941,Increasing Veteran Access to Colorectal Cancer Screening Act of 2019,Introduced,Veterans'' Affairs,Jack Bergman
H.R.940,Bicameral Congressional Trade Authority Act of 2019,Introduced,Ways and Means; Rules,Mike Gallagher
H.R.939,SECURE Firearm Storage Act,Introduced,Judiciary,Bradley Scott Schneider
H.R.938,BLOCKING Act of 2019,Introduced,Energy and Commerce,Kurt Schrader
H.R.937,Right Rebate Act of 2019,Introduced,Energy and Commerce; Ways and Means,Kurt Schrader
H.R.936,Shareholders United Act of 2019,Introduced,Financial Services; House Administration,Jamie Raskin
H.R.935,Miners Pension Protection Act,Introduced,Natural Resources; Ways and Means,David B. McKinley
H.R.934,Health Benefits for Miners Act of 2019,Introduced,Natural Resources,"Robert C. ""Bobby"" Scott"
H.R.933,"To provide for the conveyance of certain property to the Tanana Tribal Council located in Tanana, Alaska, and to the Bristol Bay Area Health Corporation located in Dillingham, Alaska, and for other purposes.",Introduced,Natural Resources; Energy and Commerce,Don Young
H.R.932,Renewable Energy Certainty Act,Introduced,Energy and Commerce; Oversight and Reform,Peter Welch
H.R.931,BLAKE Act,Introduced,Judiciary,Mark Walker
H.R.930,Stopping the Iron Pipeline Act of 2019,Introduced,Judiciary,Nydia M. Velazquez
H.R.929,Rabbi Michoel Ber Weissmandl Congressional Gold Medal Act of 2019,Introduced,Financial Services,Nydia M. Velazquez
H.R.928,Immigrant Veterans Eligibility Tracking System (I-VETS) Act,Introduced,Judiciary,Juan Vargas
H.R.927,Sustainable Communities Act of 2019,Introduced,Financial Services; Transportation and Infrastructure,Norma J. Torres
H.R.926,HUD Manufactured Housing Modernization Act of 2019,Introduced,Financial Services,Norma J. Torres
H.R.925,America''s Conservation Enhancement Act,Passed Senate,Natural Resources,Mike Thompson
H.R.924,Fred Korematsu Congressional Gold Medal Act of 2019,Introduced,Financial Services; House Administration,Mark Takano
H.R.923,U.S. Virtual Currency Market and Regulatory Competitiveness Act of 2019,Introduced,Financial Services; Agriculture,Darren Soto
H.R.922,Virtual Currency Consumer Protection Act of 2019,Introduced,Financial Services; Agriculture,Darren Soto
H.R.921,To establish the policy of the United States regarding the no-first-use of nuclear weapons.,Introduced,Foreign Affairs,Adam Smith
H.R.920,Venezuela Arms Restriction Act,Passed House,Foreign Affairs | Senate,Donna E. Shalala
H.R.919,Bird-Safe Buildings Act of 2019,Introduced,Transportation and Infrastructure,Mike Quigley
H.R.918,Spotlight Act,Introduced,Ways and Means,David E. Price
H.R.917,District of Columbia Local Prosecutor Home Rule Act of 2019,Introduced,Oversight and Reform,Eleanor Holmes Norton
H.R.916,School Resource Officer Act of 2019,Introduced,Judiciary; Education and Labor,Paul Mitchell
H.R.915,Expanded Stalking Protections Act of 2019,Introduced,Judiciary,Grace Meng
H.R.914,Responsible Withdrawal from Syria Act,Introduced,Armed Services,Tom Malinowski
H.R.913,CLINICAL TREATMENT Act,Introduced,Energy and Commerce,Ben Ray Lujan
H.R.912,Esther Martinez Native American Languages Programs Reauthorization Act,Introduced,Education and Labor,Ben Ray Lujan
H.R.911,Saracini Enhanced Aviation Safety Act of 2019,Introduced,Transportation and Infrastructure,Brian K. Fitzpatrick
H.R.910,Yemen Refueling Prohibition Act,Introduced,Foreign Affairs; Armed Services,Ted Lieu
H.R.909,Medicaid Expansion Parity Act of 2019,Introduced,Energy and Commerce,John Lewis
H.R.908,Stop Penalizing Working Seniors Act,Introduced,Ways and Means,Robert E. Latta
H.R.907,To clarify exclusions from the definition of a deposit broker.,Introduced,Financial Services,Darin LaHood
H.R.906,Merrill''s Marauders Congressional Gold Medal Act,Introduced,Financial Services; House Administration,Peter T. King
H.R.905,Servicemember Retirement Improvement Act,Introduced,Ways and Means,Peter T. King
H.R.904,New Illegal Deduction Elimination Act,Introduced,Ways and Means; Judiciary; Education and Labor,Steve King
H.R.903,Sunset Act of 2019,Introduced,Judiciary; Rules,Steve King
H.R.902,Protect American IPR Act,Introduced,Ways and Means,Steve King
H.R.901,Restoring Economic Opportunities for Small Family C-Corporations,Introduced,Ways and Means,Steve King
H.R.900,ACO Assignment Improvement Act of 2019,Introduced,Ways and Means; Energy and Commerce,Derek Kilmer
H.R.899,To terminate the Department of Education.,Introduced,Education and Labor,Thomas Massie
H.R.898,Skills Investment Act of 2019,Introduced,Ways and Means,Derek Kilmer
H.R.897,Child Welfare Provider Inclusion Act of 2019,Introduced,Ways and Means,Mike Kelly
H.R.896,Fairness in Political Advertising Act of 2019,Introduced,Energy and Commerce,Marcy Kaptur
H.R.895,Tribal School Federal Insurance Parity Act,Introduced,Natural Resources; Oversight and Reform; Energy and Commerce,Dusty Johnson
H.R.894,Lake Bistineau Land Title Stability Act,Introduced,Natural Resources,Mike Johnson
H.R.893,Ex-Offender Voter Registration Act of 2019,Introduced,Judiciary,Hakeem S. Jeffries
H.R.892,"To amend the Federal Water Pollution Control Act to limit attorney fees and penalties in citizen suits, and for other purposes.",Introduced,Transportation and Infrastructure,Duncan D. Hunter
H.R.891,Nuclear Family Priority Act,Introduced,Judiciary,Jody B. Hice
H.R.890,REDTAPE Act,Introduced,Transportation and Infrastructure; Agriculture,Bob Gibbs
H.R.889,United States and Republic of Korea Alliance Support Act,Introduced,Armed Services; Foreign Affairs,Mike Gallagher
H.R.888,Women''s Public Health and Safety Act,Introduced,Energy and Commerce,Sean P. Duffy
H.R.887,"To designate the facility of the United States Postal Service located at 877 East 1200 South in Orem, Utah, as the ""Jerry C. Washburn Post Office Building"".",Became Law,Oversight and Reform | Senate,John R. Curtis
H.R.886,Veteran Treatment Court Coordination Act of 2019,Passed Senate,Judiciary | Senate,Charlie Crist
H.R.885,Private Student Loan Bankruptcy Fairness Act of 2019,Introduced,Judiciary,Steve Cohen
H.R.884,Medicare Mental Health Access Act,Introduced,Energy and Commerce; Ways and Means,Judy Chu
H.R.883,Families Belong Together Act,Introduced,Judiciary,Joaquin Castro
H.R.882,Time Off to Vote Act,Introduced,Education and Labor,Matt Cartwright
H.R.881,Tennessee Valley Authority Transparency Act of 2019,Introduced,Transportation and Infrastructure,Tim Burchett
H.R.880,Surface Transportation Investment Act of 2019,Introduced,Ways and Means; Transportation and Infrastructure,Julia Brownley
H.R.879,Support Local Transportation Act,Introduced,Transportation and Infrastructure,Julia Brownley
H.R.878,Educators Expense Deduction Modernization Act,Introduced,Ways and Means,Anthony G. Brown
H.R.877,Modernizing the Pittman-Robertson Fund for Tomorrow''s Needs Act,Introduced,Natural Resources,Austin Scott
H.R.876,Pacific Northwest Earthquake Preparedness Act of 2019,Passed House,Transportation and Infrastructure | Senate,Peter A. DeFazio
H.R.875,Safeguard American Food Exports Act of 2019,Introduced,Energy and Commerce; Agriculture,Janice D. Schakowsky
H.R.874,Juror Non-Discrimination Act of 2019,Introduced,Judiciary,Susan A. Davis
H.R.873,Transformation to Competitive Employment Act,Introduced,Education and Labor,"Robert C. ""Bobby"" Scott"
H.R.872,WILD Act,Introduced,"Natural Resources; Science, Space, and Technology; Transportation and Infrastructure; Agriculture",Alan S. Lowenthal
H.R.871,Bears Ears Expansion And Respect for Sovereignty Act,Introduced,Natural Resources,Ruben Gallego
H.R.870,To reauthorize the Historically Black Colleges and Universities Historic Preservation program.,Introduced,Natural Resources,James E. Clyburn
H.R.869,Undetectable Firearms Modernization Act,Introduced,Judiciary,Madeleine Dean
H.R.868,End Dark Money Act,Introduced,Ways and Means,Jason Crow
H.R.867,Intelligence Directors Lobbying Prevention Act of 2019,Introduced,Judiciary; Intelligence (Permanent),Joaquin Castro
H.R.866,Fairness For Breastfeeding Mothers Act of 2019,Became Law,Transportation and Infrastructure | Senate,Eleanor Holmes Norton
H.R.865,Rebuild America''s Schools Act of 2019,Introduced,Education and Labor; Ways and Means,"Robert C. ""Bobby"" Scott"
H.R.864,Wildlife Conservation and Anti-Trafficking Act of 2019,Introduced,Natural Resources; Judiciary,John Garamendi
H.R.863,DXM Abuse Prevention Act of 2019,Introduced,Energy and Commerce,Doris O. Matsui
H.R.862,Eastern Legacy Extension Act,Introduced,Natural Resources,Bill Johnson
H.R.861,End Surprise Billing Act of 2019,Introduced,Ways and Means; Energy and Commerce,Lloyd Doggett
H.R.860,Social Security 2100 Act,Introduced,Ways and Means; Education and Labor; Energy and Commerce,John B. Larson
H.R.859,To authorize the honorary appointment of Robert J. Dole to the grade of colonel in the regular Army.,Introduced,Armed Services,Roger W. Marshall
H.R.858,To make continuing appropriations for salaries and expenses of air traffic controllers for fiscal year 2019.,Introduced,Appropriations,Don Young
H.R.857,Inaction Has Consequences Act,Introduced,House Administration,Robert J. Wittman
H.R.856,Physician Pro Bono Care Act of 2019,Introduced,Ways and Means; Energy and Commerce,Daniel Webster
H.R.855,STRONG Act,Introduced,Transportation and Infrastructure,Scott H. Peters
H.R.854,Humanitarian Assistance to the Venezuelan People Act of 2019,Passed House,Foreign Affairs | Senate,Debbie Mucarsel-Powell
H.R.853,Army Combat Action Badge Eligibility Act,Introduced,Armed Services,Alexander X. Mooney
H.R.852,Get the Lead Out of Schools Act,Introduced,Energy and Commerce,Brenda L. Lawrence
H.R.851,Oil and Flammable Material Rail Transportation Safety Act,Introduced,Transportation and Infrastructure,Jaime Herrera Beutler
H.R.850,Agency Accountability Act of 2019,Introduced,Oversight and Reform; Judiciary; Budget; Rules,Gary J. Palmer
H.R.849,Civics Learning Act of 2019,Introduced,Education and Labor,Alcee L. Hastings
H.R.848,To restrict certain Federal assistance benefits to individuals verified to be citizens of the United States.,Introduced,Oversight and Reform,Glenn Grothman
H.R.847,Protecting Gold Star Spouses Act of 2019,Introduced,Appropriations,Mark E. Green
H.R.846,Veterans Serving Veterans Act of 2019,Introduced,Veterans'' Affairs,Jenniffer Gonzalez-Colon
H.R.845,Solidarity in Salary Act of 2019,Introduced,Oversight and Reform; House Administration,Jared F. Golden
H.R.844,Industrial Mineral Parity Act of 2019,Introduced,Transportation and Infrastructure,Bob Gibbs
H.R.843,Reform EPA Act,Introduced,Transportation and Infrastructure,Bob Gibbs
H.R.842,CLEAR Act,Introduced,House Administration,Antonio Delgado
H.R.841,People CARE Act,Introduced,Ways and Means; Education and Labor; Agriculture; Natural Resources; Energy and Commerce; Financial Services; Transportation and Infrastructure; Rules; Judiciary,Warren Davidson
H.R.840,Veterans'' Access to Child Care Act,Passed House,Veterans'' Affairs | Senate,Julia Brownley
H.R.839,National Multimodal Freight Network Improvement Act,Introduced,Transportation and Infrastructure,Julia Brownley
H.R.838,"Threat Assessment, Prevention, and Safety Act of 2019",Introduced,Judiciary,Brian Babin
H.R.837,Chronic Wasting Disease Transmission in Cervidae Study Act,Introduced,Agriculture; Natural Resources,Ralph Lee Abraham
H.R.836,Interdiction for the Protection of Child Victims of Exploitation and Human Trafficking Act,Introduced,Judiciary,Michael T. McCaul
H.R.835,Rodchenkov Anti-Doping Act of 2019,Passed House,Judiciary; Energy and Commerce | Senate,Sheila Jackson Lee
H.R.834,The Shutdown to End All Shutdowns Act,Introduced,Appropriations; Oversight and Reform; House Administration; Rules,Chrissy Houlahan
H.R.833,Protecting Life and Taxpayers Act of 2019,Introduced,Energy and Commerce,Vicky Hartzler
H.R.832,Whole Milk for Healthy Kids Act of 2019,Introduced,Education and Labor,Glenn Thompson
H.R.831,Reviving America''s Scenic Byways Act of 2019,Became Law,Transportation and Infrastructure | Senate,David N. Cicilline
H.R.830,Flood Insurance for Farmers Act of 2019,Introduced,Financial Services,John Garamendi
H.R.829,"To designate the facility of the United States Postal Service located at 1450 Montauk Highway in Mastic, New York, as the ""Army Specialist Thomas J. Wilwerth Post Office Building"".",Became Law,Oversight and Reform | Senate,Lee M. Zeldin
H.R.828,"To designate the facility of the United States Postal Service located at 25 Route 111 in Smithtown, New York, as the ""Congressman Bill Carney Post Office"".",Became Law,Oversight and Reform | Senate,Lee M. Zeldin
H.R.827,AI JOBS Act of 2019,Introduced,Education and Labor,Darren Soto
H.R.826,End Neglected Tropical Diseases Act,Introduced,Energy and Commerce; Foreign Affairs; Financial Services,Christopher H. Smith
H.R.825,Finger Lakes National Heritage Area Study Act,Introduced,Natural Resources,Tom Reed
H.R.824,Fairness for Federal Contractors Act of 2019,Introduced,Appropriations; Oversight and Reform,Donald Norcross
H.R.823,Colorado Outdoor Recreation and Economy Act,Passed House,Natural Resources | Senate,Joe Neguse
H.R.822,Firearm Risk Protection Act of 2019,Introduced,Judiciary,Carolyn B. Maloney
H.R.821,NICS Review Act of 2019,Introduced,Judiciary,Carolyn B. Maloney
H.R.820,Gun Show Loophole Closing Act of 2019,Introduced,Judiciary,Carolyn B. Maloney
H.R.819,Protecting Families from Government Shutdowns Act,Introduced,Energy and Commerce,Ted Lieu
H.R.818,DEVICE Act of 2019,Introduced,Energy and Commerce,Ted Lieu
H.R.817,Combating the Heroin Epidemic Through Forensic Drug Testing Act of 2019,Introduced,Judiciary,Ann M. Kuster
H.R.816,Officer Sean Collier Campus Police Recognition Act of 2019,Introduced,Judiciary,Peter T. King
H.R.815,Pay our Homeland Heroes Act,Introduced,Appropriations,Trent Kelly
H.R.814,"To provide a bonus to any Federal employee excepted from furlough during the lapse in appropriations beginning on or about December 22, 2018, and for other purposes.",Introduced,Oversight and Reform; Armed Services,H. Morgan Griffith
H.R.813,Puerto Rico Integrity in Medicare Advantage Act,Introduced,Ways and Means; Energy and Commerce,Jenniffer Gonzalez-Colon
H.R.812,Conflicts from Political Fundraising Act of 2019,Introduced,Oversight and Reform,Theodore E. Deutch
H.R.811,Transparency in Student Lending Act,Introduced,Education and Labor,John R. Curtis
H.R.810,To block the implementation of certain presidential actions that restrict individuals from certain countries from entering the United States.,Introduced,Judiciary; Foreign Affairs; Homeland Security; Intelligence (Permanent),Judy Chu
H.R.809,Ban Government Shutdowns Act,Introduced,Appropriations,Brendan F. Boyle
H.R.808,Promoting Access to Diabetic Shoes Act,Introduced,Energy and Commerce; Ways and Means,Earl Blumenauer
H.R.807,Water and Agriculture Tax Reform Act of 2019,Introduced,Ways and Means,Ken Buck
H.R.806,Portable Fuel Container Safety Act of 2019,Passed House,Energy and Commerce | Senate,Mike Thompson
H.R.805,Robo COP Act,Introduced,Energy and Commerce,Virginia Foxx
H.R.804,Transition-to-Success Mentoring Act,Introduced,Education and Labor,Andre Carson
H.R.803,Improving Transparency and Accuracy in Medicare Part D Spending Act,Introduced,Energy and Commerce; Ways and Means,Peter Welch
H.R.802,Patriot Employer Act of 2019,Introduced,Ways and Means,Janice D. Schakowsky
H.R.801,"Reserve Component Employer Incentive, Compensation, and Relief Act of 2019",Introduced,Ways and Means,Tim Ryan
H.R.800,Federal Workers Banking Assistance Act,Introduced,Financial Services,Gregory W. Meeks
H.R.799,Federal Worker Credit Protection Act of 2019,Introduced,Financial Services,Gregory W. Meeks
H.R.798,Returning Worker Accountability Act of 2019,Introduced,Judiciary,Clay Higgins
H.R.797,End Government Shutdowns Act,Introduced,Appropriations,Glenn Grothman
H.R.796,Savings Through Security Act,Introduced,Appropriations; Education and Labor; Judiciary; Homeland Security; Agriculture; Ways and Means; Energy and Commerce,Garret Graves
H.R.795,Preserve Our Lakes and Keep Our Environment Safe Act,Introduced,Transportation and Infrastructure; Energy and Commerce,Debbie Dingell
H.R.794,Correct the Census Count Act,Introduced,Oversight and Reform,Wm. Lacy Clay
H.R.793,To prohibit the use of funds for the official travel of Members of Congress during any period in which a Government shutdown is in effect.,Introduced,House Administration,Ken Buck
H.R.792,Opportunities for Success Act of 2019,Introduced,Education and Labor,Suzanne Bonamici
H.R.791,End Government Shutdowns Act,Introduced,Appropriations,Troy Balderson
H.R.790,Federal Civilian Workforce Pay Raise Fairness Act of 2019,Passed House,Oversight and Reform,Gerald E. Connolly
H.R.789,Improving Transparency and Accuracy in Medicare Part D Spending Act,Introduced,Energy and Commerce; Ways and Means,Peter Welch
H.R.788,Sustainable Shark Fisheries and Trade Act of 2019,Introduced,Natural Resources; Ways and Means,Daniel Webster
H.R.787,SOAR Reauthorization Act of 2019,Introduced,Oversight and Reform,Mark Walker
H.R.786,Education and Energy Act of 2019,Introduced,Natural Resources; Education and Labor,Scott R. Tipton
H.R.785,Planning for American Energy Act of 2019,Introduced,Natural Resources,Scott R. Tipton
H.R.784,Pain-Capable Unborn Child Protection Act,Introduced,Judiciary,Christopher H. Smith
H.R.783,Lobbyist Loophole Closure Act,Introduced,Judiciary,Max Rose
H.R.782,Federal Employees Compensation Act,Introduced,Oversight and Reform,Cedric L. Richmond
H.R.781,Student Loan Relief for Feds Act,Introduced,Education and Labor,Ed Perlmutter
H.R.780,Federal Worker Childcare Protection Act of 2019,Introduced,Oversight and Reform,Ilhan Omar
H.R.779,Tribal Labor Sovereignty Act of 2019,Introduced,Education and Labor,John R. Moolenaar
H.R.778,Educational Freedom Accounts Act,Introduced,Oversight and Reform,Mark Meadows
H.R.777,Debbie Smith Reauthorization Act of 2019,Became Law,Judiciary,Carolyn B. Maloney
H.R.776,Emergency Medical Services for Children Program Reauthorization Act of 2019,Became Law,Energy and Commerce,Peter T. King
