names,descriptions,statuses,bill_committees,sponsors
S.3589,INSPIRES Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Schatz, Brian [D-HI]"
S.3588,PREP Act,Introduced,Judiciary,"Sen. Schatz, Brian [D-HI]"
S.3587,"A bill to amend title 23, United States Code, to improve the nationally significant freight and highway projects program, and for other purposes.",Introduced,Environment and Public Works,"Sen. Carper, Thomas R. [D-DE]"
S.3586,A bill to direct the Secretary of Agriculture to provide emergency payments to dairy producers.,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Sanders, Bernard [I-VT]"
S.3585,European Energy Security and Diversification Act of 2018,Introduced,Foreign Relations,"Sen. Murphy, Christopher [D-CT]"
S.3584,Affordable Loans for Any Student Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Merkley, Jeff [D-OR]"
S.3583,"Innovations in Mentoring, Training, and Apprenticeships Act",Introduced,"Commerce, Science, and Transportation","Sen. Heller, Dean [R-NV]"
S.3582,A bill to amend the Internal Revenue Code of 1986 to establish a new phaseout of the credit for plug-in electric drive motor vehicles.,Introduced,Finance,"Sen. Heller, Dean [R-NV]"
S.3581,Digital Goods and Services Tax Fairness Act of 2018,Introduced,Finance,"Sen. Thune, John [R-SD]"
S.3580,Seniors Affordable Housing Tax Credit Act,Introduced,Finance,"Sen. Heller, Dean [R-NV]"
S.3579,Investment Adviser Regulatory Flexibility Improvement Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rounds, Mike  [R-SD]"
S.3578,Improving Investment Research for Small and Emerging Issuers Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rounds, Mike  [R-SD]"
S.3577,Financial Stability Oversight Council Improvement Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rounds, Mike  [R-SD]"
S.3576,Developing and Empowering our Aspiring Leaders Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rounds, Mike  [R-SD]"
S.3575,Modernizing Disclosures for Investors Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rounds, Mike  [R-SD]"
S.3574,Alleviating Stress Test Burdens to Help Investors Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rounds, Mike  [R-SD]"
S.3573,Protect our Elections Act,Introduced,Rules and Administration,"Sen. Van Hollen, Chris [D-MD]"
S.3572,ESIA,Introduced,Rules and Administration,"Sen. Cardin, Benjamin L. [D-MD]"
S.3571,FDR Historic Preservation Act,Introduced,Energy and Natural Resources,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.3570,St. Mary Reinvestment Act,Introduced,Energy and Natural Resources,"Sen. Tester, Jon [D-MT]"
S.3569,APEX Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Gardner, Cory [R-CO]"
S.3568,Rural MOMS Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Heitkamp, Heidi [D-ND]"
S.3567,No Internment Camps Act,Introduced,Judiciary,"Sen. Merkley, Jeff [D-OR]"
S.3566,Advancing Carbon Capture in Energy Generation Act,Introduced,Finance,"Sen. Heitkamp, Heidi [D-ND]"
S.3565,Opioid Advocacy Transparency Act of 2018,Introduced,Finance,"Sen. McCaskill, Claire [D-MO]"
S.3564,Low-Income Water Customer Assistance Programs Act of 2018,Introduced,Environment and Public Works,"Sen. Cardin, Benjamin L. [D-MD]"
S.3563,Hire Student Veterans Act,Introduced,Finance,"Sen. Heitkamp, Heidi [D-ND]"
S.3562,Small Business Runway Extension Act of 2018,Introduced,Small Business and Entrepreneurship,"Sen. Cardin, Benjamin L. [D-MD]"
S.3561,National Guard and Reserve Entrepreneurship Support Act,Passed Senate,Small Business and Entrepreneurship,"Sen. Shaheen, Jeanne [D-NH]"
S.3560,Retirement Freedom Act,Introduced,Finance,"Sen. Cruz, Ted [R-TX]"
S.3559,Fairness for Every Driver Act,Introduced,Finance,"Sen. Barrasso, John [R-WY]"
S.3558,Child Trafficking Victims Protection and Welfare Act,Introduced,Judiciary,"Sen. Hirono, Mazie K. [D-HI]"
S.3557,Invest in America Act,Introduced,Judiciary,"Sen. King, Angus S., Jr. [I-ME]"
S.3556,DEBRIS Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Blumenthal, Richard [D-CT]"
S.3555,Elder Pride Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.3554,A bill to extend the effective date for the sunset for collateral requirements for Small Business Administration disaster loans.,Became Law,Small Business and Entrepreneurship,"Sen. Kennedy, John [R-LA]"
S.3553,Small Business ACE Act,Introduced,Small Business and Entrepreneurship,"Sen. Risch, James E. [R-ID]"
S.3552,7(a) Real Estate Appraisal Harmonization Act,Introduced,Small Business and Entrepreneurship,"Sen. Risch, James E. [R-ID]"
S.3551,SOFFA,Introduced,"Commerce, Science, and Transportation","Sen. Wicker, Roger F. [R-MS]"
S.3550,Public Land Recreational Opportunities Improvement Act,Introduced,Energy and Natural Resources,"Sen. Heinrich, Martin [D-NM]"
S.3549,Palestinian Partnership Fund Act of 2018,Introduced,Foreign Relations,"Sen. Coons, Christopher A. [D-DE]"
S.3548,"A bill to designate the facility of the United States Postal Service located at 400 N. Main Street in Encinal, Texas, as the ""Encinal Veterans Post Office"".",Introduced,Homeland Security and Governmental Affairs,"Sen. Cornyn, John [R-TX]"
S.3547,"A bill to designate the facility of the United States Postal Service located at 122 W. Goodwin Street in Pleasanton, Texas, as the ""Pleasanton Veterans Post Office"".",Introduced,Homeland Security and Governmental Affairs,"Sen. Cornyn, John [R-TX]"
S.3546,"A bill to designate the facility of the United States Postal Service located at 901 N. Francisco Avenue in Mission, Texas, as the ""Mission Veterans Post Office Building"".",Introduced,Homeland Security and Governmental Affairs,"Sen. Cornyn, John [R-TX]"
S.3545,Home Health Payment Innovation Act of 2018,Introduced,Finance,"Sen. Collins, Susan M. [R-ME]"
S.3544,Prohibiting Incentives for Corporations that Kickout Employees Tax (PICKET) Act,Introduced,Finance,"Sen. Tester, Jon [D-MT]"
S.3543,Native American Voting Rights Act of 2018,Introduced,Judiciary,"Sen. Udall, Tom [D-NM]"
S.3542,A bill to break up large financial entities.,Introduced,"Banking, Housing, and Urban Affairs","Sen. Sanders, Bernard [I-VT]"
S.3541,Reducing Costs for Out-of-Network Services Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Shaheen, Jeanne [D-NH]"
S.3540,Central America Reform and Enforcement Act,Introduced,Judiciary,"Sen. Schumer, Charles E. [D-NY]"
S.3539,No Red and Blue Banks Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Kennedy, John [R-LA]"
S.3538,DHS Body-Worn Camera Act of 2018,Introduced,Homeland Security and Governmental Affairs,"Sen. Harris, Kamala D. [D-CA]"
S.3537,An Act Targeting Resources to Communities in Need,Introduced,Environment and Public Works,"Sen. Booker, Cory A. [D-NJ]"
S.3536,Protect Affordable Mortgages for Veterans Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Klobuchar, Amy [D-MN]"
S.3535,Common Sense Opportunities Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Tester, Jon [D-MT]"
S.3534,New River Gorge National Park Designation Act,Introduced,Energy and Natural Resources,"Sen. Capito, Shelley Moore [R-WV]"
S.3533,Wood-Pawcatuck Watershed Wild and Scenic River Act,Introduced,Energy and Natural Resources,"Sen. Reed, Jack [D-RI]"
S.3532,"A bill to authorize the United States Postal Service to provide certain nonpostal property, products, and services on behalf of State, local, and tribal governments.",Introduced,10/04/2018 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 622. (All Actions),"Sen. Hatch, Orrin G. [R-UT]"
S.3531,Emergency Care Improvement Act,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.3530,Museum and Library Services Act of 2018,Became Law,"Health, Education, Labor, and Pensions","Sen. Reed, Jack [D-RI]"
S.3529,VET PFAS Act,Introduced,Veterans' Affairs,"Sen. Stabenow, Debbie [D-MI]"
S.3528,Care for Veterans Act of 2018,Introduced,Veterans' Affairs,"Sen. Stabenow, Debbie [D-MI]"
S.3527,Cape Cod National Seashore Advisory Commission Reauthorization Act,Introduced,Energy and Natural Resources,"Sen. Markey, Edward J. [D-MA]"
S.3526,Equal Treatment of Public Servants Act of 2018,Introduced,Finance,"Sen. Cruz, Ted [R-TX]"
S.3525,"A bill to designate the facility of the United States Postal Service located at 7521 Paula Drive in Tampa, Florida, as the ""Major Andreas O'Keeffe Post Office Building"".",Introduced,Homeland Security and Governmental Affairs,"Sen. Nelson, Bill [D-FL]"
S.3524,"A bill to provide for the carriage of certain television broadcast stations, and for other purposes.",Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.3523,Full Military Honors Act of 2018,Passed Senate,Veterans' Affairs,"Sen. Cotton, Tom [R-AR]"
S.3522,Senior Scams Prevention Act,Introduced,"Commerce, Science, and Transportation","Sen. Casey, Robert P., Jr. [D-PA]"
S.3521,Scarlett's Sunshine on Sudden Unexpected Death Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.3520,Child Care Supply Improvement Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Smith, Tina  [D-MN]"
S.3519,MODERN Labeling Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Hatch, Orrin G. [R-UT]"
S.3518,"Small Business Mergers, Acquisitions, Sales, and Brokerage Simplification Act of 2018",Introduced,"Banking, Housing, and Urban Affairs","Sen. Peters, Gary C. [D-MI]"
S.3517,Prevention of Unconstitutional War with Iran Act of 2018,Introduced,Foreign Relations,"Sen. Udall, Tom [D-NM]"
S.3516,Iranian Revolutionary Guard Corps Economic Exclusion Act,Introduced,Foreign Relations,"Sen. Hatch, Orrin G. [R-UT]"
S.3515,Wildfire-Resilient Communities Act,Introduced,Energy and Natural Resources,"Sen. Merkley, Jeff [D-OR]"
S.3514,GREEN Vehicles at Airports Act,Introduced,"Commerce, Science, and Transportation","Sen. Cortez Masto, Catherine  [D-NV]"
S.3513,UAS Critical Infrastructure Protection Act,Introduced,"Commerce, Science, and Transportation","Sen. Cortez Masto, Catherine  [D-NV]"
S.3512,Increased Aviation Safety through Contract Towers Act,Introduced,"Commerce, Science, and Transportation","Sen. Cortez Masto, Catherine  [D-NV]"
S.3511,Drone Safety Enhancement Act,Introduced,"Commerce, Science, and Transportation","Sen. Cortez Masto, Catherine  [D-NV]"
S.3510,Agricultural Trade Improvement Act of 2018,Introduced,Finance,"Sen. Nelson, Bill [D-FL]"
S.3509,Congressional Award Program Reauthorization Act of 2018,Became Law,268. (TXT | PDF) (All Actions),"Sen. Enzi, Michael B. [R-WY]"
S.3508,Save Our Seas Act of 2018,Became Law,265. (TXT | PDF) (All Actions),"Sen. Sullivan, Dan  [R-AK]"
S.3507,"A bill to amend title 38, United States Code, to extend the authority of the Secretary of Veterans Affairs to prescribe regulations providing that a presumption of service connection is warranted for a disease with a positive association with exposure to a herbicide agent, and for other purposes.",Introduced,Veterans' Affairs,"Sen. Brown, Sherrod [D-OH]"
S.3506,School Security Enhancement Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Cruz, Ted [R-TX]"
S.3505,Preserving America's Battlefields Act,Introduced,Energy and Natural Resources,"Sen. Isakson, Johnny [R-GA]"
S.3504,Human Trafficking Survivor Tax Relief Act,Introduced,Finance,"Sen. Cornyn, John [R-TX]"
S.3503,American Housing and Economic Mobility Act of 2018,Introduced,Finance,"Sen. Warren, Elizabeth [D-MA]"
S.3502,AI in Government Act of 2018,Introduced,Homeland Security and Governmental Affairs,"Sen. Schatz, Brian [D-HI]"
S.3501,Ensuring Quality Care for our Veterans Act,Introduced,Veterans' Affairs,"Sen. Ernst, Joni  [R-IA]"
S.3500,STOP Fentanyl Deaths Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Warren, Elizabeth [D-MA]"
S.3499,Outdoors for All Act,Introduced,Energy and Natural Resources,"Sen. Harris, Kamala D. [D-CA]"
S.3498,Democracy Day Act of 2018,Introduced,Judiciary,"Sen. Sanders, Bernard [I-VT]"
S.3497,Medicare Advantage Quality Payment Relief Act of 2018,Introduced,Finance,"Sen. Daines, Steve [R-MT]"
S.3496,Improving Seniors Access to Quality Benefits Act,Introduced,Finance,"Sen. Daines, Steve [R-MT]"
S.3495,LNG Permitting Certainty and Transparency Act,Introduced,Energy and Natural Resources,"Sen. Barrasso, John [R-WY]"
S.3494,MOMMIES Act,Introduced,Finance,"Sen. Booker, Cory A. [D-NJ]"
S.3493,Addiction Treatment Quality Improvement Act of 2018,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.3492,Get the Lead Out of Assisted Housing Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Duckworth, Tammy [D-IL]"
S.3491,COMMUTE Act,Introduced,"Commerce, Science, and Transportation","Sen. Baldwin, Tammy [D-WI]"
S.3490,Law Enforcement Resources and Community Safety Act of 2018,Introduced,Judiciary,"Sen. Casey, Robert P., Jr. [D-PA]"
S.3489,EDU Act of 2018,Introduced,Finance,"Sen. Ernst, Joni  [R-IA]"
S.3488,American Royalties Too Act of 2018,Introduced,Judiciary,"Sen. Hatch, Orrin G. [R-UT]"
S.3487,Presidential Transition Enhancement Act of 2018,Introduced,Homeland Security and Governmental Affairs,"Sen. Johnson, Ron [R-WI]"
S.3486,"Venezuela Humanitarian Relief, Reconstruction, and Rule of Law Act of 2018",Introduced,Foreign Relations,"Sen. Menendez, Robert [D-NJ]"
S.3485,Basic Health Program Expansion Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Cantwell, Maria [D-WA]"
S.3484,Grant Reporting Efficiency and Agreements Transparency Act of 2018,Introduced,Homeland Security and Governmental Affairs,"Sen. Lankford, James [R-OK]"
S.3483,SUCCESS Act,Introduced,Judiciary,"Sen. Grassley, Chuck [R-IA]"
S.3482,Emergency Medical Services for Children Program Reauthorization Act of 2018,Passed Senate,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.3481,Climate Risk Disclosure Act of 2018,Introduced,"Banking, Housing, and Urban Affairs","Sen. Warren, Elizabeth [D-MA]"
S.3480,Owyhee Wilderness Areas Boundary Modifications Act,Introduced,Energy and Natural Resources,"Sen. Crapo, Mike [R-ID]"
S.3479,Department of Veterans Affairs Expiring Authorities Act of 2018,Became Law,251. (TXT | PDF) (All Actions),"Sen. Isakson, Johnny [R-GA]"
S.3478,FAMILIES Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Johnson, Ron [R-WI]"
S.3477,No Early Release for Fentanyl Traffickers Act,Introduced,Judiciary,"Sen. Cotton, Tom [R-AR]"
S.3476,PEPFAR Extension Act of 2018,Introduced,Foreign Relations,"Sen. Corker, Bob [R-TN]"
S.3475,A bill to require a report on multiagency use of airspace and environmental review.,Introduced,"Commerce, Science, and Transportation","Sen. Hatch, Orrin G. [R-UT]"
S.3474,Responsibility for Unaccompanied Minors Act,Introduced,Judiciary,"Sen. Portman, Rob [R-OH]"
S.3473,Qualified Health Savings Account Distribution Act of 2018,Introduced,Finance,"Sen. Sasse, Ben  [R-NE]"
S.3472,Big Sand Wash Project Title Transfer Act,Introduced,Energy and Natural Resources,"Sen. Lee, Mike [R-UT]"
S.3471,Building Blocks of STEM Act,Introduced,"Commerce, Science, and Transportation","Sen. Schatz, Brian [D-HI]"
S.3470,Mongolia Third Neighbor Trade Act,Introduced,Finance,"Sen. Cardin, Benjamin L. [D-MD]"
S.3469,"A bill to provide for the inclusion on the Vietnam Veterans Memorial of the names for the crew members of the U.S.S. Frank E. Evans killed on June 3, 1969.",Introduced,Energy and Natural Resources,"Sen. Toomey, Pat [R-PA]"
S.3468,Nashua River Wild and Scenic River Act of 2018,Introduced,Energy and Natural Resources,"Sen. Markey, Edward J. [D-MA]"
S.3467,Strengthening Minority-Serving Institutions Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Jones, Doug  [D-AL]"
S.3466,"A bill to designate the facility of the United States Postal Service located at 2650 North Dr. Martin Luther King Jr. Drive in Milwaukee, Wisconsin, as the ""Vel R. Phillips Post Office Building"".",Introduced,Homeland Security and Governmental Affairs,"Sen. Baldwin, Tammy [D-WI]"
S.3465,CT Colonography Screening for Colorectal Cancer Act of 2018,Introduced,Finance,"Sen. Inhofe, James M. [R-OK]"
S.3464,Advancing Cybersecurity Diagnostics and Mitigation Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Cornyn, John [R-TX]"
S.3463,Blocking Deadly Fentanyl Imports Act,Introduced,Foreign Relations,"Sen. Toomey, Pat [R-PA]"
S.3462,Improving Coverage for Substance Use Disorder Recovery Expansion Act,Introduced,Finance,"Sen. Portman, Rob [R-OH]"
S.3461,AMBER Alert Nationwide Act of 2018,Passed Senate,Judiciary,"Sen. Schatz, Brian [D-HI]"
S.3460,Native American Suicide Prevention Act of 2018,Introduced,"Health, Education, Labor, and Pensions","Sen. Warren, Elizabeth [D-MA]"
S.3459,Disabled Access Credit Expansion Act,Introduced,Finance,"Sen. Duckworth, Tammy [D-IL]"
S.3458,A bill to amend title XVIII of the Social Security Act to improve home health payment reforms under the Medicare program.,Introduced,Finance,"Sen. Kennedy, John [R-LA]"
S.3457,SWIFT Act,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.3456,"A bill to redesignate Hobe Sound National Wildlife Refuge as the Nathaniel P. Reed Hobe Sound National Wildlife Refuge, and for other purposes.",Became Law,Environment and Public Works,"Sen. Nelson, Bill [D-FL]"
S.3455,ZTE Enforcement Review and Oversight Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rubio, Marco [R-FL]"
S.3454,Congressional Revolving Door Ban Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Sasse, Ben  [R-NE]"
