names,descriptions,statuses,bill_committees,sponsors
S.575,EMPOWER Act-Part 1,Introduced,"Health, Education, Labor, and Pensions",Kamala D. Harris
S.574,EMPOWER Act-Part 2,Introduced,Finance,Kamala D. Harris
S.573,Promoting Transparent Standards for Corporate Insiders Act,Introduced,"Banking, Housing, and Urban Affairs",Chris Van Hollen
S.572,"Additional Supplemental Appropriations for Disaster Relief, 2019",Introduced,Appropriations,David Perdue
S.571,Residential Rent to Own Protection Act,Introduced,"Banking, Housing, and Urban Affairs",Jeff Merkley
S.570,Flu Vaccine Act,Introduced,"Health, Education, Labor, and Pensions",Edward J. Markey
S.569,DRIVE-Safe Act,Introduced,"Commerce, Science, and Transportation",Todd Young
S.568,Child Care for Working Families Act,Introduced,"Health, Education, Labor, and Pensions",Patty Murray
S.567,A bill clarifying that it is United States policy to recognize Israel's sovereignty over the Golan Heights.,Introduced,Foreign Relations,Ted Cruz
S.566,Expanding Access to Capital for Rural Job Creators Act,Introduced,"Banking, Housing, and Urban Affairs",Doug Jones
S.565,Billion Dollar Boondoggle Act of 2019,Introduced,Homeland Security and Governmental Affairs,Joni Ernst
S.564,Self-Initiation Trade Enforcement Act of 2019,Introduced,Finance,Gary C. Peters
S.563,Transportation Infrastructure Finance and Innovation Act for Airports,Introduced,Environment and Public Works,Tammy Duckworth
S.562,Breast Cancer Patient Equity Act,Introduced,Finance,Tammy Duckworth
S.561,Voting Rights Advancement Act of 2019,Introduced,Judiciary,Patrick J. Leahy
S.560,Ensuring Lasting Smiles Act,Introduced,"Health, Education, Labor, and Pensions",Tammy Baldwin
S.559,Sarah Grace-Farley-Kluger Act,Introduced,"Health, Education, Labor, and Pensions",Jon Tester
S.558,CAMRA Act,Introduced,"Health, Education, Labor, and Pensions",Edward J. Markey
S.557,REUNITE Act,Introduced,Judiciary,Kamala D. Harris
S.556,Accountability Through Electronic Verification Act,Introduced,Judiciary,Chuck Grassley
S.555,Mark Takai Atomic Veterans Healthcare Parity Act of 2019,Introduced,Veterans' Affairs,Tina Smith
S.554,Burn Pit Registry Enhancement Act,Introduced,Veterans' Affairs,Tom Udall
S.553,Blockchain Promotion Act of 2019,Introduced,"Commerce, Science, and Transportation",Todd Young
S.552,"A bill to amend the Commodity Exchange Act to exempt certain charitable organizations from regulation as commodity pool operators, and for other purposes.",Introduced,"Agriculture, Nutrition, and Forestry",Amy Klobuchar
S.551,REFUND Act of 2019,Introduced,Finance,Richard J. Durbin
S.550,Register America to Vote Act,Introduced,Rules and Administration,Amy Klobuchar
S.549,Voter Empowerment Act of 2019,Introduced,Rules and Administration,Kirsten E. Gillibrand
S.548,EMPOWER Care Act,Introduced,Finance,Rob Portman
S.547,CLEAR Act,Introduced,Rules and Administration,Kirsten E. Gillibrand
S.546,Never Forget the Heroes: Permanent Authorization of the September 11th Victim Compensation Fund Act,Introduced,Judiciary,Kirsten E. Gillibrand
S.545,Reaching English Learners Act,Introduced,"Health, Education, Labor, and Pensions",Catherine Cortez Masto
S.544,"A bill to require the Director of National Intelligence to submit to Congress a report on the death of Jamal Khashoggi, and for other purposes.",Introduced,Intelligence,Ron Wyden
S.543,PARK IT Act,Introduced,"Commerce, Science, and Transportation",Richard Blumenthal
S.542,Interstate Transport Act of 2019,Introduced,"Commerce, Science, and Transportation",Michael B. Enzi
S.541,Portable Benefits for Independent Workers Pilot Program Act,Introduced,"Health, Education, Labor, and Pensions",Mark R. Warner
S.540,Self-Employed Mortgage Access Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Mark R. Warner
S.539,Lifelong Learning and Training Account Act of 2019,Introduced,Finance,Mark R. Warner
S.538,Investing in American Workers Act,Introduced,Finance,Mark R. Warner
S.537,Hire Student Veterans Act,Introduced,Finance,Jacky Rosen
S.536,Encouraging Public Offerings Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Thom Tillis
S.535,Protect Federal Workers' Credit Act,Introduced,"Banking, Housing, and Urban Affairs",Brian Schatz
S.534,Protecting Disaster Relief Funds Act,Introduced,Homeland Security and Governmental Affairs,Elizabeth Warren
S.533,"A bill to require the Secretary of the Treasury to consider certain transactions related to precious metals for purposes of identifying jurisdictions of primary money laundering concern, and for other purposes.",Introduced,"Banking, Housing, and Urban Affairs",Ted Cruz
S.532,Preserving Teacher Loan Forgiveness for Military Spouses Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Benjamin L. Cardin
S.531,First Responder Fair RETIRE Act,Introduced,Homeland Security and Governmental Affairs,Jon Tester
S.530,Federal Labor-Management Partnership Act of 2019,Introduced,Homeland Security and Governmental Affairs,Brian Schatz
S.529,National Landslide Preparedness Act,Introduced,"Commerce, Science, and Transportation",Maria Cantwell
S.528,Fairness For Breastfeeding Mothers Act of 2019,Passed Senate,Environment and Public Works,Steve Daines
S.527,Cost-of-Living Refund Act of 2019,Introduced,Finance,Sherrod Brown
S.526,Buffalo Tract Protection Act,Introduced,Energy and Natural Resources,Martin Heinrich
S.525,National Right-to-Work Act,Introduced,"Health, Education, Labor, and Pensions",Rand Paul
S.524,Department of Veterans Affairs Tribal Advisory Committee Act of 2019,Introduced,Veterans' Affairs,Jon Tester
S.523,Climate Change Health Protection and Promotion Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Edward J. Markey
S.522,African Burial Ground International Memorial Museum and Educational Center Act,Introduced,Energy and Natural Resources,Kirsten E. Gillibrand
S.521,Social Security Fairness Act,Introduced,Finance,Sherrod Brown
S.520,A bill to require the Secretary of Energy to establish an energy efficiency materials pilot program.,Introduced,Energy and Natural Resources,Amy Klobuchar
S.519,Plum Island Conservation Act,Introduced,Homeland Security and Governmental Affairs,Richard Blumenthal
S.518,Lymphedema Treatment Act,Introduced,Finance,Maria Cantwell
S.517,Military Reserve Jobs Act of 2019,Introduced,Homeland Security and Governmental Affairs,Ted Cruz
S.516,Prescription Drug Monitoring Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Amy Klobuchar
S.515,Equal Dignity for Married Taxpayers Act of 2019,Introduced,Finance,Ron Wyden
S.514,Deborah Sampson Act,Introduced,Veterans' Affairs,Jon Tester
S.513,HEART Act of 2019,Introduced,Judiciary,Kamala D. Harris
S.512,Seniors Fraud Prevention Act of 2019,Introduced,"Commerce, Science, and Transportation",Amy Klobuchar
S.511,Living Donor Protection Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Kirsten E. Gillibrand
S.510,TRUE Fees Act of 2019,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.509,United States Coast Guard Commemorative Coin Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Christopher Murphy
S.508,Cape Cod National Seashore Advisory Commission Reauthorization Act,Introduced,Energy and Natural Resources,Edward J. Markey
S.507,Save Voters Act,Introduced,Rules and Administration,Amy Klobuchar
S.506,Extreme Risk Protection Order Act of 2019,Introduced,Judiciary,Dianne Feinstein
S.505,Korematsu-Takai Civil Liberties Protection Act of 2019,Introduced,Judiciary,Tammy Duckworth
S.504,Let Everyone Get Involved in Opportunities for National Service Act,Became Law,Judiciary | House,Kyrsten Sinema
S.503,Responsible Additions and Increases to Sustain Employee Health Benefits Act of 2019,Introduced,Finance,Roy Blunt
S.502,"State, Tribal, and Local Species Transparency and Recovery Act",Introduced,Environment and Public Works,Michael B. Enzi
S.501,Stop the Tax Hike on Charities and Places of Worship Act,Introduced,Finance,Sherrod Brown
S.500,Restore Our Parks Act,Introduced,Energy and Natural Resources,Rob Portman
S.499,Offshore Wind for Territories Act,Introduced,Energy and Natural Resources,Bill Cassidy
S.498,Assessment of the Indian Health Service Act of 2019,Introduced,Indian Affairs,Mike Rounds
S.497,National Security Diversity and Inclusion Workforce Act of 2019,Introduced,Homeland Security and Governmental Affairs,Benjamin L. Cardin
S.496,Young Fishermen's Development Act,Introduced,"Commerce, Science, and Transportation",Dan Sullivan
S.495,EAGLES Act of 2019,Introduced,Judiciary,Chuck Grassley
S.494,American Fisheries Advisory Committee Act,Introduced,"Commerce, Science, and Transportation",Dan Sullivan
S.493,DRAIN Act,Introduced,Homeland Security and Governmental Affairs,Todd Young
S.492,Disabled Veterans Rebuilding Infrastructure to Vitalize our Economy Act,Introduced,Environment and Public Works,Gary C. Peters
S.491,America's Public Land Act of 2019,Introduced,Energy and Natural Resources,Martin Heinrich
S.490,B-47 Ridge Designation Act,Introduced,Energy and Natural Resources,Steve Daines
S.489,State Public Option Act,Introduced,Finance,Brian Schatz
S.488,Justice for Victims of Lynching Act of 2019,Passed Senate,Judiciary,Kamala D. Harris
S.487,Energy Infrastructure Demand Response Act of 2019,Introduced,Energy and Natural Resources,Sheldon Whitehouse
S.486,"A bill to waive the penalty for withdrawals from retirement plans for certain Federal employees and contractors affected by a lapse in appropriations, and for other purposes.",Introduced,Finance,Bill Cassidy
S.485,Protecting Older Workers Against Discrimination Act,Introduced,"Health, Education, Labor, and Pensions",Robert P. Casey Jr.
S.484,Inaugural Committee Transparency Act of 2019,Introduced,Judiciary,Catherine Cortez Masto
S.483,Pesticide Registration Improvement Extension Act of 2018,Became Law,8. (TXT | PDF) (All Actions),Pat Roberts
S.482,Defending American Security from Kremlin Aggression Act of 2019,Introduced,Foreign Relations,Lindsey Graham
S.481,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2019,Introduced,"Commerce, Science, and Transportation",Amy Klobuchar
S.480,Countering the Chinese Government and Communist Party's Political Influence Operations Act,Introduced,Foreign Relations,Marco Rubio
S.479,PACT Act,Introduced,Judiciary,Pat Toomey
S.478,Social Security Expansion Act,Introduced,Finance,Bernard Sanders
S.477,Climate Change Education Act,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.476,Creating Transparency to Have Drug Rebates Unlocked (C-THRU) Act of 2019,Introduced,Finance,Ron Wyden
S.475,RxCAP Act of 2019,Introduced,Finance,Ron Wyden
S.474,Stopping the Pharmaceutical Industry from Keeping drugs Expensive (SPIKE) Act of 2019,Introduced,Finance,Ron Wyden
S.473,Law Enforcement Officers Equity Act,Introduced,Homeland Security and Governmental Affairs,Cory A. Booker
S.472,FASTER Act,Introduced,"Commerce, Science, and Transportation",Edward J. Markey
S.471,Litigation Funding Transparency Act of 2019,Introduced,Judiciary,Chuck Grassley
S.470,Medicare at 50 Act,Introduced,Finance,Debbie Stabenow
S.469,Emergency Relief for Federal Contractors Act of 2019,Introduced,Finance,Catherine Cortez Masto
S.468,Teachers and School LEADERS Act,Introduced,"Health, Education, Labor, and Pensions",John Cornyn
S.467,Native American Suicide Prevention Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Elizabeth Warren
S.466,Protecting Americans with Pre-existing Conditions Act of 2019,Introduced,Finance,Mark R. Warner
S.465,Heroes Lesley Zerebny and Gilbert Vega First Responders Survivors Support Act of 2019,Introduced,Judiciary,Tammy Duckworth
S.464,"Protecting Employees' Security 
Clearances Act of 2019",Introduced,02/13/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 23. (All Actions),Benjamin L. Cardin
S.463,FAMILY Act,Introduced,Finance,Kirsten E. Gillibrand
S.462,Department of Veterans Affairs Employee Fairness Act of 2019,Introduced,Veterans' Affairs,Sherrod Brown
S.461,HBCU Propelling Agency Relationships Towards a New Era of Results for Students Act,Passed Senate,Oversight and Reform; Education and Labor,Tim Scott
S.460,Employer Participation in Repayment Act of 2019,Introduced,Finance,Mark R. Warner
S.459,Stopping the Traffic in Overseas Proliferation of Ghost Guns Act,Introduced,Foreign Relations,Robert Menendez
S.458,"A bill to require the Administrator of the Environmental Protection Agency to revise certain ethylene oxide emissions standards under the Clean Air Act, and for other purposes.",Introduced,Environment and Public Works,Richard J. Durbin
S.457,President George H.W. Bush and First Spouse Barbara Bush Coin Act,Became Law,"Banking, Housing, and Urban Affairs",John Cornyn
S.456,Liberian Refugee Immigration Fairness Act of 2019,Introduced,Judiciary,Jack Reed
S.455,MORE Health Education Act,Introduced,"Health, Education, Labor, and Pensions",Jeanne Shaheen
S.454,Office of Rural Broadband Act,Introduced,"Commerce, Science, and Transportation",Kevin Cramer
S.453,Consumer Financial Protection Bureau Accountability Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",David Perdue
S.452,Fostering Innovation Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Thom Tillis
S.451,Expanding Transparency of Information and Safeguarding Toxics (EtO is Toxic) Act of 2019,Introduced,Environment and Public Works,Tammy Duckworth
S.450,Veterans Improved Access and Care Act of 2020,Introduced,Veterans' Affairs,Cory Gardner
S.449,A bill for the relief of Valent Kolami.,Introduced,Judiciary,Richard Blumenthal
S.448,Graduate Student Savings Act of 2019,Introduced,Finance,Elizabeth Warren
S.447,Keep Americans Safe Act,Introduced,Judiciary,Robert Menendez
S.446,Great Lakes Fishery Research Authorization Act,Introduced,Environment and Public Works,Gary C. Peters
S.445,Veterans Medical Marijuana Safe Harbor Act,Introduced,Judiciary,Brian Schatz
S.444,Protect Our CREDIT Act,Introduced,Finance,Jeff Merkley
S.443,A bill to modify the definition of an antique firearm.,Introduced,Finance,Bill Cassidy
S.442,REVIEW Act of 2019,Introduced,Homeland Security and Governmental Affairs,Dan Sullivan
S.441,RED Tape Act of 2019,Introduced,Homeland Security and Governmental Affairs,Dan Sullivan
S.440,Preserving Access to Cost Effective Drugs Act,Introduced,Judiciary,Tom Cotton
S.439,Members of Congress Pension Opt Out Clarification Act,Passed Senate,Homeland Security and Governmental Affairs | House,Mike Braun
S.438,EPIC Act,Introduced,Homeland Security and Governmental Affairs,Mike Braun
S.437,SALT Act,Introduced,Finance,Robert Menendez
S.436,Transit Worker and Pedestrian Protection Act,Introduced,"Banking, Housing, and Urban Affairs",Chris Van Hollen
S.435,CASES Act,Introduced,Homeland Security and Governmental Affairs,Thomas R. Carper
S.434,A bill to provide for a report on the maintenance of Federal land holdings under the jurisdiction of the Secretary of the Interior.,Introduced,Energy and Natural Resources,Mike Braun
S.433,Home Health Payment Innovation Act of 2019,Introduced,Finance,Susan M. Collins
S.432,Preventing Crimes Against Veterans Act of 2019,Introduced,Judiciary,Marco Rubio
S.431,PARTNERS Act,Introduced,Judiciary,Tammy Baldwin
S.430,A bill to extend the Secure Rural Schools and Community Self-Determination Act of 2000.,Introduced,Energy and Natural Resources,Mike Crapo
S.429,Cyber Security Exchange Act,Introduced,Homeland Security and Governmental Affairs,Amy Klobuchar
S.428,Freedom to Export to Cuba Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Amy Klobuchar
S.427,Autism CARES Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Robert Menendez
S.426,FAIR Act,Introduced,Homeland Security and Governmental Affairs,Brian Schatz
S.425,Budgeting for Opioid Addiction Treatment Act,Introduced,Finance,Joe Manchin III
S.424,DEA Enforcement and Authority Act of 2019,Introduced,Judiciary,Joe Manchin III
S.423,Clean Start Act,Introduced,Judiciary,Joe Manchin III
S.422,Small Business Tax Equity Act of 2019,Introduced,Finance,Ron Wyden
S.421,Responsibly Addressing the Marijuana Policy Gap Act of 2019,Introduced,Finance,Ron Wyden
S.420,Marijuana Revenue and Regulation Act,Introduced,Finance,Ron Wyden
S.419,Protecting Americans from Dangerous Opioids Act,Introduced,"Health, Education, Labor, and Pensions",Joe Manchin III
S.418,FDA Accountability for Public Safety Act,Introduced,"Health, Education, Labor, and Pensions",Joe Manchin III
S.417,Changing the Culture of the FDA Act,Introduced,"Health, Education, Labor, and Pensions",Joe Manchin III
S.416,FAFSA Fairness Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Benjamin L. Cardin
S.415,Protecting Immigrant Victims of Domestic Violence Act,Introduced,Judiciary,Amy Klobuchar
S.414,Trade Facilitation and Security Enhancement Act,Introduced,Finance,Martin Heinrich
S.413,Behavioral Health Crisis Response Improvements Act,Introduced,Judiciary,Amy Klobuchar
S.412,REMOTE Act,Introduced,Homeland Security and Governmental Affairs,Martin Heinrich
S.411,Counter Threats Advisory Board Act of 2019,Introduced,Homeland Security and Governmental Affairs,Margaret Wood Hassan
S.410,FIND Trafficking Act,Introduced,"Banking, Housing, and Urban Affairs",Catherine Cortez Masto
S.409,Aretha Franklin Congressional Gold Medal Act,Introduced,"Banking, Housing, and Urban Affairs",Kamala D. Harris
S.408,Veterans' Disability Compensation Automatic COLA Act of 2019,Introduced,Veterans' Affairs,John Thune
S.407,Carbon Capture Modernization Act,Introduced,Finance,John Hoeven
S.406,Federal Rotational Cyber Workforce Program Act of 2019,Passed Senate,Homeland Security and Governmental Affairs | House,Gary C. Peters
S.405,Keep Buying American Act of 2019,Introduced,Homeland Security and Governmental Affairs,Debbie Stabenow
S.404,Remote Areas Border Security Enhancements Act,Introduced,Homeland Security and Governmental Affairs,Martin Heinrich
S.403,IMAGINE Act,Introduced,Environment and Public Works,Sheldon Whitehouse
S.402,SASCA,Introduced,"Health, Education, Labor, and Pensions",Patty Murray
S.401,Hold the LYNE Act,Introduced,Armed Services,Edward J. Markey
S.400,Blocking Deadly Fentanyl Imports Act,Introduced,Foreign Relations,Pat Toomey
S.399,Justice Safety Valve Act of 2019,Introduced,Judiciary,Rand Paul
S.398,Saudi Arabia Accountability and Yemen Act of 2019,Introduced,Foreign Relations,Robert Menendez
S.397,Shut Down Child Prison Camps Act,Introduced,Judiciary,Jeff Merkley
S.396,"A bill to amend section 1202 of title 5, United States Code, to modify the continuation of service provision for members of the Merit Systems Protection Board.",Introduced,Homeland Security and Governmental Affairs,Ron Johnson
S.395,Providing Accountability Through Transparency Act of 2019,Passed Senate,Homeland Security and Governmental Affairs | House,James Lankford
S.394,Presidential Transition Enhancement Act of 2019,Passed House,Homeland Security and Governmental Affairs | House,Ron Johnson
S.393,Supreme Court Ethics Act,Introduced,Judiciary,Christopher Murphy
S.392,A bill to clarify that funding for the standard setting body designated pursuant to section 19(b) of the Securities Act of 1933 is not subject to the sequester.,Introduced,Budget,Michael B. Enzi
S.391,A bill to clarify that funding for the Public Company Accounting Oversight Board is not subject to the sequester.,Introduced,Budget,Michael B. Enzi
S.390,A bill to clarify that funding for the Securities Investor Protection Corporation is not subject to the sequester.,Introduced,Budget,Michael B. Enzi
S.389,First Infantry Recognition of Sacrifice in Theater Act,Introduced,Energy and Natural Resources,Jerry Moran
S.388,"Families, Not Facilities Act of 2019",Introduced,Judiciary,Kamala D. Harris
S.387,Fair Chance to Compete for Jobs Act of 2019,Introduced,Homeland Security and Governmental Affairs,Cory A. Booker
S.386,Fairness for High-Skilled Immigrants Act of 2019,Introduced,Judiciary,Mike Lee
S.385,Fairness for Farm Workers Act,Introduced,"Health, Education, Labor, and Pensions",Kamala D. Harris
S.384,"A bill to require the Secretary of Commerce, acting through the Director of the National Institute of Standards and Technology, to help facilitate the adoption of composite technology in infrastructure in the United States, and for other purposes.",Introduced,"Commerce, Science, and Transportation",Shelley Moore Capito
S.383,USE IT Act,Introduced,Environment and Public Works,John Barrasso
S.382,Chronic Wasting Disease Transmission in Cervidae Study Act,Introduced,"Agriculture, Nutrition, and Forestry",John Barrasso
S.381,Space Resources Institute Act,Introduced,"Commerce, Science, and Transportation",Cory Gardner
S.380,Guidance Out Of Darkness Act,Introduced,Homeland Security and Governmental Affairs,Ron Johnson
S.379,A bill to amend the Internal Revenue Code of 1986 to permit amounts paid for programs to obtain a recognized postsecondary credential or a license to be treated as qualified higher education expenses for purposes of a 529 account.,Introduced,Finance,Amy Klobuchar
S.378,Stop Price Gouging Act,Introduced,Finance,Sherrod Brown
S.377,Medicare Negotiation and Competitive Licensing Act of 2019,Introduced,Finance,Sherrod Brown
S.376,Defense of Environment and Property Act of 2019,Introduced,Environment and Public Works,Rand Paul
S.375,Payment Integrity Information Act of 2019,Passed House,Homeland Security and Governmental Affairs | House,Thomas R. Carper
S.374,Servicemembers and Veterans Empowerment and Support Act of 2019,Introduced,Veterans' Affairs,Jon Tester
S.373,A bill to provide for the retention and service of transgender individuals in the Armed Forces.,Introduced,Armed Services,Kirsten E. Gillibrand
S.372,Statistical Area Fairness Act of 2019,Introduced,Homeland Security and Governmental Affairs,James E. Risch
S.371,BUILD Act,Introduced,"Banking, Housing, and Urban Affairs",Deb Fischer
S.370,NOPEC,Introduced,Judiciary,Chuck Grassley
S.369,Blue Ridge National Heritage Area Reauthorization Act of 2019,Introduced,Energy and Natural Resources,Richard Burr
S.368,"Global Health, Empowerment and Rights Act",Introduced,Foreign Relations,Jeanne Shaheen
S.367,ANTIQUITIES Act,Introduced,Energy and Natural Resources,Tom Udall
S.366,FLAT Prices Act,Introduced,"Health, Education, Labor, and Pensions",Richard J. Durbin
S.365,Trade Security Act of 2019,Introduced,Finance,Rob Portman
S.364,A bill to amend the Ohio & Erie National Heritage Canalway Act of 1996 to modify the funding limitation.,Introduced,Energy and Natural Resources,Sherrod Brown
S.363,Intercountry Adoption Advisory Committee Act,Introduced,Foreign Relations,Amy Klobuchar
S.362,Craft Beverage Modernization and Tax Reform Act of 2019,Introduced,Finance,Ron Wyden
S.361,Water and Agriculture Tax Reform Act of 2019,Introduced,Finance,Cory Gardner
S.360,Improving Corporate Governance Through Diversity Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Robert Menendez
S.359,Dental Loan Repayment Assistance Act,Introduced,Finance,Benjamin L. Cardin
S.358,Census IDEA Act,Introduced,Homeland Security and Governmental Affairs,Brian Schatz
S.357,Saudi Educational Transparency and Reform Act,Introduced,Foreign Relations,Marco Rubio
S.356,Aid to Homeowners with Crumbling Foundations Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Christopher Murphy
S.355,Crumbling Foundations Small Business and Homeowners Assistance Act of 2019,Introduced,Homeland Security and Governmental Affairs,Richard Blumenthal
S.354,"A bill to avoid duplicative annual reporting under the Internal Revenue Code of 1986 and the Employee Retirement Income Security Act of 1974, and for other purposes.",Introduced,"Health, Education, Labor, and Pensions",Mark R. Warner
S.353,RAPID Act,Introduced,Environment and Public Works,John Cornyn
S.352,BUILD Act,Introduced,Finance,John Cornyn
S.351,Gun Owner Registration Information Protection Act,Introduced,Homeland Security and Governmental Affairs,Cindy Hyde-Smith
S.350,Competitive Health Insurance Reform Act of 2019,Introduced,Judiciary,Steve Daines
S.349,Reviving America's Scenic Byways Act of 2019,Passed Senate,Environment and Public Works,Susan M. Collins
S.348,Resident Physician Shortage Reduction Act of 2019,Introduced,Finance,Robert Menendez
S.347,"A bill to designate the facility of the United States Postal Service located at 40 Fulton Street in Middletown, New York, as the ""Benjamin A. Gilman Post Office Building"".",Passed Senate,Homeland Security and Governmental Affairs | House,Kirsten E. Gillibrand
S.346,National Evaluation of Techniques for Making Energy Technologies More Efficient and Resilient Act of 2019,Introduced,Energy and Natural Resources,Margaret Wood Hassan
S.345,SWIFT Act,Introduced,Finance,Robert P. Casey Jr.
S.344,Hatch-Waxman Integrity Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Thom Tillis
S.343,Fairness for Every Driver Act,Introduced,Finance,John Barrasso
S.342,Advancing International and Foreign Language Education Act,Introduced,"Health, Education, Labor, and Pensions",Todd Young
S.341,Department of Veterans Affairs Procurement Efficiency and Transparency Act of 2019,Introduced,Veterans' Affairs,Cory Gardner
S.340,CREATES Act of 2019,Introduced,02/06/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 22. (All Actions),Patrick J. Leahy
S.339,Nashua River Wild and Scenic River Act,Introduced,Energy and Natural Resources,Edward J. Markey
S.338,Transition Team Ethics Improvement Act,Introduced,Homeland Security and Governmental Affairs,Elizabeth Warren
S.337,Preserving the MotorCities Heritage Act,Introduced,Energy and Natural Resources,Debbie Stabenow
S.336,Studying the Missing and Murdered Indian Crisis Act of 2019,Introduced,Indian Affairs,Jon Tester
S.335,ZTE Enforcement Review and Oversight Act,Introduced,"Banking, Housing, and Urban Affairs",Marco Rubio
S.334,Clean Water for Rural Communities Act,Introduced,Energy and Natural Resources,Steve Daines
S.333,National Cybersecurity Preparedness Consortium Act of 2019,Passed Senate,Homeland Security and Governmental Affairs | House,John Cornyn
S.332,Agent Orange Exposure Fairness Act of 2019,Introduced,Veterans' Affairs,Richard Blumenthal
S.331,Home Loan Quality Transparency Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Catherine Cortez Masto
S.330,The Free Speech Fairness Act,Introduced,Finance,James Lankford
S.329,Linear Generator Parity Act,Introduced,Finance,Rob Portman
S.328,Startup Act,Introduced,Judiciary,Jerry Moran
S.327,Wounded Veterans Recreation Act,Introduced,Energy and Natural Resources,Jeanne Shaheen
S.326,RAIDER Act of 2019,Introduced,Appropriations,Tom Udall
S.325,Garrison Diversion Unit Project Oakes Test Area Conveyance Act of 2019,Introduced,Energy and Natural Resources,John Hoeven
S.324,Global Electoral Exchange Act of 2019,Introduced,Foreign Relations,Amy Klobuchar
S.323,Recognizing Achievement in Classified School Employees Act,Introduced,"Health, Education, Labor, and Pensions",Patty Murray
S.322,SIMPLE Plan Modernization Act,Introduced,Finance,Susan M. Collins
S.321,Retirement Security Act of 2019,Introduced,Finance,Susan M. Collins
S.320,SECURE Firearm Storage Act,Introduced,Judiciary,Richard J. Durbin
S.319,Women Veterans and Families Health Services Act of 2019,Introduced,Veterans' Affairs,Patty Murray
S.318,VA Newborn Emergency Treatment Act,Introduced,Veterans' Affairs,Patty Murray
S.317,ACE Kids Act of 2019,Introduced,Finance,Chuck Grassley
S.316,Sacramento-San Joaquin Delta National Heritage Area Act,Introduced,Energy and Natural Resources,Dianne Feinstein
S.315,DHS Cyber Hunt and Incident Response Teams Act of 2019,Introduced,Homeland Security and Governmental Affairs,Margaret Wood Hassan
S.314,Modernizing the Trusted Workforce for the 21st Century Act of 2019,Introduced,Intelligence,Mark R. Warner
S.313,CIVICS Act of 2019,Introduced,"Health, Education, Labor, and Pensions",James M. Inhofe
S.312,Prevention of Arms Race Act of 2019,Introduced,Foreign Relations,Jeff Merkley
S.311,Born-Alive Abortion Survivors Protection Act,Introduced,02/25/2019 Cloture on the motion to proceed not invoked in Senate by Yea,Ben Sasse
S.310,Migratory Birds of the Americas Conservation Act,Introduced,Environment and Public Works,Benjamin L. Cardin
S.309,For the 99.8 Percent Act,Introduced,Finance,Bernard Sanders
S.308,Santa Ana River Wash Plan Land Exchange Act,Introduced,Energy and Natural Resources,Dianne Feinstein
S.307,Consolidation Prevention and Competition Promotion Act of 2019,Introduced,Judiciary,Amy Klobuchar
S.306,Merger Enforcement Improvement Act,Introduced,Judiciary,Amy Klobuchar
S.305,Tribal Adoption Parity Act,Introduced,Finance,Amy Klobuchar
S.304,Training the Next Generation of Primary Care Doctors Act of 2019,Introduced,"Health, Education, Labor, and Pensions",Susan M. Collins
S.303,GEAR UP for Success Act of 2019,Introduced,"Health, Education, Labor, and Pensions",John Cornyn
S.302,A bill to permanently reauthorize the Land and Water Conservation Fund.,Introduced,Energy and Natural Resources,Richard Burr
S.301,E-Verify Act of 2019,Introduced,Judiciary,Rob Portman
S.300,Pipeline and LNG Facility Cybersecurity Preparedness Act,Introduced,"Commerce, Science, and Transportation",John Cornyn
S.299,Geriatrics Workforce Improvement Act,Introduced,"Health, Education, Labor, and Pensions",Susan M. Collins
S.298,Springfield Race Riot National Historic Monument Act,Introduced,Energy and Natural Resources,Tammy Duckworth
S.297,Federal Courts Access Act of 2019,Introduced,Judiciary,Mike Lee
S.296,Home Health Care Planning Improvement Act of 2019,Introduced,Finance,Susan M. Collins
S.295,Promoting Rural Exports Act of 2019,Introduced,"Banking, Housing, and Urban Affairs",Amy Klobuchar
S.294,Native American Business Incubators Program Act,Passed Senate,Indian Affairs | House,Tom Udall
S.293,Securing the Border and Making Drug Cartels Pay for it Act,Introduced,Finance,Bill Cassidy
S.292,Keep Families Together Act,Introduced,Judiciary,Dianne Feinstein
