names,descriptions,statuses,bill_committees,sponsors
S.668,Removing Barriers to Colorectal Cancer Screening Act of 2019,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.667,Otto Warmbier Banking Restrictions Involving North Korea Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Van Hollen, Chris [D-MD]"
S.666,HUBS for Veterans Act of 2019,Introduced,Veterans' Affairs,"Sen. Bennet, Michael F. [D-CO]"
S.665,Stop Underrides Act,Introduced,"Commerce, Science, and Transportation","Sen. Gillibrand, Kirsten E. [D-NY]"
S.664,Protecting Workers' Freedom to Organize Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Brown, Sherrod [D-OH]"
S.663,Immigration Court Improvement Act of 2019,Introduced,Judiciary,"Sen. Hirono, Mazie K. [D-HI]"
S.662,Fair Day in Court for Kids Act of 2019,Introduced,Judiciary,"Sen. Hirono, Mazie K. [D-HI]"
S.661,Child Trafficking Victims Protection and Welfare Act of 2019,Introduced,Judiciary,"Sen. Hirono, Mazie K. [D-HI]"
S.660,Efficiency and Transparency in Petitions Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Braun, Mike  [R-IN]"
S.659,Biologic Patent Transparency Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Collins, Susan M. [R-ME]"
S.658,ADAPT Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Braun, Mike  [R-IN]"
S.657,A bill to amend title XXVII of the Public Health Service Act to establish requirements with respect to prescription drug benefits.,Introduced,"Health, Education, Labor, and Pensions","Sen. Braun, Mike  [R-IN]"
S.656,SAFE Lending Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Merkley, Jeff [D-OR]"
S.655,SAFE Kids Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
S.654,COMMUTE Act,Introduced,"Commerce, Science, and Transportation","Sen. Baldwin, Tammy [D-WI]"
S.653,"A bill for the relief of Malachy McAllister, Nicola McAllister, and Sean Ryan McAllister.",Introduced,Judiciary,"Sen. Menendez, Robert [D-NJ]"
S.652,Multinational Species Conservation Funds Semipostal Stamp Reauthorization Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Portman, Rob [R-OH]"
S.651,ABLE Age Adjustment Act,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.650,CREATE Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Udall, Tom [D-NM]"
S.649,Nuclear Waste Informed Consent Act,Introduced,Environment and Public Works,"Sen. Cortez Masto, Catherine  [D-NV]"
S.648,Stop Shackling and Detaining Pregnant Women Act,Introduced,Judiciary,"Sen. Murray, Patty [D-WA]"
S.647,Wall Street Tax Act of 2019,Introduced,Finance,"Sen. Schatz, Brian [D-HI]"
S.646,Full Military Honors Act of 2019,Introduced,Veterans' Affairs,"Sen. Cotton, Tom [R-AR]"
S.645,"A bill to amend title 10, United States Code, to provide for the inclusion of homeschooled students in Junior Reserve Officer's Training Corps units.",Introduced,Armed Services,"Sen. Cotton, Tom [R-AR]"
S.644,Chester County Reversionary Interest Release Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Blackburn, Marsha [R-TN]"
S.643,BE SAFE Act,Introduced,Judiciary,"Sen. Paul, Rand [R-KY]"
S.642,Master Sergeant Roddie Edmonds Congressional Gold Medal Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Alexander, Lamar [R-TN]"
S.641,Yucca House National Monument Boundary Revision Act,Introduced,Energy and Natural Resources,"Sen. Gardner, Cory [R-CO]"
S.640,Phair Pricing Act of 2019,Introduced,Finance,"Sen. Kennedy, John [R-LA]"
S.639,Tomb of the Unknown Soldier Centennial Commemorative Coin Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cotton, Tom [R-AR]"
S.638,PFAS Action Act of 2019,Introduced,Environment and Public Works,"Sen. Carper, Thomas R. [D-DE]"
S.637,CURE High Drug Prices Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Blumenthal, Richard [D-CT]"
S.636,Venezuela Temporary Protected Status Act of 2019,Introduced,Judiciary,"Sen. Menendez, Robert [D-NJ]"
S.635,Restoring Statutory Rights and Interests of the States Act of 2019,Introduced,Judiciary,"Sen. Leahy, Patrick J. [D-VT]"
S.634,Education Freedom Scholarships and Opportunity Act,Introduced,Finance,"Sen. Cruz, Ted [R-TX]"
S.633,"""Six Triple Eight"" Congressional Gold Medal Act of 2019",Introduced,"Banking, Housing, and Urban Affairs","Sen. Moran, Jerry [R-KS]"
S.632,LIFT for Charities Act,Introduced,Finance,"Sen. Lankford, James [R-OK]"
S.631,"Washington, D.C. Admission Act",Introduced,Homeland Security and Governmental Affairs,"Sen. Carper, Thomas R. [D-DE]"
S.630,Arbitration Fairness for Consumers Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Brown, Sherrod [D-OH]"
S.629,Accountability in Department of Veterans Affairs Scheduling and Consult Management Act,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.628,BTU Act of 2019,Introduced,Finance,"Sen. King, Angus S., Jr. [I-ME]"
S.627,SAFE Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.626,HANGUP Act,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.625,Students VOTE Act,Introduced,Rules and Administration,"Sen. Klobuchar, Amy [D-MN]"
S.624,Same Day Registration Act,Introduced,Rules and Administration,"Sen. Klobuchar, Amy [D-MN]"
S.623,Default Prevention Act,Introduced,Finance,"Sen. Paul, Rand [R-KY]"
S.622,Military Widow's Tax Elimination Act of 2019,Introduced,Armed Services,"Sen. Jones, Doug  [D-AL]"
S.621,PROVE Act,Introduced,Rules and Administration,"Sen. Duckworth, Tammy [D-IL]"
S.620,Safety Over Arbitration Act of 2019,Introduced,Judiciary,"Sen. Whitehouse, Sheldon [D-RI]"
S.619,Improving Rural Access to Power Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Tester, Jon [D-MT]"
S.618,Medicare Choices Empowerment and Protection Act,Introduced,Finance,"Sen. Coons, Christopher A. [D-DE]"
S.617,Tax Extender and Disaster Relief Act of 2019,Introduced,03/04/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 28. (All Actions),"Sen. Grassley, Chuck [R-IA]"
S.616,E-Cigarette Youth Protection Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Shaheen, Jeanne [D-NH]"
S.615,State Transportation Flexibility Act,Introduced,Environment and Public Works,"Sen. Portman, Rob [R-OH]"
S.614,Grizzly Bear State Management Act of 2019,Introduced,Environment and Public Works,"Sen. Enzi, Michael B. [R-WY]"
S.613,DEER Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Hyde-Smith, Cindy [R-MS]"
S.612,Saudi Nuclear Nonproliferation Act of 2019,Introduced,Foreign Relations,"Sen. Markey, Edward J. [D-MA]"
S.611,"Water Affordability, Transparency, Equity, and Reliability Act of 2019",Introduced,Environment and Public Works,"Sen. Sanders, Bernard [I-VT]"
S.610,Forced Arbitration Injustice Repeal Act,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.609,Protecting JOBs Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Rubio, Marco [R-FL]"
S.608,Court Legal Access and Student Support (CLASS) Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
S.607,Timely Review of Infrastructure Act,Introduced,Energy and Natural Resources,"Sen. Cassidy, Bill [R-LA]"
S.606,Reach Every Veteran in Crisis Act,Introduced,Veterans' Affairs,"Sen. Blumenthal, Richard [D-CT]"
S.605,Child Care Workforce and Facilities Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Klobuchar, Amy [D-MN]"
S.604,Mobile Workforce State Income Tax Simplification Act of 2019,Introduced,Finance,"Sen. Thune, John [R-SD]"
S.603,Financial Stability Oversight Council Improvement Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rounds, Mike  [R-SD]"
S.602,Cyber Deterrence and Response Act of 2019,Introduced,Foreign Relations,"Sen. Gardner, Cory [R-CO]"
S.601,BLAST Act,Introduced,Judiciary,"Sen. Braun, Mike  [R-IN]"
S.600,Modernizing Agricultural Transportation Act,Introduced,"Commerce, Science, and Transportation","Sen. Hoeven, John [R-ND]"
S.599,Singh's Law,Introduced,Judiciary,"Sen. Cotton, Tom [R-AR]"
S.598,BRAVE Act of 2019,Introduced,Veterans' Affairs,"Sen. Peters, Gary C. [D-MI]"
S.597,Marijuana Justice Act of 2019,Introduced,Judiciary,"Sen. Booker, Cory A. [D-NJ]"
S.596,A bill to amend title XVIII of the Social Security Act to provide for direct payment to physician assistants under the Medicare program for certain services furnished by such physician assistants.,Introduced,Finance,"Sen. Barrasso, John [R-WY]"
S.595,Treat and Reduce Obesity Act of 2019,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.594,Preserving Rehabilitation Innovation Centers Act of 2019,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.593,Do No Harm Act,Introduced,Judiciary,"Sen. Harris, Kamala D. [D-CA]"
S.592,Cybersecurity Disclosure Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Reed, Jack [D-RI]"
S.591,Guardianship Accountability Act of 2019,Introduced,Judiciary,"Sen. Collins, Susan M. [R-ME]"
S.590,Hidden Figures Congressional Gold Medal Act,Passed Senate,"Banking, Housing, and Urban Affairs | House","Sen. Coons, Christopher A. [D-DE]"
S.589,Prevent Government Shutdowns Act of 2019,Introduced,Appropriations,"Sen. Lankford, James [R-OK]"
S.588,Income Verification Act,Introduced,Finance,"Sen. Kennedy, John [R-LA]"
S.587,United States-Mexico Economic Partnership Act,Introduced,Foreign Relations,"Sen. Cornyn, John [R-TX]"
S.586,Critical Access Hospital Relief Act of 2019,Introduced,Finance,"Sen. Roberts, Pat [R-KS]"
S.585,SAME Act of 2019,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.584,Advancing Human Spaceflight Act,Introduced,"Commerce, Science, and Transportation","Sen. Cornyn, John [R-TX]"
S.583,DATA Privacy Act,Introduced,"Commerce, Science, and Transportation","Sen. Cortez Masto, Catherine  [D-NV]"
S.582,FinCEN Improvement Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Cortez Masto, Catherine  [D-NV]"
S.581,Fuel Choice and Deregulation Act of 2019,Introduced,Environment and Public Works,"Sen. Paul, Rand [R-KY]"
S.580,Presidential Allowance Modernization Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Ernst, Joni  [R-IA]"
S.579,Smaller Class Sizes for Students and Educators Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Merkley, Jeff [D-OR]"
S.578,ALS Disability Insurance Access Act of 2019,Introduced,Finance,"Sen. Whitehouse, Sheldon [D-RI]"
S.577,Import Tax Relief Act of 2019,Introduced,Finance,"Sen. Lankford, James [R-OK]"
S.576,Fairness for Korean DMZ Veterans Act of 2019,Introduced,Veterans' Affairs,"Sen. Moran, Jerry [R-KS]"
S.575,EMPOWER Act-Part 1,Introduced,"Health, Education, Labor, and Pensions","Sen. Harris, Kamala D. [D-CA]"
S.574,EMPOWER Act-Part 2,Introduced,Finance,"Sen. Harris, Kamala D. [D-CA]"
S.573,Promoting Transparent Standards for Corporate Insiders Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Van Hollen, Chris [D-MD]"
S.572,"Additional Supplemental Appropriations for Disaster Relief, 2019",Introduced,Appropriations,"Sen. Perdue, David [R-GA]"
S.571,Residential Rent to Own Protection Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Merkley, Jeff [D-OR]"
S.570,Flu Vaccine Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Markey, Edward J. [D-MA]"
S.569,DRIVE-Safe Act,Introduced,"Commerce, Science, and Transportation","Sen. Young, Todd C. [R-IN]"
S.568,Child Care for Working Families Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.567,A bill clarifying that it is United States policy to recognize Israel's sovereignty over the Golan Heights.,Introduced,Foreign Relations,"Sen. Cruz, Ted [R-TX]"
S.566,Expanding Access to Capital for Rural Job Creators Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Jones, Doug  [D-AL]"
S.565,Billion Dollar Boondoggle Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Ernst, Joni  [R-IA]"
S.564,Self-Initiation Trade Enforcement Act of 2019,Introduced,Finance,"Sen. Peters, Gary C. [D-MI]"
S.563,Transportation Infrastructure Finance and Innovation Act for Airports,Introduced,Environment and Public Works,"Sen. Duckworth, Tammy [D-IL]"
S.562,Breast Cancer Patient Equity Act,Introduced,Finance,"Sen. Duckworth, Tammy [D-IL]"
S.561,Voting Rights Advancement Act of 2019,Introduced,Judiciary,"Sen. Leahy, Patrick J. [D-VT]"
S.560,Ensuring Lasting Smiles Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Baldwin, Tammy [D-WI]"
S.559,Sarah Grace-Farley-Kluger Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Tester, Jon [D-MT]"
S.558,CAMRA Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Markey, Edward J. [D-MA]"
S.557,REUNITE Act,Introduced,Judiciary,"Sen. Harris, Kamala D. [D-CA]"
S.556,Accountability Through Electronic Verification Act,Introduced,Judiciary,"Sen. Grassley, Chuck [R-IA]"
S.555,Mark Takai Atomic Veterans Healthcare Parity Act of 2019,Introduced,Veterans' Affairs,"Sen. Smith, Tina  [D-MN]"
S.554,Burn Pit Registry Enhancement Act,Introduced,Veterans' Affairs,"Sen. Udall, Tom [D-NM]"
S.553,Blockchain Promotion Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Young, Todd C. [R-IN]"
S.552,"A bill to amend the Commodity Exchange Act to exempt certain charitable organizations from regulation as commodity pool operators, and for other purposes.",Introduced,"Agriculture, Nutrition, and Forestry","Sen. Klobuchar, Amy [D-MN]"
S.551,REFUND Act of 2019,Introduced,Finance,"Sen. Durbin, Richard J. [D-IL]"
S.550,Register America to Vote Act,Introduced,Rules and Administration,"Sen. Klobuchar, Amy [D-MN]"
S.549,Voter Empowerment Act of 2019,Introduced,Rules and Administration,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.548,EMPOWER Care Act,Introduced,Finance,"Sen. Portman, Rob [R-OH]"
S.547,CLEAR Act,Introduced,Rules and Administration,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.546,Never Forget the Heroes: Permanent Authorization of the September 11th Victim Compensation Fund Act,Introduced,Judiciary,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.545,Reaching English Learners Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Cortez Masto, Catherine  [D-NV]"
S.544,"A bill to require the Director of National Intelligence to submit to Congress a report on the death of Jamal Khashoggi, and for other purposes.",Introduced,Intelligence,"Sen. Wyden, Ron [D-OR]"
S.543,PARK IT Act,Introduced,"Commerce, Science, and Transportation","Sen. Blumenthal, Richard [D-CT]"
S.542,Interstate Transport Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Enzi, Michael B. [R-WY]"
S.541,Portable Benefits for Independent Workers Pilot Program Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Warner, Mark R. [D-VA]"
S.540,Self-Employed Mortgage Access Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Warner, Mark R. [D-VA]"
S.539,Lifelong Learning and Training Account Act of 2019,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.538,Investing in American Workers Act,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.537,Hire Student Veterans Act,Introduced,Finance,"Sen. Rosen, Jacky [D-NV]"
S.536,Encouraging Public Offerings Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Tillis, Thom [R-NC]"
S.535,Protect Federal Workers' Credit Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Schatz, Brian [D-HI]"
S.534,Protecting Disaster Relief Funds Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Warren, Elizabeth [D-MA]"
S.533,"A bill to require the Secretary of the Treasury to consider certain transactions related to precious metals for purposes of identifying jurisdictions of primary money laundering concern, and for other purposes.",Introduced,"Banking, Housing, and Urban Affairs","Sen. Cruz, Ted [R-TX]"
S.532,Preserving Teacher Loan Forgiveness for Military Spouses Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Cardin, Benjamin L. [D-MD]"
S.531,First Responder Fair RETIRE Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Tester, Jon [D-MT]"
S.530,Federal Labor-Management Partnership Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Schatz, Brian [D-HI]"
S.529,National Landslide Preparedness Act,Introduced,"Commerce, Science, and Transportation","Sen. Cantwell, Maria [D-WA]"
S.528,Fairness For Breastfeeding Mothers Act of 2019,Passed Senate,Environment and Public Works,"Sen. Daines, Steve [R-MT]"
S.527,Cost-of-Living Refund Act of 2019,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.526,Buffalo Tract Protection Act,Introduced,Energy and Natural Resources,"Sen. Heinrich, Martin [D-NM]"
S.525,National Right-to-Work Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Paul, Rand [R-KY]"
S.524,Department of Veterans Affairs Tribal Advisory Committee Act of 2019,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.523,Climate Change Health Protection and Promotion Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Markey, Edward J. [D-MA]"
S.522,African Burial Ground International Memorial Museum and Educational Center Act,Introduced,Energy and Natural Resources,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.521,Social Security Fairness Act,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.520,A bill to require the Secretary of Energy to establish an energy efficiency materials pilot program.,Introduced,Energy and Natural Resources,"Sen. Klobuchar, Amy [D-MN]"
S.519,Plum Island Conservation Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Blumenthal, Richard [D-CT]"
S.518,Lymphedema Treatment Act,Introduced,Finance,"Sen. Cantwell, Maria [D-WA]"
S.517,Military Reserve Jobs Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Cruz, Ted [R-TX]"
S.516,Prescription Drug Monitoring Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Klobuchar, Amy [D-MN]"
S.515,Equal Dignity for Married Taxpayers Act of 2019,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.514,Deborah Sampson Act,Introduced,Veterans' Affairs,"Sen. Tester, Jon [D-MT]"
S.513,HEART Act of 2019,Introduced,Judiciary,"Sen. Harris, Kamala D. [D-CA]"
S.512,Seniors Fraud Prevention Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Klobuchar, Amy [D-MN]"
S.511,Living Donor Protection Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Gillibrand, Kirsten E. [D-NY]"
S.510,TRUE Fees Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.509,United States Coast Guard Commemorative Coin Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Murphy, Christopher [D-CT]"
S.508,Cape Cod National Seashore Advisory Commission Reauthorization Act,Introduced,Energy and Natural Resources,"Sen. Markey, Edward J. [D-MA]"
S.507,Save Voters Act,Introduced,Rules and Administration,"Sen. Klobuchar, Amy [D-MN]"
S.506,Extreme Risk Protection Order Act of 2019,Introduced,Judiciary,"Sen. Feinstein, Dianne [D-CA]"
S.505,Korematsu-Takai Civil Liberties Protection Act of 2019,Introduced,Judiciary,"Sen. Duckworth, Tammy [D-IL]"
S.504,Let Everyone Get Involved in Opportunities for National Service Act,Became Law,Judiciary | House,"Sen. Sinema, Kyrsten [D-AZ]"
S.503,Responsible Additions and Increases to Sustain Employee Health Benefits Act of 2019,Introduced,Finance,"Sen. Blunt, Roy [R-MO]"
S.502,"State, Tribal, and Local Species Transparency and Recovery Act",Introduced,Environment and Public Works,"Sen. Enzi, Michael B. [R-WY]"
S.501,Stop the Tax Hike on Charities and Places of Worship Act,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.500,Restore Our Parks Act,Introduced,Energy and Natural Resources,"Sen. Portman, Rob [R-OH]"
S.499,Offshore Wind for Territories Act,Introduced,Energy and Natural Resources,"Sen. Cassidy, Bill [R-LA]"
S.498,Assessment of the Indian Health Service Act of 2019,Introduced,Indian Affairs,"Sen. Rounds, Mike  [R-SD]"
S.497,National Security Diversity and Inclusion Workforce Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Cardin, Benjamin L. [D-MD]"
S.496,Young Fishermen's Development Act,Introduced,"Commerce, Science, and Transportation","Sen. Sullivan, Dan  [R-AK]"
S.495,EAGLES Act of 2019,Introduced,Judiciary,"Sen. Grassley, Chuck [R-IA]"
S.494,American Fisheries Advisory Committee Act,Introduced,"Commerce, Science, and Transportation","Sen. Sullivan, Dan  [R-AK]"
S.493,DRAIN Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Young, Todd C. [R-IN]"
S.492,Disabled Veterans Rebuilding Infrastructure to Vitalize our Economy Act,Introduced,Environment and Public Works,"Sen. Peters, Gary C. [D-MI]"
S.491,America's Public Land Act of 2019,Introduced,Energy and Natural Resources,"Sen. Heinrich, Martin [D-NM]"
S.490,B-47 Ridge Designation Act,Introduced,Energy and Natural Resources,"Sen. Daines, Steve [R-MT]"
S.489,State Public Option Act,Introduced,Finance,"Sen. Schatz, Brian [D-HI]"
S.488,Justice for Victims of Lynching Act of 2019,Passed Senate,Judiciary,"Sen. Harris, Kamala D. [D-CA]"
S.487,Energy Infrastructure Demand Response Act of 2019,Introduced,Energy and Natural Resources,"Sen. Whitehouse, Sheldon [D-RI]"
S.486,"A bill to waive the penalty for withdrawals from retirement plans for certain Federal employees and contractors affected by a lapse in appropriations, and for other purposes.",Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.485,Protecting Older Workers Against Discrimination Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.484,Inaugural Committee Transparency Act of 2019,Introduced,Judiciary,"Sen. Cortez Masto, Catherine  [D-NV]"
S.483,Pesticide Registration Improvement Extension Act of 2018,Became Law,8. (TXT | PDF) (All Actions),"Sen. Roberts, Pat [R-KS]"
S.482,Defending American Security from Kremlin Aggression Act of 2019,Introduced,Foreign Relations,"Sen. Graham, Lindsey [R-SC]"
S.481,Nicholas and Zachary Burt Memorial Carbon Monoxide Poisoning Prevention Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Klobuchar, Amy [D-MN]"
S.480,Countering the Chinese Government and Communist Party's Political Influence Operations Act,Introduced,Foreign Relations,"Sen. Rubio, Marco [R-FL]"
S.479,PACT Act,Introduced,Judiciary,"Sen. Toomey, Pat [R-PA]"
S.478,Social Security Expansion Act,Introduced,Finance,"Sen. Sanders, Bernard [I-VT]"
S.477,Climate Change Education Act,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.476,Creating Transparency to Have Drug Rebates Unlocked (C-THRU) Act of 2019,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.475,RxCAP Act of 2019,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.474,Stopping the Pharmaceutical Industry from Keeping drugs Expensive (SPIKE) Act of 2019,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.473,Law Enforcement Officers Equity Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Booker, Cory A. [D-NJ]"
S.472,FASTER Act,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.471,Litigation Funding Transparency Act of 2019,Introduced,Judiciary,"Sen. Grassley, Chuck [R-IA]"
S.470,Medicare at 50 Act,Introduced,Finance,"Sen. Stabenow, Debbie [D-MI]"
S.469,Emergency Relief for Federal Contractors Act of 2019,Introduced,Finance,"Sen. Cortez Masto, Catherine  [D-NV]"
S.468,Teachers and School LEADERS Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Cornyn, John [R-TX]"
S.467,Native American Suicide Prevention Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Warren, Elizabeth [D-MA]"
S.466,Protecting Americans with Pre-existing Conditions Act of 2019,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.465,Heroes Lesley Zerebny and Gilbert Vega First Responders Survivors Support Act of 2019,Introduced,Judiciary,"Sen. Duckworth, Tammy [D-IL]"
S.464,"Protecting Employees' Security 
Clearances Act of 2019",Introduced,02/13/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 23. (All Actions),"Sen. Cardin, Benjamin L. [D-MD]"
S.463,FAMILY Act,Introduced,Finance,"Sen. Gillibrand, Kirsten E. [D-NY]"
S.462,Department of Veterans Affairs Employee Fairness Act of 2019,Introduced,Veterans' Affairs,"Sen. Brown, Sherrod [D-OH]"
S.461,HBCU Propelling Agency Relationships Towards a New Era of Results for Students Act,Passed Senate,Oversight and Reform; Education and Labor,"Sen. Scott, Tim [R-SC]"
S.460,Employer Participation in Repayment Act of 2019,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.459,Stopping the Traffic in Overseas Proliferation of Ghost Guns Act,Introduced,Foreign Relations,"Sen. Menendez, Robert [D-NJ]"
S.458,"A bill to require the Administrator of the Environmental Protection Agency to revise certain ethylene oxide emissions standards under the Clean Air Act, and for other purposes.",Introduced,Environment and Public Works,"Sen. Durbin, Richard J. [D-IL]"
S.457,President George H.W. Bush and First Spouse Barbara Bush Coin Act,Became Law,"Banking, Housing, and Urban Affairs","Sen. Cornyn, John [R-TX]"
S.456,Liberian Refugee Immigration Fairness Act of 2019,Introduced,Judiciary,"Sen. Reed, Jack [D-RI]"
S.455,MORE Health Education Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Shaheen, Jeanne [D-NH]"
S.454,Office of Rural Broadband Act,Introduced,"Commerce, Science, and Transportation","Sen. Cramer, Kevin [R-ND]"
S.453,Consumer Financial Protection Bureau Accountability Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Perdue, David [R-GA]"
S.452,Fostering Innovation Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Tillis, Thom [R-NC]"
S.451,Expanding Transparency of Information and Safeguarding Toxics (EtO is Toxic) Act of 2019,Introduced,Environment and Public Works,"Sen. Duckworth, Tammy [D-IL]"
S.450,Veterans Improved Access and Care Act of 2020,Introduced,Veterans' Affairs,"Sen. Gardner, Cory [R-CO]"
S.449,A bill for the relief of Valent Kolami.,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.448,Graduate Student Savings Act of 2019,Introduced,Finance,"Sen. Warren, Elizabeth [D-MA]"
S.447,Keep Americans Safe Act,Introduced,Judiciary,"Sen. Menendez, Robert [D-NJ]"
S.446,Great Lakes Fishery Research Authorization Act,Introduced,Environment and Public Works,"Sen. Peters, Gary C. [D-MI]"
S.445,Veterans Medical Marijuana Safe Harbor Act,Introduced,Judiciary,"Sen. Schatz, Brian [D-HI]"
S.444,Protect Our CREDIT Act,Introduced,Finance,"Sen. Merkley, Jeff [D-OR]"
S.443,A bill to modify the definition of an antique firearm.,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.442,REVIEW Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Sullivan, Dan  [R-AK]"
S.441,RED Tape Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Sullivan, Dan  [R-AK]"
