names,descriptions,statuses,bill_committees,sponsors
S.1593,Pretrial Integrity and Safety Act of 2017,Introduced,Judiciary,Kamala D. Harris
S.1592,Firearm Act of 2017,Introduced,Judiciary,Roy Blunt
S.1591,Otto Warmbier Banking Restrictions Involving North Korea Act of 2017,Introduced,"Banking, Housing, and Urban Affairs",Chris Van Hollen
S.1590,Employ Young Americans Now Act,Introduced,"Health, Education, Labor, and Pensions",Bernard Sanders
S.1589,Promotion and Expansion of Private Employee Ownership Act of 2017,Introduced,Finance,Pat Roberts
S.1588,Democracy Restoration Act of 2017,Introduced,Judiciary,Benjamin L. Cardin
S.1587,A bill for the relief of Liu Xia.,Introduced,Judiciary,Ted Cruz
S.1586,Great Lakes Environmental Sensitivity Index Act of 2017,Passed Senate,"Commerce, Science, and Transportation | House",Gary C. Peters
S.1585,DISCLOSE Act of 2017,Introduced,Rules and Administration,Sheldon Whitehouse
S.1584,"A bill to amend the Ethics in Government Act of 1978 to reauthorize the Judicial Conference of the United States to redact sensitive information contained in financial disclosure reports of judicial officers and employees, and for other purposes.",Introduced,Homeland Security and Governmental Affairs,Ron Johnson
S.1583,Legislative Performance Review Act of 2017,Introduced,Homeland Security and Governmental Affairs,Rand Paul
S.1582,Frederick Douglass Bicentennial Commission Act,Introduced,Judiciary,Chris Van Hollen
S.1581,Manufactured Housing Community Sustainability Act of 2017,Introduced,Finance,Jeanne Shaheen
S.1580,Protecting Girls'' Access to Education in Vulnerable Settings Act,Became Law,Foreign Relations,Marco Rubio
S.1579,Bureau of Consumer Financial Protection Advisory Board Enhancement Act,Introduced,"Banking, Housing, and Urban Affairs",Mike Rounds
S.1578,Paperwork Reduction for Farmers Act,Introduced,Judiciary,Rand Paul
S.1577,Separation of Powers Restoration Act of 2017,Introduced,Judiciary,Orrin G. Hatch
S.1576,Industrial Hemp Water Rights Act,Introduced,Judiciary,Michael F. Bennet
S.1575,Home Lead Safety Tax Credit Act of 2017,Introduced,Finance,Sheldon Whitehouse
S.1574,Vietnam Human Rights Sanctions Act of 2017,Introduced,Foreign Relations,John Cornyn
S.1573,American Discovery Trail Act,Introduced,Energy and Natural Resources,Christopher A. Coons
S.1572,Helium Extraction Act of 2017,Introduced,Energy and Natural Resources,Orrin G. Hatch
S.1571,National Flood Insurance Program Reauthorization Act of 2017,Introduced,"Banking, Housing, and Urban Affairs",Mike Crapo
S.1570,LGBT Data Inclusion Act,Introduced,Homeland Security and Governmental Affairs,Tammy Baldwin
S.1569,A bill to amend the Public Health Service Act to eliminate the non-application of certain State waiver provisions to Members of Congress and congressional staff.,Introduced,Rules and Administration,Ted Cruz
S.1568,President John F. Kennedy Commemorative Coin Act,Introduced,"Banking, Housing, and Urban Affairs",Edward J. Markey
S.1567,VA Prescription Data Accountability Act of 2017,Introduced,Veterans'' Affairs,Joe Donnelly
S.1566,CARE for Reservists Act of 2017,Introduced,Veterans'' Affairs,Jon Tester
S.1565,Supporting Future Educators Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Al Franken
S.1564,Refund Equality Act of 2017,Introduced,Finance,Elizabeth Warren
S.1563,Rare Earth Element Advanced Coal Technologies Act,Introduced,Energy and Natural Resources,Joe Manchin III
S.1562,North Korean Enablers Accountability Act of 2017,Introduced,"Banking, Housing, and Urban Affairs",Cory Gardner
S.1561,Open America''s Waters Act of 2017,Introduced,"Commerce, Science, and Transportation",John McCain
S.1560,Integrity in Border and Immigration Enforcement Act,Introduced,Homeland Security and Governmental Affairs,Richard J. Durbin
S.1559,Hearing Small Businesses Act of 2017,Introduced,Homeland Security and Governmental Affairs,James E. Risch
S.1558,Advocacy Empowerment Act of 2017,Introduced,Small Business and Entrepreneurship,James E. Risch
S.1557,"Military Construction, Veterans Affairs, and Related Agencies Appropriations Act, 2018",Introduced,Appropriations,Jerry Moran
S.1556,Authorized Rural Water Projects Completion Act,Introduced,Energy and Natural Resources,Jon Tester
S.1555,Veterans Education Experience Improvement Act of 2017,Introduced,Veterans'' Affairs,Thom Tillis
S.1554,Safer Prescribing of Controlled Substances Act,Introduced,"Health, Education, Labor, and Pensions",Edward J. Markey
S.1553,Stopping Overdoses of Fentanyl Analogues Act,Introduced,Judiciary,Ron Johnson
S.1552,Debt Buy-Down Act,Introduced,Finance,Jeff Flake
S.1551,Economic Freedom Zones Act of 2017,Introduced,Finance,Rand Paul
S.1550,Department of Veterans Affairs Quality Employment Act of 2017,Introduced,Veterans'' Affairs,Luther Strange
S.1549,NEW GIG Act of 2017,Introduced,Finance,John Thune
S.1548,Oregon Wildlands Act,Introduced,Energy and Natural Resources,Ron Wyden
S.1547,Anti-Voter Suppression Act,Introduced,Rules and Administration,Cory A. Booker
S.1546,Commonsense Competition and Access to Health Insurance Act,Introduced,"Health, Education, Labor, and Pensions",Mark R. Warner
S.1545,SAME Act of 2017,Introduced,Finance,Mark R. Warner
S.1544,No Funds for Cyber Coordination with Russia Act of 2017,Introduced,Foreign Relations,Amy Klobuchar
S.1543,Protecting Military Honor Act,Introduced,Armed Services,Richard Blumenthal
S.1542,Private Relief for James Doyle Act,Introduced,Judiciary,Orrin G. Hatch
S.1541,A bill to modify the definition of an antique firearm.,Introduced,Finance,Bill Cassidy
S.1540,Growing Small Businesses Act,Introduced,Finance,Debbie Stabenow
S.1539,Protecting Domestic Violence and Stalking Victims Act of 2017,Introduced,Judiciary,Amy Klobuchar
S.1538,Small Business Employee Ownership Promotion Enhancement Act of 2018,Introduced,Small Business and Entrepreneurship,Gary C. Peters
S.1537,Migratory Birds of the Americas Conservation Act,Introduced,Environment and Public Works,Benjamin L. Cardin
S.1536,Combating Human Trafficking in Commercial Vehicles Act,Became Law,"Commerce, Science, and Transportation | House",Amy Klobuchar
S.1535,FUTURE Act,Introduced,Finance,Heidi Heitkamp
S.1534,Amateur Radio Parity Act of 2017,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.1533,HELLPP Act,Introduced,Finance,Chuck Grassley
S.1532,No Human Trafficking on Our Roads Act,Became Law,"Commerce, Science, and Transportation | House",John Thune
S.1531,Department of Education Accountability Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Todd Young
S.1530,Medicare Choices Empowerment and Protection Act,Introduced,Finance,Christopher A. Coons
S.1529,Addressing Affordability for More Americans Act of 2017,Introduced,Finance,Heidi Heitkamp
S.1528,Genetically Engineered Salmon Labeling Act,Introduced,"Health, Education, Labor, and Pensions",Lisa Murkowski
S.1527,Protecting Access to Care for Veterans Act of 2017,Introduced,Appropriations,John McCain
S.1526,Veterans Access to Care Act of 2017,Introduced,Veterans'' Affairs,Jon Tester
S.1525,Defending Educational Opportunities for West Virginia Students Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Joe Manchin III
S.1524,Dignity Act,Introduced,Judiciary,Cory A. Booker
S.1523,Unfunded Mandates Information and Transparency Act of 2017,Introduced,Homeland Security and Governmental Affairs,Deb Fischer
S.1522,Every Kid Outdoors Act,Introduced,Energy and Natural Resources,Martin Heinrich
S.1521,Student Loan Relief Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Bill Nelson
S.1520,Modernizing Recreational Fisheries Management Act of 2018,Became Law,"Commerce, Science, and Transportation",Roger F. Wicker
S.1519,National Defense Authorization Act for Fiscal Year 2018,Introduced,Armed Services,John McCain
S.1518,CHANCE in TECH Act,Introduced,"Health, Education, Labor, and Pensions",Cory Gardner
S.1517,HERO Improvements Act of 2017,Introduced,Judiciary,Dean Heller
S.1516,A bill to expand health care choices by allowing Americans to buy health care coverage across State lines.,Introduced,"Health, Education, Labor, and Pensions",Dean Heller
S.1515,Expand and Strengthen Defense Network of Partners Act of 2017,Introduced,Armed Services,Jerry Moran
S.1514,HELP for Wildlife Act,Introduced,Environment and Public Works,John Barrasso
S.1513,National Fish and Wildlife Foundation Establishment Act,Introduced,Environment and Public Works,Benjamin L. Cardin
S.1512,Transparency and Honesty in Energy Regulations Act of 2017,Introduced,Environment and Public Works,James Lankford
S.1511,Keeping Health Insurance Affordable Act of 2017,Introduced,Finance,Benjamin L. Cardin
S.1510,Helping State and Local Governments Prevent Cyber Attacks (HACK) Act,Introduced,Rules and Administration,Amy Klobuchar
S.1509,Orphan Products Extension Now Accelerating Cures and Treatments Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Orrin G. Hatch
S.1508,A bill to amend the Secure Rural Schools and Community Self-Determination Act of 2000 to modify the authorized uses of certain county funds and to extend the deadline for participating counties to initiate projects and obligate funds.,Introduced,Energy and Natural Resources,Jeff Merkley
S.1507,State Flood Mitigation Revolving Fund Act of 2017,Introduced,"Banking, Housing, and Urban Affairs",Jack Reed
S.1506,Merchant Marine Academy Improvement Act of 2017,Introduced,"Commerce, Science, and Transportation",Kirsten E. Gillibrand
S.1505,SHUSH Act,Introduced,Finance,Mike Lee
S.1504,Put Trafficking Victims First Act of 2017,Introduced,Judiciary,Kirsten E. Gillibrand
S.1503,Naismith Memorial Basketball Hall of Fame Commemorative Coin Act,Introduced,"Banking, Housing, and Urban Affairs",Elizabeth Warren
S.1502,Cruise Passenger Protection Act of 2017,Introduced,"Commerce, Science, and Transportation",Richard Blumenthal
S.1501,SHOP CLASS Act,Introduced,"Health, Education, Labor, and Pensions",Kirsten E. Gillibrand
S.1500,Keeping Capital Local for Underserved Communities Act of 2017,Introduced,"Banking, Housing, and Urban Affairs",Mark R. Warner
S.1499,Consumer Financial Protection Bureau Examination and Reporting Threshold Act of 2017,Introduced,"Banking, Housing, and Urban Affairs",Pat Toomey
S.1498,Smithsonian American Women''s History Museum Act,Introduced,Rules and Administration,Susan M. Collins
S.1497,Fairness For Breastfeeding Mothers Act of 2017,Introduced,Environment and Public Works,Steve Daines
S.1496,ANCSA Corporation Reinstatement Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1495,ANCSA Fractional Shares Consolidation Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1494,ANCSA Dividend Exclusion Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1493,ANCSA Chugach Alaska Land Exchange Study Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1492,ANCSA Thirteenth Regional Corporation Reincorporation Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1491,ANCSA Unrecognized Community Landless Natives Authorization Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1490,ANCSA Nagamut Group Land Conveyance Settlement Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1489,Veterans Education Relief and Reinstatement Act of 2017,Introduced,Veterans'' Affairs,Richard Blumenthal
S.1488,Harbor Maintenance Trust Fund Reform Act of 2017,Introduced,Environment and Public Works,Patty Murray
S.1487,ANCSA Kaktovik and Canyon Village Land Conveyance Settlement Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1486,ANCSA Barrow Sand and Gravel Access Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1485,ANCSA Cook Inlet Region Land Conveyance Finalization Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1484,ANCSA Admiralty Island Land Exchange Finalization Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1483,ANCSA Shee Atika Land Exchange Settlement Act,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1482,ANCSA Shishmaref Emergency Access Easement Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1481,Alaska Native Claims Settlement Improvement Act of 2017,Introduced,Energy and Natural Resources,Lisa Murkowski
S.1480,BTU Act of 2017,Introduced,Finance,Angus S. King Jr.
S.1479,"A bill to amend the Agricultural Act of 2014 to improve the supplemental agricultural disaster assistance programs, and for other purposes.",Introduced,"Agriculture, Nutrition, and Forestry",John Thune
S.1478,Defense Siting Clearinghouse Improvement Act of 2017,Introduced,Armed Services,John Cornyn
S.1477,Serve Veterans First Act of 2017,Introduced,Veterans'' Affairs,Jeff Flake
S.1476,Countering Russian Missiles Act of 2017,Introduced,Foreign Relations,Benjamin L. Cardin
S.1475,Promoting Good Cyber Hygiene Act of 2017,Introduced,"Commerce, Science, and Transportation",Orrin G. Hatch
S.1474,REGION Act,Introduced,Environment and Public Works,Tammy Duckworth
S.1473,Homeless Veterans'' Reintegration Programs Reauthorization Act of 2017,Introduced,Veterans'' Affairs,John Boozman
S.1472,A bill to reauthorize the Tennessee Civil War Heritage Area.,Introduced,Energy and Natural Resources,Lamar Alexander
S.1471,Servicemember Debt Collection Reform Act,Introduced,Armed Services,Elizabeth Warren
S.1470,Countering Foreign Interference with Our Armed Forces Act,Introduced,Armed Services,Elizabeth Warren
S.1469,LIFTT Act,Introduced,Finance,Roy Blunt
S.1468,Preventing Civilian Casualties in Military Operations Act of 2017,Introduced,Armed Services,Elizabeth Warren
S.1467,Wounded Warrior Workforce Enhancement Act,Introduced,Veterans'' Affairs,Richard J. Durbin
S.1466,Wounded Warrior Research Enhancement Act,Introduced,Armed Services,Richard J. Durbin
S.1465,LNG Now Act of 2017,Introduced,Energy and Natural Resources,Bill Cassidy
S.1464,Water Conservation Tax Parity Act,Introduced,Finance,Dianne Feinstein
S.1463,Financial Stability Oversight Council Insurance Member Continuity Act,Introduced,"Banking, Housing, and Urban Affairs",Mike Crapo
S.1462,Marketplace Certainty Act,Introduced,"Health, Education, Labor, and Pensions",Jeanne Shaheen
S.1461,HEARTS Act,Introduced,Armed Services,Joni Ernst
S.1460,Energy and Natural Resources Act of 2017,Introduced,09/19/2017 Committee on Energy and Natural Resources. Hearings held. Hearings printed: S.Hrg. 115,Lisa Murkowski
S.1459,Fort Sumter and Fort Moultrie National Historical Park Act of 2018,Introduced,Energy and Natural Resources,Tim Scott
S.1458,Reverse Mass Incarceration Act of 2017,Introduced,Judiciary,Cory A. Booker
S.1457,Advanced Nuclear Energy Technologies Act,Introduced,Energy and Natural Resources,Jeff Flake
S.1456,Sanctity of Human Life Act,Introduced,Judiciary,Luther Strange
S.1455,Energy Storage Goals and Demonstration Projects Act,Introduced,Energy and Natural Resources,Jeff Flake
S.1454,TITLE Act,Introduced,Judiciary,Sheldon Whitehouse
S.1453,Strengthening the Addiction Treatment Workforce Act,Introduced,"Health, Education, Labor, and Pensions",Joe Donnelly
S.1452,Department of Veterans Affairs Information Technology Restructuring Act of 2017,Introduced,Veterans'' Affairs,Ted Cruz
S.1451,RAILS Act,Introduced,"Commerce, Science, and Transportation",Deb Fischer
S.1450,Commercial Flight Courtesy Act of 2017,Introduced,"Commerce, Science, and Transportation",Lamar Alexander
S.1449,Serving our Rural Veterans Act of 2017,Introduced,Veterans'' Affairs,Dan Sullivan
S.1448,Independent Agency Regulatory Analysis Act of 2017,Introduced,Homeland Security and Governmental Affairs,Rob Portman
S.1447,Diesel Emissions Reduction Act of 2017,Passed Senate,Environment and Public Works,Thomas R. Carper
S.1446,A bill to reauthorize the Historically Black Colleges and Universities Historic Preservation program.,Introduced,Energy and Natural Resources,Kamala D. Harris
S.1445,Repeatedly Flooded Communities Preparation Act,Introduced,"Banking, Housing, and Urban Affairs",Tim Scott
S.1444,Empowering Employees through Stock Ownership Act,Introduced,Finance,Mark R. Warner
S.1443,Department of Defense Software Management Improvement Act of 2017,Introduced,Armed Services,Mike Rounds
S.1442,Securing Our Arctic Interests Act of 2017,Introduced,"Commerce, Science, and Transportation",Dan Sullivan
S.1441,Community Health Center and Primary Care Workforce Expansion Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Bernard Sanders
S.1440,Contractor Accountability and Workplace Safety Act of 2017,Introduced,Armed Services,Elizabeth Warren
S.1439,Preventing and Treating Gambling Disorder in the Military Act of 2017,Introduced,Armed Services,Elizabeth Warren
S.1438,Gateway Arch National Park Designation Act,Became Law,Energy and Natural Resources | House,Roy Blunt
S.1437,Voter Empowerment Act of 2017,Introduced,Rules and Administration,Kirsten E. Gillibrand
S.1436,National Fish Habitat Conservation Act,Introduced,Environment and Public Works,Mike Crapo
S.1435,Veterans'' Heritage Firearms Act of 2017,Introduced,Judiciary,Tom Cotton
S.1434,ACCESS Act,Introduced,Armed Services,Kirsten E. Gillibrand
S.1433,"A bill to approve the 2010 Compact Review Agreement with Palau, and for other purposes.",Introduced,Energy and Natural Resources,Mazie K. Hirono
S.1432,A bill to prevent the Federal Aviation Administration''s Aircraft Registry Office from closing during a Government shutdown.,Introduced,"Commerce, Science, and Transportation",James M. Inhofe
S.1431,Volunteer Pilot Protection Act of 2017,Introduced,Judiciary,James M. Inhofe
S.1430,Chesapeake Bay Gateways and Watertrails Network Reauthorization Act,Introduced,Environment and Public Works,Benjamin L. Cardin
S.1429,Chesapeake Bay Program Reauthorization Act,Introduced,Environment and Public Works,Benjamin L. Cardin
S.1428,Small Business Cyber Training Act of 2017,Introduced,Small Business and Entrepreneurship,James E. Risch
S.1427,EMPOWERS Act of 2017,Introduced,Homeland Security and Governmental Affairs,Joni Ernst
S.1426,United States Center for Safe Sport Authorization Act of 2017,Introduced,"Commerce, Science, and Transportation",John Thune
S.1425,Coordinated Ocean Monitoring and Research Act,Passed Senate,"Commerce, Science, and Transportation | House",Roger F. Wicker
S.1424,Federal Aviation Administration Veterans'' Preference Protection Act,Introduced,Veterans'' Affairs,Mazie K. Hirono
S.1423,Safe Skies Act of 2017,Introduced,"Commerce, Science, and Transportation",Amy Klobuchar
S.1422,Agriculture Equipment and Machinery Depreciation Act,Introduced,Finance,Amy Klobuchar
S.1421,Patsy T. Mink Gender Equity in Education Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Mazie K. Hirono
S.1420,LOVE Act of 2017,Introduced,Foreign Relations,Benjamin L. Cardin
S.1419,Voting Rights Advancement Act of 2017,Introduced,Judiciary,Patrick J. Leahy
S.1418,Airline Passengers'' Bill of Rights,Introduced,"Commerce, Science, and Transportation",Richard Blumenthal
S.1417,Sage-Grouse and Mule Deer Habitat Conservation and Restoration Act of 2018,Passed Senate,Environment and Public Works | House,Orrin G. Hatch
S.1416,"A bill to amend title 28, United States Code, to redefine the eastern and middle judicial districts of North Carolina.",Introduced,Judiciary,Thom Tillis
S.1415,LNG Now Act of 2017,Introduced,"Banking, Housing, and Urban Affairs",Bill Cassidy
S.1414,SHIPS Act,Introduced,Armed Services,Roger F. Wicker
S.1413,Teachers Are Leaders Act,Introduced,"Health, Education, Labor, and Pensions",Christopher A. Coons
S.1412,Strengthening Loan Forgiveness for Public Servants Act,Introduced,"Health, Education, Labor, and Pensions",Richard Blumenthal
S.1411,"A bill to amend title 10, United States Code, to provide for a five-year extension of the payment of the special survivor indemnity allowance under the Survivor Benefit Plan.",Introduced,Armed Services,Bill Nelson
S.1410,Safe DRONE Act of 2017,Introduced,"Commerce, Science, and Transportation",Mark R. Warner
S.1409,Technologies for Energy Jobs and Security Act of 2017,Introduced,Finance,Thomas R. Carper
S.1408,"A bill to enhance effective prosecution and defense in courts-martial, and for other purposes.",Introduced,Armed Services,Joni Ernst
S.1407,Made in America Deduction Enhancement (MADE) Act,Introduced,Finance,Christopher A. Coons
S.1406,"A bill to amend title 31, United States Code, to provide for the issuance of Green Bonds and to establish the United States Green Bank, and for other purposes.",Introduced,Finance,Christopher Murphy
S.1405,Federal Aviation Administration Reauthorization Act of 2017,Introduced,"Commerce, Science, and Transportation",John Thune
S.1404,Natural Gas Export Expansion Act,Introduced,Energy and Natural Resources,Ted Cruz
S.1403,21st Century Conservation Service Corps Act,Introduced,Energy and Natural Resources,John McCain
S.1402,School Food Modernization Act,Introduced,"Agriculture, Nutrition, and Forestry",Susan M. Collins
S.1401,Get the Lead Out of Schools Act,Introduced,Environment and Public Works,Tammy Duckworth
S.1400,Safeguard Tribal Objects of Patrimony Act of 2017,Introduced,Indian Affairs,Martin Heinrich
S.1399,Partner with Korea Act,Introduced,Judiciary,Johnny Isakson
S.1398,Stop the Asian Carp Now Act of 2017,Introduced,Environment and Public Works,Debbie Stabenow
S.1397,Protecting the Second Amendment Act,Introduced,Judiciary,Luther Strange
S.1396,ADVANCE Act,Introduced,"Commerce, Science, and Transportation",Elizabeth Warren
S.1395,A bill to revise the boundaries of certain John H. Chafee Coastal Barrier Resources System units in Delaware.,Passed Senate,Environment and Public Works | House,Thomas R. Carper
S.1394,Commercial Balloon Pilot Safety Act of 2017,Introduced,"Commerce, Science, and Transportation",Ted Cruz
S.1393,Jobs for Our Heroes Act,Became Law,"Commerce, Science, and Transportation",John Cornyn
S.1392,Public-Private Partnership Advisory Council to End Human Trafficking Act,Introduced,Judiciary,Orrin G. Hatch
S.1391,Covering our FAS Allies Act,Introduced,Finance,Mazie K. Hirono
S.1390,STRONGER Patents Act of 2017,Introduced,Judiciary,Christopher A. Coons
S.1389,Military Consumer Enforcement Act,Introduced,"Banking, Housing, and Urban Affairs",Jack Reed
S.1388,"A bill to amend title 10, United States Code, to repeal the requirement for voting assistance officers for members of the Armed Forces.",Introduced,Armed Services,Mike Rounds
S.1387,TRICARE Expedited Evaluation and Treatment for Prenatal Surgery Act of 2017,Introduced,Armed Services,Mike Rounds
S.1386,Schedules That Work Act,Introduced,"Health, Education, Labor, and Pensions",Elizabeth Warren
S.1385,North American Development Bank Improvement Act of 2017,Introduced,Foreign Relations,John Cornyn
S.1384,Joint Consolidation Loan Separation Act,Introduced,"Health, Education, Labor, and Pensions",Mark R. Warner
S.1383,Retirement Security Act of 2017,Introduced,Finance,Susan M. Collins
S.1382,Department of Defense Talent Management Improvement Act of 2017,Introduced,Armed Services,Mike Rounds
S.1381,"A bill to require a report on the extension of authorities to the United States Special Operations Command for the development, acquisition, and sustainment of special operations-peculiar technology, equipment, and services, and for other purposes.",Introduced,Armed Services,Mike Rounds
S.1380,Promotion Board Opt-Out Opportunity Act of 2017,Introduced,Armed Services,Mike Rounds
S.1379,Graduate Student Savings Act of 2017,Introduced,Finance,Elizabeth Warren
S.1378,Caregiver Program Information Improvement Act of 2017,Introduced,Armed Services,Mike Rounds
S.1377,Reaching Underserved Rural Areas to Lead on Telehealth Act,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.1376,"No Hearing, No Vote Act of 2017",Introduced,Budget,Charles E. Schumer
S.1375,Save Oak Flat Act,Introduced,Energy and Natural Resources,Bernard Sanders
S.1374,CARERS Act of 2017,Introduced,Judiciary,Cory A. Booker
S.1373,Gulf States Protection and Restoration Coordination Act,Introduced,"Commerce, Science, and Transportation",Roger F. Wicker
S.1372,Limiting LEAD in Children''s Foods Act,Introduced,"Health, Education, Labor, and Pensions",Cory A. Booker
S.1371,Working Families Tax Relief Act of 2017,Introduced,Finance,Sherrod Brown
S.1370,Mental Health in Schools Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Al Franken
S.1369,Stop Price Gouging Act,Introduced,Finance,Sherrod Brown
S.1368,"Sustainable, Affordable, Fair, and Efficient (SAFE) National Flood Insurance Program Reauthorization Act of 2017",Introduced,"Banking, Housing, and Urban Affairs",Robert Menendez
S.1367,"A bill to require the Secretary of Energy to conduct a study and issue a report that quantifies the energy savings benefits of operational efficiency programs and services for commercial, institutional, industrial, and governmental entities.",Introduced,Energy and Natural Resources,Elizabeth Warren
S.1366,Restore Honor to Service Members Act,Introduced,Armed Services,Brian Schatz
S.1365,Jessica Kensky and Patrick Downes Act,Introduced,Armed Services,Elizabeth Warren
S.1364,National Museum of the American Latino Act,Introduced,Rules and Administration,Robert Menendez
S.1363,Rural Broadband Deployment Streamlining Act,Introduced,Energy and Natural Resources,Dean Heller
S.1362,Guard and Reservists Education Improvement Act,Introduced,Veterans'' Affairs,Dean Heller
S.1361,Improving Access to Cardiac and Pulmonary Rehabilitation Act of 2017,Introduced,Finance,Mike Crapo
S.1360,International Insurance Capital Standards Accountability Act of 2017,Introduced,"Banking, Housing, and Urban Affairs",Dean Heller
S.1359,John F. Kennedy Center Reauthorization Act of 2017,Passed Senate,Environment and Public Works,John Barrasso
S.1358,Primary Care Enhancement Act of 2017,Introduced,Finance,Bill Cassidy
S.1357,Family-Based Care Services Act,Introduced,Finance,Tammy Baldwin
S.1356,Veterans Education Improvement Act of 2017,Introduced,Veterans'' Affairs,James M. Inhofe
S.1355,Combating the Heroin Epidemic Through Forensic Drug Testing Act of 2017,Introduced,Judiciary,Jeanne Shaheen
S.1354,Individual Health Insurance Marketplace Improvement Act,Introduced,"Health, Education, Labor, and Pensions",Thomas R. Carper
S.1353,Automatic Voter Registration Act of 2017,Introduced,Rules and Administration,Patrick J. Leahy
S.1352,Apprenticeship and Jobs Training Act of 2017,Introduced,Finance,Maria Cantwell
S.1351,Ensuring Access to General Surgery Act of 2017,Introduced,"Health, Education, Labor, and Pensions",Chuck Grassley
S.1350,Workforce Democracy and Fairness Act,Introduced,"Health, Education, Labor, and Pensions",Lamar Alexander
S.1349,Leadership Recognition Act,Introduced,Armed Services,Joni Ernst
S.1348,Stopping the Pharmaceutical Industry from Keeping Drugs Expensive (SPIKE) Act of 2017,Introduced,Finance,Ron Wyden
S.1347,RxCAP Act of 2017,Introduced,Finance,Ron Wyden
S.1346,Protecting Servicemembers Online Act of 2017,Introduced,Armed Services,Elizabeth Warren
S.1345,Transportation and Logistics Hiring Reform Act of 2017,Introduced,"Commerce, Science, and Transportation",Deb Fischer
S.1344,Family Self-Sufficiency Act,Introduced,"Banking, Housing, and Urban Affairs",Roy Blunt
S.1343,Charities Helping Americans Regularly Throughout the Year Act of 2017,Introduced,Finance,John Thune
S.1342,Eliminating Federal Tax Subsidies for Stadiums Act of 2017,Introduced,Finance,Cory A. Booker
S.1341,Children Don''t Belong on Tobacco Farms Act,Introduced,"Health, Education, Labor, and Pensions",Richard J. Durbin
S.1340,Appalachian Energy and Manufacturing Infrastructure Revitalization Act,Introduced,Energy and Natural Resources,Shelley Moore Capito
S.1339,Liberty Through Strength Act,Introduced,Judiciary,Tom Cotton
S.1338,Dust Off Crews of the Vietnam War Congressional Gold Medal Act,Introduced,"Banking, Housing, and Urban Affairs",John Cornyn
S.1337,Capitalizing on American Storage Potential Act,Introduced,Energy and Natural Resources,Joe Manchin III
S.1336,RIVER Act,Introduced,Energy and Natural Resources,Cory Gardner
S.1335,Ste. Genevieve National Historical Park Establishment Act,Introduced,Energy and Natural Resources,Roy Blunt
S.1334,Patient Choice and Quality Care Act of 2017,Introduced,Finance,Mark R. Warner
S.1333,Tribal HUD-VASH Act of 2017,Passed Senate,Indian Affairs | House,Jon Tester
S.1332,Great Lakes Aquatic Connectivity and Infrastructure Program Act,Introduced,Environment and Public Works,Debbie Stabenow
S.1331,Great Lakes Mass Marking Program Act,Introduced,Environment and Public Works,Debbie Stabenow
S.1330,Increasing Transferability of Entitlement to Post-9/11 Educational Assistance Act of 2017,Introduced,Veterans'' Affairs,Mike Rounds
S.1329,RECOUP Act,Introduced,Finance,Deb Fischer
S.1328,Fair and Equal Housing Act of 2017,Introduced,Judiciary,Tim Kaine
S.1327,SITSA Act,Introduced,Judiciary,Chuck Grassley
S.1326,American Innovation $1 Coin Act,Introduced,"Banking, Housing, and Urban Affairs",Christopher Murphy
S.1325,Better Workforce for Veterans Act of 2017,Introduced,Veterans'' Affairs,Jon Tester
S.1324,Disarm Hate Act,Introduced,Judiciary,Robert P. Casey Jr.
S.1323,Young Fishermen''s Development Act of 2017,Introduced,"Commerce, Science, and Transportation",Dan Sullivan
S.1322,American Fisheries Advisory Committee Act,Passed Senate,"Commerce, Science, and Transportation | House",Dan Sullivan
S.1321,Affordable Retirement Advice Protection Act,Introduced,"Health, Education, Labor, and Pensions",Johnny Isakson
S.1320,FLIGHT Act of 2017,Introduced,"Commerce, Science, and Transportation",James M. Inhofe
S.1319,Community Care Core Competency Act of 2017,Introduced,Veterans'' Affairs,Sherrod Brown
S.1318,Air Carrier Access Amendments Act of 2017,Introduced,"Commerce, Science, and Transportation",Tammy Baldwin
